counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
20767,863,32776,32822,32752,32780,32780,32782,28097,288
20768,865,32776,32828,32723,32778,32780,32782,28097,289
20769,866,32775,32827,32665,32778,32779,32782,28099,287
20770,866,32775,32823,32738,32779,32779,32782,28099,288
20771,866,32776,32814,32738,32779,32782,32781,28099,287
20772,865,32778,32780,32650,32778,32782,32783,28099,286
20773,862,32776,32762,32721,32779,32780,32783,28094,299
20774,865,32777,32773,32730,32779,32781,32782,28097,288
20775,866,32777,32781,32647,32778,32780,32785,28097,299
20776,866,32775,32789,32721,32779,32780,32785,28096,283
20777,866,32777,32824,32729,32778,32780,32783,28095,288
20778,863,32776,32802,32640,32781,32780,32784,28096,286
20779,863,32778,32812,32731,32778,32781,32781,28097,287
20780,863,32776,32802,32688,32780,32780,32785,28098,284
20781,865,32776,32816,32653,32780,32781,32783,28094,292
20782,866,32776,32849,32766,32780,32782,32783,28090,287
20783,867,32776,32794,32708,32779,32782,32784,28099,291
20784,866,32777,32805,32651,32779,32782,32781,28098,293
20785,868,32777,32808,32743,32784,32782,32784,28102,284
20786,866,32776,32789,32717,32779,32781,32784,28094,291
20787,865,32777,32777,32653,32779,32780,32784,28093,292
20788,868,32776,32786,32708,32780,32781,32782,28098,287
20789,866,32777,32769,32741,32778,32780,32782,28099,287
20790,866,32776,32782,32682,32778,32781,32784,28098,287
20791,867,32776,32761,32673,32778,32781,32783,28097,284
20792,866,32778,32787,32717,32778,32781,32782,28096,281
20793,869,32776,32824,32697,32780,32781,32783,28096,288
20794,865,32776,32824,32678,32780,32780,32783,28099,287
20795,866,32777,32840,32744,32778,32780,32783,28099,288
20796,866,32777,32831,32717,32778,32781,32781,28100,288
20797,863,32776,32812,32645,32779,32780,32783,28096,291
20798,866,32778,32792,32728,32779,32781,32782,28096,287
20799,869,32775,32837,32711,32779,32780,32783,28097,288
20800,865,32776,32828,32675,32778,32780,32783,28099,288
20801,866,32777,32815,32760,32779,32781,32782,28100,286
20802,866,32777,32811,32722,32779,32781,32782,28100,287
20803,864,32774,32790,32649,32780,32778,32783,28096,286
20804,865,32777,32775,32736,32780,32781,32783,28095,299
20805,869,32775,32784,32737,32778,32780,32782,28097,288
20806,866,32777,32777,32681,32778,32780,32782,28100,289
20807,865,32777,32765,32752,32778,32779,32782,28100,288
20808,866,32777,32785,32743,32778,32781,32782,28100,288
20809,867,32777,32767,32661,32779,32782,32783,28096,283
20810,866,32777,32783,32709,32778,32781,32781,28096,288
20811,870,32776,32803,32749,32779,32781,32782,28097,288
20812,864,32776,32819,32687,32779,32780,32783,28098,288
20813,866,32776,32830,32709,32780,32780,32782,28098,288
20814,865,32776,32831,32748,32779,32780,32783,28099,287
20815,864,32777,32805,32664,32779,32780,32784,28097,285
20816,867,32777,32799,32673,32779,32782,32784,28097,285
20817,866,32777,32817,32750,32779,32780,32783,28097,287
20818,867,32777,32823,32697,32780,32781,32783,28098,287
20819,866,32775,32838,32665,32779,32781,32781,28099,287
20820,866,32778,32825,32746,32778,32781,32782,28100,287
20821,864,32776,32790,32670,32776,32782,32783,28096,294
20822,866,32778,32772,32643,32779,32781,32784,28097,287
20823,866,32776,32794,32740,32778,32780,32782,28098,287
20824,866,32778,32778,32695,32777,32780,32782,28099,287
20825,866,32777,32793,32665,32778,32781,32782,28100,287
20826,865,32775,32790,32746,32779,32781,32782,28099,288
20827,864,32777,32790,32675,32780,32780,32784,28095,296
20828,866,32776,32801,32636,32781,32779,32784,28095,287
20829,868,32776,32802,32741,32778,32782,32782,28098,287
20830,866,32776,32822,32714,32780,32781,32782,28098,287
20831,870,32776,32825,32668,32779,32780,32783,28099,288
20832,865,32777,32817,32732,32778,32781,32782,28100,287
20833,863,32776,32795,32709,32780,32780,32783,28097,285
20834,866,32778,32790,32652,32779,32781,32783,28096,291
20835,870,32777,32852,32721,32780,32780,32783,28096,289
20836,866,32776,32822,32737,32779,32780,32783,28098,288
20837,865,32776,32812,32679,32779,32781,32782,28099,288
20838,866,32776,32813,32712,32778,32781,32782,28098,287
20839,863,32776,32751,32708,32779,32780,32785,28097,285
20840,866,32777,32764,32650,32780,32781,32784,28095,283
20841,865,32777,32766,32720,32778,32781,32782,28096,287
20842,867,32776,32784,32751,32779,32781,32782,28099,286
20843,866,32777,32797,32685,32779,32781,32783,28099,287
20844,866,32777,32817,32694,32779,32779,32783,28098,288
20845,867,32777,32793,32715,32780,32781,32783,28104,286
20846,872,32777,32798,32672,32779,32780,32783,28095,294
20847,865,32776,32795,32644,32779,32780,32782,28096,293
20848,870,32776,32824,32748,32779,32780,32782,28098,288
20849,865,32777,32827,32728,32779,32780,32781,28098,288
20850,866,32776,32817,32667,32778,32781,32782,28099,288
20851,863,32776,32835,32749,32780,32780,32783,28097,288
20852,866,32776,32856,32727,32779,32780,32784,28098,288
20853,866,32777,32835,32660,32779,32780,32782,28098,288
20854,865,32777,32832,32741,32778,32781,32783,28099,287
20855,866,32777,32813,32729,32777,32782,32783,28099,287
20856,866,32777,32795,32670,32779,32781,32781,28099,287
20857,863,32776,32788,32745,32778,32780,32782,28098,288
20858,866,32776,32771,32720,32778,32780,32782,28099,287
20859,866,32776,32777,32669,32779,32780,32782,28099,288
20860,865,32776,32767,32732,32778,32780,32782,28100,288
20861,871,32776,32760,32706,32779,32781,32783,28096,299
20862,866,32777,32762,32668,32779,32780,32783,28096,283
20863,868,32776,32779,32675,32778,32781,32783,28100,284
20864,866,32776,32810,32725,32779,32780,32783,28097,300
20865,865,32776,32844,32701,32778,32779,32783,28092,287
20866,867,32776,32803,32655,32781,32779,32784,28098,282
20867,865,32777,32812,32723,32781,32780,32784,28095,291
20868,868,32775,32831,32697,32778,32780,32782,28097,287
20869,863,32776,32807,32646,32779,32780,32784,28095,293
20870,866,32775,32809,32716,32778,32780,32783,28096,289
20871,867,32777,32829,32701,32778,32781,32781,28098,288
20872,865,32776,32817,32672,32779,32781,32781,28098,289
20873,866,32776,32814,32745,32779,32779,32783,28097,288
20874,866,32776,32810,32704,32779,32780,32782,28097,288
20875,868,32774,32773,32638,32780,32780,32784,28097,282
20876,871,32777,32763,32721,32779,32780,32782,28095,291
20877,867,32776,32799,32735,32778,32781,32783,28097,288
20878,865,32776,32798,32683,32780,32780,32783,28098,288
20879,866,32776,32788,32727,32780,32780,32783,28098,289
20880,866,32776,32791,32738,32781,32780,32782,28099,289
20881,866,32775,32784,32659,32780,32781,32785,28096,289
20882,866,32775,32789,32685,32779,32779,32783,28095,283
20883,870,32776,32818,32739,32778,32780,32783,28097,289
20884,866,32776,32829,32698,32779,32781,32783,28098,288
20885,865,32777,32819,32673,32778,32781,32782,28099,287
20886,866,32778,32831,32745,32779,32781,32782,28101,288
20887,868,32778,32824,32691,32778,32780,32782,28096,285
20888,866,32775,32809,32642,32778,32780,32783,28096,292
20889,869,32776,32834,32752,32778,32781,32782,28098,288
20890,865,32776,32836,32715,32779,32780,32781,28099,288
20891,872,32776,32828,32673,32781,32781,32782,28099,287
20892,865,32775,32830,32729,32777,32780,32783,28098,288
20893,866,32778,32796,32712,32779,32780,32783,28097,295
20894,866,32777,32809,32658,32780,32780,32785,28095,286
20895,870,32776,32827,32702,32779,32781,32784,28097,288
20896,866,32778,32815,32754,32779,32781,32783,28098,287
20897,866,32776,32813,32695,32778,32781,32782,28100,287
20898,866,32778,32789,32685,32778,32781,32782,28099,287
20899,867,32778,32797,32752,32778,32780,32783,28100,287
20900,866,32776,32763,32684,32779,32780,32783,28101,283
20901,866,32778,32766,32651,32779,32782,32783,28098,283
20902,866,32776,32803,32755,32779,32779,32783,28093,287
20903,865,32776,32787,32688,32777,32782,32781,28102,299
20904,867,32777,32812,32644,32778,32781,32783,28097,286
20905,862,32777,32820,32728,32779,32780,32782,28094,290
20906,863,32777,32829,32704,32779,32780,32783,28098,288
20907,865,32776,32814,32653,32779,32780,32783,28096,291
20908,866,32775,32816,32733,32780,32780,32785,28096,284
20909,866,32776,32825,32724,32779,32779,32783,28097,288
20910,865,32777,32828,32684,32779,32780,32783,28099,287
20911,864,32775,32809,32762,32778,32781,32782,28098,287
20912,865,32776,32795,32721,32779,32780,32783,28098,288
20913,866,32776,32792,32677,32778,32780,32782,28099,289
20914,866,32776,32786,32759,32780,32780,32781,28099,289
20915,865,32775,32775,32723,32778,32781,32783,28099,287
20916,866,32776,32785,32685,32779,32780,32782,28099,287
20917,862,32776,32807,32759,32779,32780,32783,28098,287
20918,866,32776,32824,32717,32779,32780,32783,28098,288
20919,866,32777,32792,32659,32776,32781,32781,28106,290
20920,866,32776,32795,32740,32780,32780,32785,28096,281
20921,865,32776,32797,32706,32781,32779,32784,28096,282
20922,869,32776,32816,32653,32778,32782,32782,28098,299
20923,866,32777,32814,32724,32779,32782,32783,28097,283
20924,865,32777,32821,32725,32779,32781,32783,28095,287
20925,866,32777,32804,32647,32779,32782,32783,28097,290
20926,866,32777,32782,32715,32779,32781,32785,28096,285
20927,864,32778,32785,32706,32778,32782,32782,28100,283
20928,866,32778,32765,32662,32778,32781,32783,28097,287
20929,867,32775,32774,32723,32780,32780,32784,28088,288
20930,865,32777,32750,32715,32779,32780,32784,28099,290
20931,866,32776,32755,32662,32780,32780,32784,28096,294
20932,896,32776,32827,32689,32782,32783,32782,28103,299
20933,866,32778,32773,32683,32779,32781,32781,28098,285
20934,866,32777,32783,32724,32779,32781,32781,28098,299
20935,867,32777,32765,32678,32781,32780,32784,28098,283
20936,865,32776,32762,32672,32780,32780,32784,28094,286
20937,866,32776,32774,32748,32779,32781,32784,28093,288
20938,868,32778,32786,32708,32778,32781,32782,28098,288
20939,866,32776,32795,32677,32779,32780,32783,28097,288
20940,866,32777,32815,32755,32779,32780,32782,28097,288
20941,865,32777,32808,32706,32780,32781,32785,28096,284
20942,866,32777,32804,32654,32779,32781,32785,28095,289
20943,871,32777,32833,32760,32779,32781,32782,28097,287
20944,865,32776,32843,32741,32779,32781,32783,28098,288
20945,866,32777,32834,32684,32778,32781,32782,28099,286
20946,866,32777,32837,32756,32778,32782,32782,28100,287
20947,867,32779,32805,32716,32779,32782,32783,28096,279
20948,866,32776,32801,32661,32780,32781,32784,28095,293
20949,871,32776,32827,32704,32778,32780,32782,28098,287
