SoC,R0,R1,R2,C1,C2,A1,A2
18.076,0.043005016160889885,0.01530197684085675,0.009282543907997369,3414.9508296555496,48314.49620422049,0.395351824937308,0.2162601074989643
18.077,0.04300481454715627,0.015302119836885472,0.009282523660541268,3414.923437887336,48314.55599907601,0.39535446902561533,0.21626080330517589
18.078,0.043004612922202166,0.015302262830329786,0.009282503403344798,3414.896047281268,48314.61584922625,0.39535711311151384,0.21626149892533653
18.079,0.043004411286028846,0.015302405821188792,0.009282483136407907,3414.8686578374786,48314.67575467175,0.3953597571949987,0.21626219435943184
18.080000000000002,0.04300420963863756,0.015302548809461605,0.009282462859730552,3414.8412695561,48314.735715413015,0.3953624012760652,0.21626288960744788
18.081,0.043004007980029596,0.015302691795147318,0.009282442573312684,3414.813882437267,48314.7957314506,0.3953650453547084,0.2162635846693704
18.082,0.04300380631020619,0.01530283477824505,0.009282422277154255,3414.7864964811097,48314.855802785,0.3953676894309236,0.2162642795451853
18.083000000000002,0.043003604629168635,0.015302977758753895,0.009282401971255221,3414.7591116877634,48314.91592941675,0.3953703335047059,0.2162649742348785
18.084,0.04300340293691819,0.015303120736672973,0.009282381655615533,3414.731728057359,48314.976111346376,0.39537297757605055,0.21626566873843572
18.085,0.0430032012334561,0.01530326371200139,0.009282361330235144,3414.704345590028,48315.03634857439,0.39537562164495277,0.21626636305584312
18.086000000000002,0.043002999518783655,0.015303406684738235,0.009282340995114009,3414.6769642859067,48315.09664110132,0.39537826571140766,0.21626705718708633
18.087,0.04300279779290211,0.015303549654882634,0.009282320650252078,3414.6495841451247,48315.1569889277,0.39538090977541046,0.2162677511321513
18.088,0.04300259605581273,0.015303692622433683,0.009282300295649307,3414.622205167816,48315.21739205403,0.3953835538369564,0.21626844489102393
18.089,0.043002394307516775,0.015303835587390489,0.009282279931305648,3414.5948273541135,48315.27785048087,0.3953861978960406,0.21626913846369
18.09,0.04300219254801552,0.015303978549752163,0.009282259557221055,3414.567450704149,48315.33836420871,0.3953888419526583,0.21626983185013543
18.091,0.04300199077731023,0.01530412150951781,0.009282239173395483,3414.5400752180544,48315.39893323807,0.3953914860068047,0.21627052505034622
18.092,0.04300178899540216,0.01530426446668653,0.00928221877982888,3414.5127008959653,48315.45955756953,0.3953941300584749,0.21627121806430805
18.093,0.04300158720229259,0.015304407421257436,0.009282198376521205,3414.4853277380116,48315.52023720356,0.3953967741076642,0.21627191089200687
18.094,0.04300138539798279,0.015304550373229628,0.009282177963472407,3414.4579557443276,48315.5809721407,0.39539941815436774,0.2162726035334286
18.095,0.043001183582474005,0.015304693322602222,0.009282157540682442,3414.4305849150446,48315.64176238148,0.3954020621985807,0.21627329598855904
18.096,0.043000981755767526,0.015304836269374308,0.009282137108151265,3414.4032152502978,48315.70260792642,0.39540470624029833,0.21627398825738414
18.097,0.04300077991786459,0.015304979213545015,0.009282116665878824,3414.3758467502153,48315.76350877606,0.39540735027951573,0.21627468033988967
18.098,0.04300057806876649,0.015305122155113423,0.009282096213865079,3414.3484794149354,48315.824464930905,0.3954099943162282,0.21627537223606158
18.099,0.04300037620847448,0.015305265094078655,0.00928207575210998,3414.3211132445867,48315.88547639149,0.39541263835043083,0.21627606394588578
18.1,0.04300017433698983,0.015305408030439815,0.009282055280613481,3414.2937482393027,48315.946543158345,0.39541528238211887,0.216276755469348
18.101,0.042999972454313806,0.015305550964196004,0.009282034799375536,3414.266384399217,48316.00766523199,0.3954179264112875,0.21627744680643418
18.102,0.04299977056044767,0.015305693895346332,0.009282014308396102,3414.239021724461,48316.06884261295,0.3954205704379319,0.21627813795713036
18.103,0.042999568655392686,0.0153058368238899,0.009281993807675123,3414.211660215169,48316.13007530177,0.3954232144620473,0.21627882892142214
18.104,0.04299936673915014,0.015305979749825822,0.009281973297212566,3414.184299871471,48316.19136329894,0.3954258584836288,0.2162795196992956
18.105,0.04299916481172128,0.015306122673153193,0.009281952777008374,3414.156940693503,48316.25270660503,0.3954285025026717,0.21628021029073646
18.106,0.042998962873107394,0.015306265593871129,0.009281932247062507,3414.129582681395,48316.31410522053,0.3954311465191711,0.21628090069573064
18.107,0.04299876092330972,0.015306408511978726,0.009281911707374916,3414.102225835282,48316.37555914599,0.3954337905331223,0.2162815909142642
18.108,0.04299855896232954,0.015306551427475099,0.009281891157945556,3414.0748701552934,48316.43706838193,0.3954364345445204,0.21628228094632268
18.109,0.04299835699016812,0.015306694340359348,0.009281870598774382,3414.0475156415646,48316.49863292888,0.3954390785533605,0.21628297079189218
18.11,0.042998155006826744,0.015306837250630579,0.009281850029861344,3414.020162294227,48316.56025278738,0.39544172255963805,0.21628366045095854
18.111,0.042997953012306654,0.015306980158287898,0.0092818294512064,3413.992810113414,48316.62192795792,0.395444366563348,0.21628434992350754
18.112000000000002,0.04299775100660913,0.01530712306333041,0.009281808862809503,3413.965459099258,48316.68365844107,0.3954470105644857,0.21628503920952524
18.113,0.04299754898973544,0.015307265965757223,0.009281788264670607,3413.9381092518906,48316.745444237335,0.39544965456304626,0.21628572830899728
18.114,0.04299734696168685,0.015307408865567439,0.009281767656789668,3413.910760571446,48316.80728534724,0.39545229855902486,0.21628641722190967
18.115000000000002,0.04299714492246462,0.015307551762760172,0.009281747039166639,3413.8834130580544,48316.86918177132,0.39545494255241675,0.2162871059482483
18.116,0.04299694287207003,0.015307694657334513,0.009281726411801468,3413.8560667118522,48316.93113351014,0.3954575865432171,0.21628779448799895
18.117,0.04299674081050434,0.015307837549289579,0.009281705774694119,3413.8287215329688,48316.99314056416,0.3954602305314211,0.21628848284114766
18.118000000000002,0.04299653873776883,0.015307980438624469,0.009281685127844542,3413.801377521538,48317.05520293396,0.39546287451702394,0.21628917100768008
18.119,0.04299633665386476,0.015308123325338298,0.009281664471252692,3413.774034677691,48317.11732062005,0.39546551850002076,0.21628985898758224
18.12,0.042996134558793406,0.015308266209430151,0.009281643804918523,3413.7466930015644,48317.17949362295,0.39546816248040684,0.21629054678083998
18.121,0.04299593245255601,0.015308409090899153,0.009281623128841988,3413.719352493287,48317.241721943225,0.39547080645817734,0.21629123438743914
18.122,0.04299573033515387,0.0153085519697444,0.009281602443023045,3413.6920131529923,48317.30400558136,0.3954734504333274,0.21629192180736556
18.123,0.042995528206588245,0.015308694845965,0.009281581747461642,3413.6646749808133,48317.366344537935,0.39547609440585224,0.21629260904060527
18.124,0.042995326066860406,0.015308837719560065,0.00928156104215774,3413.6373379768816,48317.42873881345,0.3954787383757471,0.21629329608714398
18.125,0.04299512391597161,0.015308980590528683,0.009281540327111294,3413.6100021413317,48317.49118840841,0.3954813823430071,0.21629398294696767
18.126,0.04299492175392314,0.015309123458869974,0.009281519602322253,3413.5826674742943,48317.553693323396,0.39548402630762747,0.216294669620062
18.127,0.042994719580716254,0.015309266324583036,0.009281498867790575,3413.5553339759035,48317.61625355891,0.3954866702696034,0.2162953561064132
18.128,0.04299451739635223,0.015309409187666977,0.009281478123516216,3413.5280016462907,48317.67886911549,0.39548931422893,0.21629604240600686
18.129,0.04299431520083234,0.015309552048120898,0.009281457369499126,3413.5006704855896,48317.74153999367,0.3954919581856027,0.21629672851882892
18.13,0.04299411299415783,0.015309694905943905,0.009281436605739267,3413.473340493933,48317.80426619396,0.3954946021396164,0.21629741444486533
18.131,0.04299391077633001,0.015309837761135111,0.009281415832236585,3413.446011671451,48317.86704771693,0.3954972460909665,0.2162981001841019
18.132,0.04299370854735011,0.015309980613693607,0.009281395048991042,3413.4186840182792,48317.92988456308,0.395499890039648,0.2162987857365245
18.133,0.04299350630721942,0.01531012346361851,0.00928137425600259,3413.391357534548,48317.99277673295,0.39550253398565627,0.2162994711021191
18.134,0.042993304055939194,0.015310266310908918,0.00928135345327118,3413.364032220392,48318.05572422709,0.39550517792898643,0.21630015628087135
18.135,0.04299310179351072,0.015310409155563944,0.009281332640796777,3413.3367080759404,48318.118727046,0.3955078218696337,0.21630084127276727
18.136,0.04299289951993526,0.015310551997582682,0.009281311818579326,3413.309385101329,48318.18178519023,0.3955104658075932,0.21630152607779285
18.137,0.04299269723521409,0.015310694836964237,0.009281290986618784,3413.282063296691,48318.244898660334,0.3955131097428602,0.21630221069593375
18.138,0.042992494939348466,0.015310837673707722,0.009281270144915112,3413.254742662156,48318.30806745679,0.39551575367542985,0.216302895127176
18.139,0.042992292632339675,0.015310980507812237,0.009281249293468258,3413.227423197858,48318.37129158018,0.3955183976052973,0.2163035793715053
18.14,0.04299209031418897,0.015311123339276887,0.009281228432278184,3413.2001049039295,48318.434571031,0.3955210415324578,0.21630426342890763
18.141000000000002,0.04299188798489763,0.015311266168100775,0.00928120756134484,3413.1727877805038,48318.49790580982,0.3955236854569066,0.2163049472993689
18.142,0.042991685644466926,0.01531140899428301,0.009281186680668182,3413.145471827712,48318.56129591715,0.39552632937863874,0.21630563098287497
18.143,0.042991483292898126,0.015311551817822693,0.009281165790248163,3413.118157045687,48318.62474135353,0.3955289732976495,0.21630631447941162
18.144000000000002,0.042991280930192506,0.01531169463871893,0.009281144890084744,3413.0908434345624,48318.6882421195,0.39553161721393415,0.2163069977889649
18.145,0.04299107855635133,0.015311837456970826,0.009281123980177875,3413.0635309944687,48318.751798215584,0.3955342611274877,0.21630768091152047
18.146,0.042990876171375855,0.015311980272577479,0.009281103060527516,3413.036219725542,48318.8154096423,0.39553690503830546,0.2163083638470643
18.147000000000002,0.042990673775267385,0.015312123085537999,0.009281082131133617,3413.008909627912,48318.87907640022,0.39553954894638266,0.2163090465955823
18.148,0.04299047136802717,0.015312265895851496,0.009281061191996138,3412.9816007017107,48318.94279848986,0.3955421928517143,0.21630972915706032
18.149,0.04299026894965648,0.01531240870351706,0.009281040243115032,3412.9542929470736,48319.00657591174,0.3955448367542958,0.21631041153148423
18.150000000000002,0.042990066520156606,0.015312551508533804,0.00928101928449026,3412.926986364132,48319.0704086664,0.3955474806541222,0.2163110937188399
18.151,0.04298986407952879,0.015312694310900838,0.009280998316121766,3412.899680953016,48319.1342967544,0.39555012455118876,0.21631177571911314
18.152,0.0429896616277743,0.015312837110617254,0.009280977338009515,3412.8723767138613,48319.19824017625,0.39555276844549064,0.2163124575322899
18.153,0.04298945916489445,0.015312979907682163,0.009280956350153458,3412.8450736467994,48319.262238932504,0.39555541233702307,0.21631313915835604
18.154,0.04298925669089047,0.015313122702094674,0.009280935352553556,3412.817771751961,48319.326293023674,0.3955580562257812,0.21631382059729748
18.155,0.042989054205763655,0.01531326549385388,0.009280914345209758,3412.790471029482,48319.39040245031,0.39556070011176026,0.21631450184909995
18.156,0.04298885170951526,0.015313408282958895,0.009280893328122024,3412.763171479492,48319.45456721295,0.39556334399495535,0.21631518291374952
18.157,0.04298864920214657,0.015313551069408812,0.009280872301290311,3412.7358731021263,48319.51878731211,0.3955659878753618,0.2163158637912319
18.158,0.04298844668365885,0.01531369385320274,0.009280851264714566,3412.708575897516,48319.583062748374,0.3955686317529747,0.21631654448153304
18.159,0.042988244154053376,0.01531383663433979,0.009280830218394757,3412.681279865793,48319.64739352221,0.39557127562778926,0.21631722498463873
18.16,0.04298804161333142,0.015313979412819059,0.00928080916233083,3412.65398500709,48319.71177963421,0.39557391949980064,0.21631790530053496
18.161,0.04298783906149424,0.015314122188639648,0.00928078809652275,3412.6266913215404,48319.776221084874,0.39557656336900415,0.2163185854292075
18.162,0.042987636498543126,0.01531426496180067,0.009280767020970464,3412.599398809276,48319.84071787477,0.39557920723539486,0.2163192653706424
18.163,0.042987433924479346,0.015314407732301225,0.00928074593567393,3412.5721074704293,48319.90527000443,0.395581851098968,0.21631994512482527
18.164,0.042987231339304155,0.015314550500140413,0.009280724840633109,3412.5448173051327,48319.96987747436,0.3955844949597188,0.21632062469174224
18.165,0.04298702874301885,0.015314693265317338,0.00928070373584795,3412.517528313521,48320.03454028513,0.39558713881764235,0.2163213040713789
18.166,0.0429868261356247,0.015314836027831107,0.009280682621318415,3412.490240495724,48320.099258437265,0.395589782672734,0.21632198326372137
18.167,0.042986623517122964,0.015314978787680828,0.00928066149704446,3412.462953851873,48320.16403193129,0.39559242652498877,0.21632266226875552
18.168,0.04298642088751492,0.015315121544865596,0.009280640363026036,3412.4356683821047,48320.22886076777,0.39559507037440195,0.21632334108646695
18.169,0.042986218246801836,0.015315264299384521,0.009280619219263101,3412.408384086548,48320.29374494723,0.39559771422096873,0.21632401971684184
18.17,0.042986015594984994,0.015315407051236699,0.009280598065755614,3412.381100965338,48320.358684470215,0.39560035806468424,0.21632469815986594
18.171,0.04298581293206567,0.015315549800421243,0.00928057690250353,3412.353819018605,48320.42367933723,0.39560300190554376,0.21632537641552513
18.172,0.042985610258045134,0.01531569254693725,0.009280555729506805,3412.3265382464833,48320.48872954886,0.3956056457435424,0.21632605448380532
18.173000000000002,0.04298540757292465,0.015315835290783824,0.009280534546765393,3412.2992586491046,48320.553835105624,0.39560828957867544,0.21632673236469224
18.174,0.042985204876705485,0.015315978031960074,0.009280513354279256,3412.271980226601,48320.618996008045,0.39561093341093795,0.2163274100581719
18.175,0.04298500216938894,0.015316120770465099,0.009280492152048344,3412.244702979105,48320.68421225668,0.3956135772403252,0.21632808756423028
18.176000000000002,0.04298479945097627,0.015316263506298,0.009280470940072618,3412.21742690675,48320.749483852065,0.3956162210668324,0.21632876488285296
18.177,0.042984596721468746,0.015316406239457885,0.009280449718352034,3412.1901520096685,48320.814810794735,0.39561886489045467,0.21632944201402593
18.178,0.04298439398086765,0.015316548969943855,0.009280428486886545,3412.1628782879916,48320.880193085235,0.3956215087111873,0.21633011895773524
18.179000000000002,0.04298419122917425,0.015316691697755012,0.009280407245676109,3412.1356057418534,48320.94563072412,0.39562415252902533,0.21633079571396652
18.18,0.042983988466389816,0.015316834422890464,0.009280385994720686,3412.1083343713854,48321.01112371189,0.39562679634396414,0.21633147228270577
18.181,0.04298378569251563,0.015316977145349315,0.009280364734020226,3412.0810641767193,48321.07667204913,0.39562944015599877,0.2163321486639389
18.182,0.04298358290755297,0.015317119865130659,0.009280343463574692,3412.0537951579895,48321.14227573635,0.39563208396512445,0.21633282485765165
18.183,0.0429833801115031,0.01531726258223361,0.009280322183384041,3412.0265273153263,48321.20793477408,0.3956347277713364,0.21633350086383007
18.184,0.04298317730436729,0.015317405296657266,0.009280300893448223,3411.9992606488645,48321.2736491629,0.3956373715746298,0.2163341766824598
18.185,0.042982974486146824,0.015317548008400728,0.009280279593767201,3411.971995158735,48321.33941890333,0.3956400153749998,0.2163348523135269
18.186,0.04298277165684297,0.015317690717463101,0.009280258284340929,3411.9447308450713,48321.4052439959,0.39564265917244174,0.2163355277570172
18.187,0.04298256881645701,0.01531783342384349,0.009280236965169365,3411.9174677080046,48321.47112444116,0.3956453029669506,0.2163362030129165
18.188,0.04298236596499022,0.015317976127540994,0.009280215636252465,3411.890205747669,48321.53706023965,0.3956479467585217,0.21633687808121072
18.189,0.04298216310244386,0.01531811882855472,0.009280194297590184,3411.8629449641953,48321.60305139194,0.39565059054715024,0.21633755296188584
18.19,0.04298196022881922,0.015318261526883772,0.009280172949182486,3411.835685357716,48321.669097898506,0.39565323433283134,0.21633822765492755
18.191,0.042981757344117556,0.015318404222527244,0.009280151591029318,3411.8084269283663,48321.73519975997,0.3956558781155602,0.21633890216032187
18.192,0.04298155444834016,0.015318546915484251,0.009280130223130643,3411.781169676275,48321.801356976815,0.39565852189533207,0.21633957647805452
18.193,0.0429813515414883,0.015318689605753891,0.00928010884548642,3411.753913601576,48321.8675695496,0.3956611656721421,0.21634025060811157
18.194,0.04298114862356325,0.015318832293335265,0.0092800874580966,3411.726658704403,48321.933837478864,0.39566380944598545,0.2163409245504787
18.195,0.0429809456945663,0.015318974978227472,0.009280066060961144,3411.6994049848868,48322.00016076517,0.3956664532168574,0.21634159830514194
18.196,0.0429807427544987,0.015319117660429623,0.00928004465408001,3411.672152443161,48322.06653940903,0.39566909698475305,0.2163422718720871
18.197,0.042980539803361736,0.01531926033994082,0.009280023237453153,3411.644901079356,48322.13297341101,0.3956717407496677,0.21634294525129993
18.198,0.042980336841156694,0.015319403016760156,0.009280001811080532,3411.617650893607,48322.19946277163,0.3956743845115964,0.2163436184427665
18.199,0.04298013386788484,0.015319545690886751,0.0092799803749621,3411.5904018860433,48322.26600749147,0.39567702827053447,0.21634429144647266
18.2,0.042979930883547436,0.015319688362319686,0.009279958929097817,3411.563154056802,48322.33260757106,0.39567967202647697,0.21634496426240413
18.201,0.042979727888145774,0.015319831031058082,0.009279937473487647,3411.5359074060107,48322.399263010884,0.3956823157794192,0.21634563689054698
18.202,0.042979524881681136,0.015319973697101034,0.009279916008131536,3411.508661933804,48322.46597381158,0.39568495952935634,0.2163463093308869
18.203,0.04297932186415478,0.015320116360447644,0.009279894533029447,3411.4814176403142,48322.532739973634,0.39568760327628355,0.21634698158340981
18.204,0.042979118835568,0.015320259021097014,0.009279873048181338,3411.4541745256743,48322.599561497605,0.39569024702019606,0.2163476536481017
18.205000000000002,0.04297891579592204,0.015320401679048249,0.009279851553587166,3411.426932590016,48322.66643838404,0.395692890761089,0.21634832552494832
18.206,0.04297871274521822,0.015320544334300452,0.009279830049246889,3411.399691833471,48322.73337063347,0.39569553449895756,0.21634899721393558
18.207,0.04297850968345779,0.015320686986852721,0.009279808535160462,3411.372452256174,48322.80035824645,0.39569817823379694,0.21634966871504935
18.208000000000002,0.042978306610642024,0.015320829636704164,0.009279787011327846,3411.345213858254,48322.86740122352,0.3957008219656024,0.21635034002827552
18.209,0.0429781035267722,0.01532097228385388,0.009279765477748992,3411.3179766398466,48322.93449956526,0.3957034656943691,0.2163510111536
18.21,0.042977900431849604,0.015321114928300975,0.009279743934423866,3411.2907406010822,48323.00165327215,0.3957061094200922,0.21635168209100858
18.211000000000002,0.042977697325875516,0.01532125757004454,0.009279722381352423,3411.2635057420953,48323.06886234478,0.39570875314276693,0.21635235284048715
18.212,0.04297749420885119,0.015321400209083697,0.009279700818534619,3411.2362720630153,48323.13612678368,0.39571139686238843,0.21635302340202167
18.213,0.04297729108077792,0.015321542845417523,0.009279679245970413,3411.2090395639784,48323.203446589396,0.3957140405789519,0.21635369377559782
18.214,0.042977087941656986,0.015321685479045145,0.009279657663659763,3411.181808245113,48323.27082176248,0.39571668429245255,0.2163543639612016
18.215,0.042976884791489645,0.015321828109965647,0.009279636071602624,3411.1545781065556,48323.33825230349,0.3957193280028856,0.216355033958819
18.216,0.042976681630277194,0.015321970738178141,0.009279614469798959,3411.1273491484353,48323.40573821295,0.39572197171024626,0.21635570376843571
18.217,0.0429764784580209,0.015322113363681725,0.009279592858248722,3411.100121370885,48323.4732794914,0.3957246154145296,0.21635637339003772
18.218,0.04297627527472203,0.015322255986475505,0.009279571236951872,3411.072894774038,48323.54087613942,0.39572725911573087,0.21635704282361085
18.219,0.04297607208038189,0.015322398606558584,0.009279549605908367,3411.0456693580263,48323.60852815753,0.39572990281384535,0.21635771206914084
18.22,0.04297586887500174,0.01532254122393005,0.009279527965118165,3411.018445122984,48323.67623554628,0.3957325465088681,0.21635838112661382
18.221,0.04297566565858286,0.015322683838589021,0.009279506314581226,3410.9912220690403,48323.743998306214,0.39573519020079434,0.21635904999601546
18.222,0.042975462431126515,0.01532282645053459,0.009279484654297506,3410.96400019633,48323.81181643788,0.39573783388961936,0.21635971867733178
18.223,0.042975259192633994,0.015322969059765868,0.009279462984266962,3410.9367795049834,48323.87968994186,0.39574047757533826,0.21636038717054862
18.224,0.04297505594310658,0.015323111666281948,0.009279441304489554,3410.909559995135,48323.947618818645,0.3957431212579462,0.2163610554756517
18.225,0.04297485268254554,0.015323254270081932,0.009279419614965239,3410.8823416669175,48324.01560306883,0.39574576493743846,0.21636172359262712
18.226,0.04297464941095215,0.015323396871164928,0.009279397915693979,3410.855124520461,48324.08364269292,0.3957484086138102,0.21636239152146053
18.227,0.0429744461283277,0.015323539469530032,0.009279376206675728,3410.827908555899,48324.151737691514,0.3957510522870566,0.216363059262138
18.228,0.042974242834673465,0.015323682065176352,0.009279354487910445,3410.8006937733635,48324.21988806511,0.39575369595717286,0.21636372681464533
18.229,0.04297403952999072,0.015323824658102978,0.00927933275939809,3410.7734801729885,48324.28809381428,0.3957563396241542,0.21636439417896824
18.23,0.04297383621428073,0.015323967248309025,0.00927931102113862,3410.7462677549042,48324.356354939584,0.3957589832879957,0.21636506135509292
18.231,0.0429736328875448,0.015324109835793588,0.009279289273131996,3410.7190565192445,48324.42467144154,0.39576162694869266,0.21636572834300494
18.232,0.042973429549784184,0.015324252420555769,0.009279267515378171,3410.6918464661408,48324.49304332073,0.39576427060624025,0.2163663951426904
18.233,0.04297322620100017,0.015324395002594667,0.00927924574787711,3410.6646375957266,48324.561470577675,0.39576691426063365,0.216367061754135
18.234,0.042973022841194045,0.01532453758190939,0.009279223970628768,3410.6374299081326,48324.629953212934,0.3957695579118681,0.21636772817732475
18.235,0.042972819470367074,0.015324680158499037,0.009279202183633104,3410.610223403492,48324.698491227064,0.39577220155993864,0.21636839441224542
18.236,0.04297261608852054,0.015324822732362707,0.009279180386890077,3410.583018081938,48324.7670846206,0.39577484520484063,0.216369060458883
18.237000000000002,0.04297241269565573,0.015324965303499504,0.009279158580399644,3410.5558139436016,48324.835733394124,0.39577748884656916,0.21636972631722312
18.238,0.04297220929177391,0.01532510787190853,0.009279136764161765,3410.5286109886156,48324.904437548146,0.39578013248511945,0.216370391987252
18.239,0.042972005876876364,0.015325250437588879,0.0092791149381764,3410.501409217114,48324.97319708324,0.39578277612048673,0.21637105746895519
18.240000000000002,0.04297180245096437,0.01532539300053966,0.009279093102443507,3410.4742086292263,48325.04201199994,0.3957854197526662,0.2163717227623188
18.241,0.04297159901403921,0.015325535560759976,0.009279071256963041,3410.4470092250863,48325.110882298824,0.39578806338165295,0.2163723878673286
18.242,0.042971395566102175,0.015325678118248918,0.00927904940173497,3410.4198110048274,48325.1798079804,0.39579070700744223,0.21637305278397034
18.243000000000002,0.04297119210715451,0.015325820673005601,0.009279027536759243,3410.392613968579,48325.24878904525,0.39579335063002924,0.21637371751223022
18.244,0.042970988637197526,0.015325963225029118,0.009279005662035822,3410.3654181164757,48325.317825493934,0.39579599424940914,0.2163743820520938
18.245,0.04297078515623248,0.015326105774318567,0.00927898377756467,3410.3382234486503,48325.38691732697,0.39579863786557723,0.21637504640354704
18.246,0.04297058166426068,0.015326248320873054,0.009278961883345743,3410.3110299652344,48325.456064544924,0.3958012814785285,0.21637571056657595
18.247,0.04297037816128338,0.015326390864691685,0.009278939979378998,3410.283837666359,48325.525267148354,0.39580392508825835,0.21637637454116626
18.248,0.04297017464730188,0.015326533405773552,0.009278918065664396,3410.256646552158,48325.594525137814,0.39580656869476183,0.21637703832730382
18.249,0.04296997112231743,0.01532667594411776,0.009278896142201898,3410.2294566227633,48325.663838513836,0.3958092122980342,0.21637770192497463
18.25,0.04296976758633134,0.015326818479723411,0.009278874208991459,3410.202267878307,48325.733207277,0.3958118558980706,0.2163783653341645
18.251,0.04296956403934487,0.015326961012589601,0.00927885226603304,3410.175080318922,48325.80263142785,0.39581449949486625,0.2163790285548593
18.252,0.04296936048135932,0.015327103542715437,0.009278830313326603,3410.14789394474,48325.872110966906,0.39581714308841637,0.21637969158704484
18.253,0.04296915691237595,0.015327246070100012,0.009278808350872105,3410.120708755895,48325.941645894745,0.3958197866787161,0.21638035443070702
18.254,0.042968953332396045,0.015327388594742437,0.009278786378669503,3410.093524752517,48326.01123621194,0.3958224302657607,0.2163810170858318
18.255,0.0429687497414209,0.015327531116641811,0.00927876439671876,3410.0663419347384,48326.08088191901,0.39582507384954524,0.21638167955240506
18.256,0.04296854613945177,0.01532767363579723,0.009278742405019833,3410.039160302693,48326.15058301654,0.39582771743006506,0.21638234183041255
18.257,0.04296834252648996,0.015327816152207793,0.009278720403572683,3410.0119798565133,48326.22033950505,0.3958303610073152,0.21638300391984022
18.258,0.04296813890253674,0.015327958665872611,0.009278698392377268,3409.984800596329,48326.29015138512,0.395833004581291,0.21638366582067392
18.259,0.04296793526759339,0.015328101176790771,0.009278676371433548,3409.9576225222763,48326.36001865728,0.3958356481519876,0.21638432753289955
18.26,0.04296773162166119,0.015328243684961383,0.009278654340741483,3409.930445634485,48326.4299413221,0.3958382917194001,0.21638498905650294
18.261,0.04296752796474142,0.015328386190383547,0.009278632300301033,3409.9032699330864,48326.49991938013,0.39584093528352376,0.21638565039147
18.262,0.04296732429683536,0.015328528693056363,0.009278610250112153,3409.8760954182153,48326.56995283194,0.3958435788443538,0.21638631153778665
18.263,0.042967120617944304,0.015328671192978927,0.00927858819017481,3409.8489220900037,48326.64004167804,0.3958462224018854,0.2163869724954386
18.264,0.04296691692806953,0.015328813690150345,0.00927856612048896,3409.821749948582,48326.71018591904,0.3958488659561137,0.2163876332644118
18.265,0.0429667132272123,0.01532895618456972,0.009278544041054559,3409.794578994083,48326.78038555545,0.3958515095070339,0.21638829384469227
18.266000000000002,0.04296650951537391,0.015329098676236143,0.009278521951871573,3409.767409226641,48326.85064058785,0.3958541530546413,0.2163889542362657
18.267,0.04296630579255564,0.01532924116514872,0.00927849985293996,3409.7402406463866,48326.92095101677,0.39585679659893097,0.21638961443911808
18.268,0.04296610205875877,0.015329383651306552,0.009278477744259677,3409.713073253452,48326.99131684281,0.3958594401398981,0.21639027445323517
18.269000000000002,0.042965898313984584,0.015329526134708737,0.009278455625830687,3409.685907047971,48327.06173806648,0.39586208367753795,0.2163909342786029
18.27,0.042965694558234374,0.015329668615354378,0.009278433497652946,3409.658742030074,48327.13221468836,0.3958647272118457,0.21639159391520718
18.271,0.042965490791509395,0.01532981109324257,0.009278411359726419,3409.631578199895,48327.20274670899,0.39586737074281647,0.2163922533630338
18.272000000000002,0.04296528701381094,0.015329953568372422,0.009278389212051062,3409.604415557564,48327.27333412894,0.39587001427044555,0.21639291262206878
18.273,0.0429650832251403,0.01533009604074303,0.009278367054626837,3409.577254103215,48327.34397694876,0.3958726577947281,0.21639357169229778
18.274,0.04296487942549876,0.015330238510353495,0.009278344887453705,3409.55009383698,48327.414675169,0.3958753013156593,0.21639423057370683
18.275000000000002,0.04296467561488759,0.015330380977202913,0.009278322710531622,3409.5229347589916,48327.485428790234,0.3958779448332343,0.21639488926628175
18.276,0.042964471793308076,0.015330523441290387,0.009278300523860552,3409.4957768693816,48327.55623781299,0.3958805883474483,0.21639554777000847
18.277,0.0429642679607615,0.01533066590261502,0.009278278327440454,3409.4686201682825,48327.62710223785,0.39588323185829655,0.21639620608487276
18.278,0.04296406411724914,0.015330808361175906,0.009278256121271287,3409.4414646558257,48327.698022065364,0.39588587536577424,0.21639686421086057
18.279,0.04296386026277228,0.01533095081697215,0.009278233905353012,3409.414310332145,48327.76899729609,0.3958885188698765,0.2163975221479577
18.28,0.04296365639733222,0.015331093270002852,0.009278211679685587,3409.3871571973714,48327.840027930586,0.39589116237059857,0.21639817989615018
18.281,0.042963452520930215,0.015331235720267107,0.009278189444268978,3409.360005251638,48327.911113969385,0.3958938058679356,0.2163988374554237
18.282,0.04296324863356757,0.015331378167764023,0.00927816719910314,3409.3328544950764,48327.98225541309,0.39589644936188284,0.21639949482576426
18.283,0.04296304473524555,0.01533152061249269,0.009278144944188035,3409.305704927819,48328.053452262226,0.3958990928524354,0.21640015200715768
18.284,0.04296284082596545,0.015331663054452216,0.009278122679523625,3409.278556549999,48328.12470451735,0.39590173633958853,0.2164008089995898
18.285,0.042962636905728546,0.015331805493641699,0.009278100405109867,3409.251409361747,48328.19601217904,0.3959043798233374,0.21640146580304648
18.286,0.042962432974536134,0.015331947930060237,0.009278078120946725,3409.2242633631963,48328.26737524784,0.3959070233036773,0.21640212241751372
18.287,0.042962229032389485,0.01533209036370693,0.009278055827034157,3409.1971185544794,48328.33879372431,0.3959096667806032,0.21640277884297732
