counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
390,939,32752,32820,32760,32763,32764,32767,55851,1
391,942,32706,32822,32760,32762,32764,32767,55852,0
392,938,32758,32808,32761,32763,32764,32768,55850,0
393,939,32734,32774,32760,32762,32765,32765,55851,0
394,938,32768,32809,32761,32762,32764,32767,55851,0
395,938,32723,32829,32759,32763,32764,32767,55851,1
396,943,32752,32802,32761,32763,32765,32767,55851,0
397,938,32732,32782,32759,32763,32765,32766,55851,0
398,938,32738,32809,32760,32762,32765,32767,55851,0
399,943,32763,32813,32760,32763,32764,32767,55852,0
400,938,32730,32774,32760,32762,32764,32766,55851,0
401,942,32748,32777,32761,32762,32765,32766,55851,0
402,938,32719,32818,32761,32762,32765,32766,55850,1
403,939,32771,32804,32760,32762,32765,32767,55851,0
404,938,32696,32756,32760,32763,32764,32766,55851,0
405,938,32758,32804,32760,32764,32766,32767,55850,0
406,943,32704,32826,32759,32762,32765,32766,55850,0
407,938,32771,32811,32760,32763,32765,32766,55851,1
408,938,32718,32787,32759,32762,32765,32766,55851,0
409,938,32761,32804,32760,32763,32765,32766,55851,1
410,939,32718,32819,32760,32762,32765,32767,55851,0
411,942,32760,32806,32761,32761,32765,32766,55851,1
412,938,32729,32791,32759,32763,32765,32767,55850,2
413,938,32746,32823,32760,32762,32765,32767,55856,1
414,939,32727,32811,32760,32763,32764,32767,55852,0
415,938,32740,32782,32760,32763,32765,32767,55852,0
416,942,32744,32812,32760,32763,32766,32767,55852,0
417,938,32756,32805,32760,32762,32764,32767,55851,0
418,938,32750,32807,32759,32762,32764,32767,55853,0
419,939,32742,32773,32760,32762,32764,32766,55852,0
420,938,32744,32812,32760,32762,32765,32766,55850,0
421,942,32720,32804,32761,32763,32765,32766,55852,0
422,939,32755,32794,32760,32763,32766,32767,55851,0
423,938,32717,32768,32760,32763,32765,32766,55849,1
424,938,32758,32812,32759,32762,32765,32767,55851,0
425,938,32709,32800,32760,32763,32765,32768,55851,0
426,942,32767,32779,32759,32763,32764,32766,55851,0
427,939,32693,32784,32760,32764,32766,32766,55850,0
428,938,32752,32822,32761,32762,32765,32767,55851,0
429,938,32700,32789,32759,32762,32765,32767,55853,0
430,938,32758,32771,32760,32763,32764,32767,55851,0
431,943,32715,32799,32761,32763,32764,32766,55850,0
432,948,32770,32813,32761,32763,32766,32767,55851,0
433,938,32743,32807,32760,32763,32765,32766,55850,0
434,938,32743,32779,32761,32762,32765,32766,55851,0
435,938,32726,32828,32760,32762,32763,32766,55850,0
436,943,32749,32812,32761,32763,32764,32765,55850,0
437,938,32761,32799,32760,32762,32764,32766,55849,0
438,938,32728,32756,32760,32762,32764,32766,55850,0
439,938,32751,32819,32760,32762,32765,32767,55850,0
440,939,32732,32802,32759,32762,32765,32767,55851,0
441,942,32764,32783,32759,32762,32765,32767,55851,0
442,938,32725,32777,32760,32763,32765,32767,55851,0
443,938,32771,32808,32760,32763,32764,32767,55850,1
444,939,32715,32808,32759,32763,32765,32766,55852,0
445,938,32767,32782,32760,32763,32764,32767,55850,0
446,942,32720,32801,32760,32763,32764,32766,55851,0
447,939,32773,32820,32760,32762,32765,32767,55852,1
448,938,32719,32799,32761,32763,32765,32767,55852,0
449,938,32765,32765,32760,32763,32765,32766,55851,0
450,938,32712,32813,32759,32763,32765,32767,55851,0
451,942,32773,32806,32761,32762,32764,32767,55849,0
452,938,32738,32781,32760,32763,32764,32766,55849,0
453,938,32752,32771,32759,32763,32765,32767,55852,0
454,939,32735,32824,32761,32762,32765,32765,55851,0
455,938,32764,32800,32760,32763,32765,32766,55851,0
456,942,32748,32786,32760,32763,32765,32766,55850,1
457,939,32758,32808,32759,32763,32764,32766,55849,1
458,938,32753,32821,32760,32763,32765,32767,55856,0
459,938,32743,32797,32761,32762,32765,32766,55851,0
460,938,32751,32771,32762,32762,32765,32767,55851,0
461,943,32750,32805,32761,32763,32766,32766,55850,0
462,938,32761,32812,32760,32763,32764,32767,55850,0
463,938,32729,32796,32760,32762,32765,32766,55850,0
464,939,32771,32777,32760,32763,32765,32767,55851,0
465,949,32720,32820,32760,32763,32766,32765,55851,0
466,941,32755,32809,32760,32763,32765,32766,55851,0
467,939,32737,32792,32760,32762,32765,32767,55851,0
468,938,32771,32772,32760,32762,32764,32766,55851,0
469,938,32724,32804,32761,32763,32765,32767,55851,1
470,938,32772,32810,32759,32763,32765,32766,55851,3
471,943,32764,32776,32760,32763,32764,32766,55851,0
472,938,32776,32796,32760,32764,32764,32766,55851,0
473,938,32748,32821,32760,32762,32765,32765,55850,2
474,939,32763,32786,32760,32762,32765,32766,55851,0
475,938,32747,32779,32759,32762,32765,32767,55850,0
476,942,32731,32798,32761,32762,32765,32767,55850,1
477,939,32755,32801,32760,32763,32764,32768,55851,0
478,938,32757,32780,32760,32762,32764,32767,55848,1
479,938,32756,32787,32760,32763,32764,32767,55851,0
480,938,32733,32804,32760,32763,32764,32767,55851,0
481,942,32753,32807,32760,32763,32765,32766,55851,0
482,938,32706,32778,32761,32763,32764,32768,55851,0
483,938,32758,32786,32760,32763,32765,32766,55852,1
484,938,32695,32801,32760,32763,32765,32767,55851,1
485,939,32754,32815,32761,32763,32764,32765,55850,0
486,942,32721,32777,32760,32763,32765,32767,55851,0
487,938,32772,32807,32760,32763,32764,32766,55850,1
488,939,32705,32812,32760,32763,32765,32767,55850,1
489,938,32757,32790,32759,32763,32765,32766,55851,0
490,938,32712,32767,32760,32763,32765,32766,55851,0
491,943,32762,32810,32759,32763,32765,32766,55851,0
492,938,32730,32814,32760,32762,32764,32766,55851,1
493,938,32756,32776,32761,32763,32764,32766,55851,0
494,938,32737,32785,32760,32762,32764,32766,55850,0
495,939,32752,32809,32761,32762,32764,32766,55853,0
496,942,32746,32800,32761,32763,32765,32767,55851,0
497,938,32752,32762,32761,32763,32765,32767,55851,0
498,944,32760,32802,32760,32763,32765,32767,55850,0
499,938,32742,32809,32761,32762,32765,32766,55853,0
500,938,32777,32803,32760,32762,32764,32767,55850,0
501,943,32735,32753,32760,32762,32765,32766,55852,1
502,938,32758,32794,32760,32762,32764,32766,55851,0
503,938,32717,32778,32760,32763,32765,32766,55851,2
504,938,32770,32768,32760,32763,32764,32767,55851,0
505,939,32692,32763,32760,32763,32765,32767,55852,0
506,942,32772,32812,32760,32762,32764,32766,55851,1
507,938,32698,32781,32760,32761,32764,32766,55851,0
508,938,32763,32769,32760,32763,32765,32766,55854,0
509,939,32715,32782,32759,32763,32765,32766,55851,0
510,938,32764,32807,32760,32763,32765,32766,55849,0
511,942,32740,32796,32760,32762,32765,32766,55850,1
512,938,32777,32775,32760,32763,32764,32766,55852,0
513,939,32733,32812,32760,32763,32765,32767,55852,0
