Time Stamp,Voltage,Last Stable Current
5278614,54.71818419,
5278645,54.72046099,
5278677,54.72046099,
5278708,54.71818419,
5278740,54.72046099,
5278771,54.72046099,
5278803,54.72046099,
5278834,54.72046099,
5278865,54.72046099,
5278897,54.71818419,
5279022,54.72046099,
5279152,54.72273778,
5279185,54.72273778,
5279216,54.72273778,
5279247,54.72046099,
5279279,54.72273778,
5279311,54.72501458,
5279342,54.72046099,
5279373,54.72273778,
5279405,54.72046099,
5279436,54.72501458,
5279467,54.72729137,
5279499,54.72501458,
5279530,54.72501458,
5279562,54.72501458,
5279593,54.72501458,
5279625,54.72729137,
5279656,54.72729137,
5279688,54.72729137,
5279719,54.72729137,
5279832,54.72956816,
5279963,54.72729137,
5279996,54.72729137,
5280027,54.72729137,
5280058,54.72956816,
5280090,54.72729137,
5280121,54.72729137,
5280153,54.72729137,
5280184,54.72956816,
5280216,54.72729137,
5280247,54.72729137,
5280278,54.72956816,
5280310,54.72956816,
5280341,54.72956816,
5280372,54.72729137,
5280404,54.72956816,
5280435,54.72956816,
5280467,54.72956816,
5280498,54.73184496,
5280530,54.73184496,
5280664,54.73184496,
5280794,54.73412175,
5280826,54.73412175,
5280858,54.73184496,
5280889,54.73184496,
5280921,54.73412175,
5280952,54.73412175,
5280983,54.73639854,
5281015,54.73639854,
5281046,54.73639854,
5281078,54.73412175,
5281109,54.73639854,
5281141,54.73412175,
5281172,54.73639854,
5281203,54.73639854,
5281235,54.73639854,
5281266,54.73639854,
5281297,54.73639854,
5281329,54.73412175,
5281361,54.73639854,
5281473,54.73639854,
5281605,54.73639854,
5281637,54.73867534,
5281668,54.73867534,
5281699,54.73639854,
5281730,54.73867534,
5281762,54.74095213,
5281794,54.73867534,
5281825,54.74095213,
5281857,54.73867534,
5281888,54.74095213,
5281919,54.74095213,
5281951,54.73867534,
5281982,54.73867534,
5282013,54.73867534,
5282045,54.74095213,
5282076,54.74550572,
5282108,54.74322893,
5282139,54.74095213,
5282171,54.74095213,
5282389,54.74322893,
5282520,54.74322893,
5282551,54.74095213,
5282583,54.74095213,
5282614,54.74322893,
5282646,54.74322893,
5282677,54.74322893,
5282709,54.74550572,
5282740,54.74550572,
5282772,54.74550572,
5282803,54.74322893,
5282834,54.74550572,
5282866,54.74550572,
5282897,54.74550572,
5282928,54.74322893,
5282960,54.74550572,
5282991,54.75005931,
5283023,54.74550572,
5283054,54.74550572,
5283086,54.74778251,
5283404,54.75005931,
5283535,54.75005931,
5283567,54.75005931,
5283599,54.75005931,
5283630,54.74550572,
5283662,54.7523361,
5283693,54.7523361,
5283725,54.75005931,
5283756,54.75005931,
5283788,54.75005931,
5283819,54.7523361,
5283850,54.74778251,
5283882,54.75005931,
5283913,54.7523361,
5283945,54.7523361,
5283976,54.7523361,
5284007,54.7523361,
5284039,54.75005931,
5284070,54.7523361,
5284102,54.75461289,
5284242,54.75005931,
5284373,54.75461289,
5284405,54.75005931,
5284437,54.75461289,
5284468,54.75461289,
5284500,54.75461289,
5284531,54.75461289,
5284562,54.75461289,
5284594,54.75688969,
5284625,54.75688969,
5284657,54.75461289,
5284688,54.75688969,
5284720,54.75461289,
5284751,54.75461289,
5284782,54.75688969,
5284814,54.75688969,
5284845,54.75688969,
5284877,54.75688969,
5284908,54.75916648,
5284940,54.75916648,
5285054,54.75688969,
5285184,54.75916648,
5285216,54.75688969,
5285248,54.76144328,
5285279,54.76144328,
5285310,54.76144328,
5285342,54.75916648,
5285373,54.76144328,
5285405,54.76144328,
5285436,54.75688969,
5285468,54.75916648,
5285499,54.76144328,
5285531,54.76144328,
5285562,54.75916648,
5285593,54.76144328,
5285624,54.76144328,
5285656,54.76372007,
5285687,54.76144328,
5285719,54.76372007,
5285750,54.76144328,
5285876,54.76144328,
5286007,54.75916648,
5286040,54.76372007,
5286071,54.76372007,
5286102,54.76372007,
5286133,54.76599686,
5286165,54.76599686,
5286196,54.76599686,
5286228,54.76144328,
5286259,54.76827366,
5286291,54.76372007,
5286322,54.76599686,
5286354,54.76372007,
5286385,54.76599686,
5286416,54.76372007,
5286447,54.76599686,
5286479,54.76372007,
5286510,54.76599686,
5286542,54.76599686,
5286573,54.76827366,
5286698,54.76599686,
5286829,54.76827366,
5286861,54.76827366,
5286893,54.76599686,
5286924,54.76827366,
5286955,54.77282724,
5286987,54.76827366,
5287018,54.76827366,
5287050,54.76827366,
5287081,54.77055045,
5287113,54.76827366,
5287144,54.76827366,
5287176,54.77055045,
5287207,54.77055045,
5287238,54.77055045,
5287270,54.77282724,
5287301,54.76599686,
5287332,54.77055045,
5287364,54.76827366,
5287395,54.77055045,
5287518,54.77055045,
5287649,54.77282724,
5287681,54.76827366,
5287713,54.77055045,
5287744,54.77282724,
5287777,54.77282724,
5287808,54.77510404,
5287839,54.77510404,
5287871,54.77282724,
5287902,54.77282724,
5287934,54.77738083,
5287965,54.77055045,
5287997,54.77510404,
5288028,54.77282724,
5288059,54.77282724,
5288091,54.77510404,
5288122,54.77282724,
5288154,54.77282724,
5288185,54.77510404,
5288217,54.77510404,
5288337,54.77738083,
5288468,54.77510404,
5288499,54.77965763,
5288531,54.77738083,
5288562,54.77510404,
5288593,54.77738083,
5288625,54.77738083,
5288656,54.77738083,
5288688,54.77738083,
5288719,54.77738083,
5288751,54.77510404,
5288782,54.77510404,
5288814,54.77965763,
5288845,54.77738083,
5288876,54.77738083,
5288908,54.77738083,
5288939,54.77965763,
5288971,54.77965763,
5289002,54.77965763,
5289033,54.78193442,
5289148,54.77965763,
5289279,54.77738083,
5289311,54.78193442,
5289343,54.77965763,
5289375,54.78193442,
5289406,54.78193442,
5289437,54.78193442,
5289468,54.78193442,
5289500,54.78193442,
5289531,54.78193442,
5289563,54.78193442,
5289594,54.78421121,
5289626,54.78193442,
5289657,54.78193442,
5289688,54.78421121,
5289719,54.78193442,
5289751,54.78193442,
5289782,54.78193442,
5289814,54.78421121,
5289845,54.78421121,
5289974,54.78193442,
5290106,54.78421121,
5290138,54.78421121,
5290169,54.78421121,
5290200,54.78421121,
5290232,54.78193442,
5290263,54.78648801,
5290295,54.78648801,
5290326,54.78421121,
5290358,54.7887648,
5290389,54.78648801,
5290420,54.78648801,
5290452,54.78421121,
5290483,54.78421121,
5290514,54.78421121,
5290546,54.78648801,
5290578,54.78421121,
5290609,54.79104159,
5290640,54.79104159,
5290672,54.78648801,
5290795,54.79104159,
5290926,54.79104159,
5290958,54.79104159,
5290989,54.79104159,
5291021,54.7887648,
5291052,54.7887648,
5291084,54.78648801,
5291115,54.79104159,
5291146,54.7887648,
5291178,54.79104159,
5291209,54.79104159,
5291241,54.79331839,
5291272,54.79104159,
5291303,54.7887648,
5291335,54.78648801,
5291366,54.79104159,
5291398,54.79104159,
5291429,54.7887648,
5291460,54.79104159,
5291491,54.79331839,
5291614,54.79331839,
5291746,54.79559518,
5291778,54.79331839,
5291809,54.79331839,
5291841,54.79104159,
5291873,54.79331839,
5291904,54.79104159,
5291935,54.79559518,
5291966,54.79331839,
5291998,54.79331839,
5292029,54.79787198,
5292061,54.79331839,
5292092,54.79559518,
5292124,54.79559518,
5292155,54.79559518,
5292187,54.79559518,
5292218,54.79787198,
5292249,54.79559518,
5292280,54.79559518,
5292312,54.79559518,
5292427,54.79787198,
5292559,54.79559518,
5292591,54.79787198,
5292622,54.79787198,
5292654,54.79559518,
5292685,54.79787198,
5292716,54.79787198,
5292747,54.79787198,
5292779,54.79787198,
5292810,54.79787198,
5292842,54.79787198,
5292873,54.79559518,
5292905,54.79559518,
5292936,54.80014877,
5292967,54.80014877,
5292998,54.80014877,
5293030,54.79787198,
5293061,54.80014877,
5293093,54.80014877,
5293124,54.80014877,
5293251,54.80014877,
5293382,54.80014877,
5293414,54.80242556,
5293446,54.80242556,
5293478,54.79787198,
5293509,54.80242556,
5293541,54.80242556,
5293572,54.80014877,
5293603,54.80014877,
5293635,54.80014877,
5293666,54.80242556,
5293697,54.79787198,
5293729,54.80470236,
5293760,54.80242556,
5293792,54.80242556,
5293823,54.80470236,
5293855,54.80242556,
5293886,54.80242556,
5293917,54.80242556,
5293949,54.80470236,
5294071,54.80470236,
5294202,54.80470236,
5294234,54.80470236,
5294266,54.80470236,
5294297,54.80470236,
5294328,54.80014877,
5294360,54.80470236,
5294391,54.80470236,
5294422,54.80470236,
5294454,54.80697915,
5294485,54.80697915,
5294516,54.80697915,
5294548,54.80470236,
5294580,54.80697915,
5294611,54.80014877,
5294642,54.80697915,
5294674,54.80697915,
5294705,54.80697915,
5294736,54.80470236,
5294768,54.80697915,
5294901,54.80697915,
5295033,54.80697915,
5295065,54.80697915,
5295097,54.81153274,
5295128,54.80925594,
5295160,54.81153274,
5295191,54.80697915,
5295222,54.80697915,
5295254,54.80925594,
5295285,54.81153274,
5295316,54.81153274,
5295348,54.80925594,
5295379,54.80925594,
5295411,54.81380953,
5295442,54.80697915,
5295474,54.80925594,
5295505,54.80697915,
5295536,54.80925594,
5295567,54.80925594,
5295599,54.80925594,
5295713,54.81380953,
5295844,54.81380953,
5295876,54.81380953,
5295907,54.81380953,
5295939,54.81380953,
5295970,54.80925594,
5296002,54.81153274,
5296033,54.81380953,
5296064,54.81153274,
5296096,54.80925594,
5296127,54.81608633,
5296159,54.81380953,
5296190,54.81380953,
5296222,54.81380953,
5296253,54.81380953,
5296285,54.81153274,
5296316,54.81153274,
5296347,54.81608633,
5296379,54.81380953,
5296410,54.81608633,
5296526,54.81608633,
5296657,54.81608633,
5296690,54.81608633,
5296721,54.81380953,
5296752,54.81836312,
5296784,54.81380953,
5296815,54.81836312,
5296847,54.81380953,
5296878,54.81608633,
5296910,54.81608633,
5296941,54.81836312,
5296972,54.81608633,
5297004,54.81608633,
5297035,54.81608633,
5297067,54.81380953,
5297098,54.81608633,
5297130,54.81608633,
5297161,54.81836312,
5297192,54.81608633,
5297224,54.82063991,
5297360,54.82063991,
5297491,54.81836312,
5297523,54.82063991,
5297555,54.81608633,
5297586,54.82291671,
5297618,54.82063991,
5297649,54.82063991,
5297680,54.82291671,
5297712,54.82063991,
5297743,54.82291671,
5297775,54.82063991,
5297806,54.82063991,
5297838,54.82063991,
5297869,54.82063991,
5297900,54.82291671,
5297932,54.82063991,
5297963,54.81836312,
5297995,54.82063991,
5298026,54.82063991,
5298058,54.82063991,
5298166,54.82291671,
5298297,54.8251935,
5298329,54.81836312,
5298361,54.8251935,
5298392,54.82291671,
5298423,54.82291671,
5298455,54.8251935,
5298486,54.8251935,
5298517,54.8251935,
5298549,54.82291671,
5298580,54.8251935,
5298612,54.82291671,
5298643,54.82291671,
5298675,54.8251935,
5298706,54.82291671,
5298738,54.8251935,
5298769,54.8251935,
5298800,54.8251935,
5298831,54.82974709,
5298863,54.82747029,
5298989,54.82974709,
5299119,54.82747029,
5299151,54.8251935,
5299183,54.8251935,
5299214,54.82747029,
5299246,54.82747029,
5299277,54.8251935,
5299308,54.82747029,
5299340,54.82974709,
5299371,54.82974709,
5299403,54.82747029,
5299434,54.82747029,
5299466,54.8251935,
5299497,54.82974709,
5299528,54.82747029,
5299560,54.82974709,
5299591,54.82747029,
5299622,54.82974709,
5299654,54.82974709,
5299685,54.82747029,
5299906,54.83202388,
5300038,54.83202388,
5300070,54.82747029,
5300101,54.83202388,
5300133,54.82974709,
5300164,54.82974709,
5300196,54.83202388,
5300227,54.82974709,
5300258,54.83202388,
5300290,54.83202388,
5300321,54.83202388,
5300352,54.83202388,
5300384,54.83430068,
5300415,54.83202388,
5300447,54.83202388,
5300478,54.82974709,
5300510,54.83202388,
5300541,54.83430068,
5300572,54.83430068,
5300604,54.83430068,
5300737,54.83202388,
5300868,54.83202388,
5300900,54.83202388,
5300932,54.83430068,
5300963,54.83657747,
5300995,54.83430068,
5301026,54.83430068,
5301058,54.83657747,
5301089,54.83657747,
5301121,54.83430068,
5301152,54.82974709,
5301183,54.83657747,
5301215,54.83657747,
5301246,54.83202388,
5301278,54.83430068,
5301309,54.83657747,
5301341,54.83657747,
5301372,54.83430068,
5301404,54.83430068,
5301435,54.83657747,
5301555,54.83430068,
5301685,54.83657747,
5301718,54.83430068,
5301749,54.83657747,
5301780,54.83430068,
5301812,54.83657747,
5301843,54.83885426,
5301875,54.83657747,
5301906,54.83885426,
5301938,54.84113106,
5301969,54.83885426,
5302000,54.83885426,
5302032,54.83885426,
5302063,54.84113106,
5302094,54.83885426,
5302126,54.83657747,
5302158,54.83657747,
5302189,54.83885426,
5302220,54.83885426,
5302252,54.83885426,
5302388,54.84113106,
5302519,54.83885426,
5302552,54.84340785,
5302583,54.84340785,
5302614,54.84113106,
5302646,54.84340785,
5302677,54.84113106,
5302709,54.83885426,
5302740,54.84113106,
5302772,54.84113106,
5302803,54.83885426,
5302835,54.84113106,
5302866,54.84113106,
5302897,54.84340785,
5302928,54.84113106,
5302960,54.84113106,
5302992,54.84340785,
5303023,54.84340785,
5303054,54.83885426,
5303086,54.84340785,
5303186,54.84568464,
5303318,54.84340785,
5303350,54.84340785,
5303381,54.84340785,
5303413,54.84340785,
5303445,54.84113106,
5303476,54.84340785,
5303507,54.84568464,
5303538,54.84568464,
5303570,54.84340785,
5303601,54.84568464,
5303633,54.84340785,
5303664,54.84568464,
5303695,54.84568464,
5303727,54.84796144,
5303758,54.84568464,
5303790,54.84340785,
5303821,54.84340785,
5303852,54.84340785,
5303884,54.84568464,
5304010,54.84568464,
5304141,54.84796144,
5304173,54.84568464,
5304205,54.84568464,
5304236,54.84568464,
5304268,54.85023823,
5304299,54.84796144,
5304330,54.84796144,
5304362,54.84796144,
5304393,54.84796144,
5304425,54.84796144,
5304456,54.84796144,
5304488,54.84796144,
5304519,54.84796144,
5304550,54.84796144,
5304582,54.84796144,
5304613,54.85023823,
5304644,54.85023823,
5304676,54.85023823,
5304707,54.85251503,
5304834,54.85023823,
5304966,54.85023823,
5304998,54.85023823,
5305029,54.84796144,
5305061,54.85251503,
5305092,54.85023823,
5305124,54.84796144,
5305155,54.85023823,
5305187,54.85023823,
5305218,54.85251503,
5305249,54.85023823,
5305281,54.85023823,
5305312,54.85251503,
5305344,54.85251503,
5305375,54.84796144,
5305406,54.85251503,
5305438,54.85251503,
5305469,54.85251503,
5305501,54.85479182,
5305532,54.85023823,
5305640,54.85023823,
5305771,54.85251503,
5305803,54.85251503,
5305834,54.85251503,
5305866,54.85479182,
5305897,54.85479182,
5305929,54.85479182,
5305960,54.85251503,
5305991,54.85479182,
5306023,54.85251503,
5306054,54.85251503,
5306086,54.85706861,
5306117,54.85479182,
5306149,54.85251503,
5306180,54.85479182,
5306212,54.85479182,
5306243,54.85479182,
5306274,54.85479182,
5306305,54.85706861,
5306337,54.85479182,
5306540,54.85706861,
5306670,54.85251503,
5306701,54.85251503,
5306733,54.85479182,
5306764,54.85706861,
5306796,54.85706861,
5306827,54.85479182,
5306859,54.85706861,
5306890,54.85479182,
5306921,54.85706861,
5306953,54.85934541,
5306984,54.85934541,
5307016,54.85706861,
5307047,54.85934541,
5307079,54.85479182,
5307110,54.85706861,
5307142,54.85934541,
5307173,54.85934541,
5307204,54.85706861,
5307236,54.85934541,
5307501,54.85934541,
5307632,54.85934541,
5307664,54.85934541,
5307696,54.8616222,
5307727,54.85934541,
5307759,54.86389899,
5307790,54.85934541,
5307822,54.8616222,
5307853,54.85934541,
5307885,54.85934541,
5307916,54.85934541,
5307947,54.8616222,
5307979,54.8616222,
5308010,54.8616222,
5308041,54.86389899,
5308073,54.8616222,
5308104,54.86389899,
5308136,54.85934541,
5308167,54.86389899,
5308199,54.8616222,
5308405,54.86617579,
5308535,54.8616222,
5308567,54.86389899,
5308599,54.8616222,
5308630,54.8616222,
5308661,54.86617579,
5308693,54.86389899,
5308724,54.86617579,
5308756,54.86617579,
5308787,54.86389899,
5308819,54.86389899,
5308850,54.86389899,
5308882,54.86389899,
5308913,54.86617579,
5308944,54.86389899,
5308976,54.86389899,
5309007,54.86845258,
5309039,54.86617579,
5309070,54.86389899,
5309102,54.86389899,
5309231,54.86617579,
5309362,54.86845258,
5309395,54.86389899,
5309426,54.86389899,
5309457,54.86617579,
5309489,54.86617579,
5309520,54.86845258,
5309552,54.86845258,
5309583,54.86845258,
5309615,54.87072938,
5309646,54.86617579,
5309677,54.86845258,
5309709,54.86617579,
5309740,54.86845258,
5309772,54.86845258,
5309803,54.87300617,
5309835,54.86617579,
5309866,54.86845258,
5309898,54.86845258,
5309929,54.86617579,
5310064,54.86845258,
5310195,54.86845258,
5310228,54.86845258,
5310259,54.86845258,
5310291,54.86845258,
5310322,54.87072938,
5310354,54.87072938,
5310385,54.87072938,
5310417,54.87072938,
5310448,54.86845258,
5310479,54.87072938,
5310511,54.87072938,
5310542,54.87072938,
5310573,54.87072938,
5310604,54.87072938,
5310636,54.87072938,
5310667,54.87072938,
5310699,54.87072938,
5310730,54.87072938,
5310762,54.87300617,
5310861,54.86845258,
5310992,54.87072938,
5311023,54.86845258,
5311055,54.87072938,
5311087,54.87300617,
5311118,54.87072938,
5311150,54.87072938,
5311181,54.87300617,
5311213,54.87072938,
5311244,54.87300617,
5311276,54.87300617,
5311307,54.87528296,
5311339,54.87072938,
5311370,54.87300617,
5311401,54.87300617,
5311432,54.87528296,
5311464,54.87072938,
5311495,54.87300617,
5311526,54.87528296,
5311558,54.87300617,
5311701,54.87528296,
5311832,54.87300617,
5311865,54.87300617,
5311897,54.87300617,
5311928,54.87528296,
5311960,54.87528296,
5311991,54.87528296,
5312022,54.87528296,
5312054,54.87300617,
5312085,54.87528296,
5312117,54.87755976,
5312148,54.87528296,
5312180,54.87528296,
5312211,54.87528296,
5312242,54.87755976,
5312274,54.87755976,
5312305,54.87528296,
5312336,54.87983655,
5312368,54.87528296,
5312399,54.87528296,
5312706,54.87755976,
5312837,54.87755976,
5312869,54.87983655,
5312901,54.87755976,
5312932,54.87755976,
5312963,54.87755976,
5312995,54.87983655,
5313026,54.87755976,
5313057,54.88211334,
5313089,54.87983655,
5313120,54.88211334,
5313152,54.87983655,
5313183,54.88211334,
5313215,54.87755976,
5313246,54.87983655,
5313277,54.87983655,
5313308,54.87755976,
5313340,54.87755976,
5313371,54.87983655,
5313402,54.87983655,
5313526,54.88211334,
5313658,54.87755976,
5313690,54.88211334,
5313721,54.88211334,
5313753,54.87983655,
5313784,54.88211334,
5313816,54.87983655,
5313847,54.87983655,
5313878,54.88439014,
5313910,54.88211334,
5313942,54.88211334,
5313973,54.88211334,
5314004,54.88211334,
5314036,54.88439014,
5314067,54.88211334,
5314099,54.88439014,
5314130,54.88211334,
5314161,54.88211334,
5314192,54.88211334,
5314224,54.88439014,
5314466,54.87983655,
5314596,54.88439014,
5314629,54.88211334,
5314660,54.88439014,
5314692,54.88211334,
5314723,54.88439014,
5314755,54.88439014,
5314786,54.88439014,
5314818,54.88666693,
5314849,54.88439014,
5314880,54.88439014,
5314912,54.88439014,
5314943,54.88439014,
5314975,54.88894373,
5315006,54.88666693,
5315038,54.88666693,
5315069,54.88666693,
5315100,54.88894373,
5315132,54.88666693,
5315163,54.88439014,
5315270,54.88439014,
5315401,54.88894373,
5315434,54.88666693,
5315466,54.88439014,
5315497,54.88666693,
5315528,54.88439014,
5315560,54.88894373,
5315591,54.88666693,
5315622,54.88666693,
5315654,54.88666693,
5315685,54.89122052,
5315717,54.88666693,
5315748,54.88894373,
5315780,54.88894373,
5315811,54.88894373,
5315843,54.89122052,
5315874,54.88894373,
5315905,54.88894373,
5315936,54.88894373,
5315968,54.88894373,
5316101,54.88894373,
5316232,54.88666693,
5316265,54.88894373,
5316296,54.88894373,
5316327,54.88666693,
5316359,54.88894373,
5316391,54.88894373,
5316422,54.89122052,
5316454,54.89122052,
5316485,54.88894373,
