counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
4021181,865,32775,43928,43813,32780,32782,32783,52899,291
4021182,868,32775,43908,43904,32779,32780,32781,52899,287
4021183,866,32776,43962,43836,32778,32780,32783,52901,288
4021184,866,32777,43972,43893,32779,32781,32783,52902,286
4021185,866,32776,43931,43851,32778,32782,32782,52902,286
4021186,867,32775,43935,43874,32778,32783,32782,52902,299
4021187,866,32773,43933,43827,32781,32780,32782,52894,285
4021188,873,32776,43964,43903,32778,32782,32782,52900,286
4021189,865,32776,43908,43840,32778,32783,32783,52902,288
4021190,866,32776,43963,43906,32781,32780,32783,52901,289
4021191,866,32775,43965,43853,32779,32780,32781,52901,288
4021192,867,32775,43913,43897,32778,32780,32783,52902,288
4021193,866,32776,43951,43845,32777,32780,32783,52901,287
4021194,865,32776,43948,43894,32778,32782,32783,52903,288
4021195,866,32775,43889,43841,32780,32782,32783,52901,291
4021196,866,32776,43894,43869,32778,32782,32781,52899,290
4021197,868,32775,43968,43862,32777,32780,32782,52898,288
4021198,866,32776,43935,43885,32778,32780,32783,52900,287
4021199,866,32776,43913,43877,32779,32780,32784,52902,288
4021200,865,32777,43952,43887,32778,32781,32781,52902,286
4021201,866,32775,43949,43895,32779,32781,32782,52901,288
4021202,866,32775,43900,43877,32780,32780,32781,52902,290
4021203,871,32775,43962,43890,32778,32782,32784,52901,287
4021204,867,32777,43950,43887,32779,32781,32783,52901,286
4021205,866,32775,43933,43883,32780,32781,32782,52901,288
4021206,866,32776,43911,43859,32779,32781,32781,52899,285
4021207,865,32775,43938,43876,32778,32780,32784,52900,292
4021208,864,32774,43954,43861,32778,32780,32783,52897,288
4021209,867,32777,43906,43917,32778,32781,32782,52903,287
4021210,863,32778,43962,43853,32778,32781,32783,52902,286
4021211,865,32777,43941,43919,32779,32781,32784,52902,287
4021212,866,32776,43877,43818,32779,32781,32784,52908,287
4021213,866,32775,43921,43905,32778,32781,32781,52902,299
4021214,865,32775,43933,43824,32779,32781,32782,52901,291
4021215,866,32777,43873,43897,32778,32781,32781,52902,290
4021216,867,32777,43929,43826,32778,32780,32782,52904,290
4021217,932,32775,43954,43885,32778,32781,32783,52898,286
4021218,867,32775,43891,43825,32779,32780,32784,52896,283
4021219,865,32775,43941,43856,32778,32783,32783,52897,284
4021220,864,32777,43923,43861,32779,32783,32781,52903,283
4021221,866,32774,43874,43858,32780,32781,32782,52894,291
4021222,918,32776,43955,43895,32778,32780,32781,52892,288
4021223,867,32776,43897,43826,32778,32780,32783,52900,291
4021224,865,32776,43912,43882,32778,32781,32781,52897,285
4021225,867,32776,43957,43844,32779,32782,32782,52897,288
4021226,866,32774,43929,43894,32779,32781,32781,52903,288
4021227,865,32776,43927,43868,32777,32781,32781,52903,288
