SoC,OCV
0.677,48.64736052129003
0.678,48.64760672007538
0.679,48.647852916586636
0.68,48.648099110822415
0.681,48.6483453027813
0.682,48.648591492461904
0.683,48.64883767986282
0.684,48.64908386498265
0.685,48.64933004781999
0.686,48.649576228373434
0.687,48.64982240664159
0.688,48.65006858262306
0.689,48.65031475631643
0.69,48.65056092772033
0.691,48.650807096833326
0.692,48.65105326365403
0.693,48.651299428181034
0.694,48.65154559041295
0.695,48.65179175034837
0.696,48.6520379079859
0.697,48.65228406332413
0.698,48.652530216361676
0.699,48.65277636709712
0.7,48.65302251552907
0.701,48.653268661656114
0.702,48.65351480547688
0.703,48.65376094698993
0.704,48.654007086193886
0.705,48.65425322308734
0.706,48.654499357668904
0.707,48.654745489937156
0.708,48.65499161989071
0.709,48.65523774752817
0.71,48.655483872848116
0.711,48.65572999584917
0.712,48.655976116529914
0.713,48.65622223488896
0.714,48.656468350924904
0.715,48.656714464636345
0.716,48.65696057602187
0.717,48.6572066850801
0.718,48.65745279180962
0.719,48.657698896209034
0.72,48.657944998276946
0.721,48.65819109801194
0.722,48.65843719541263
0.723,48.65868329047762
0.724,48.65892938320549
0.725,48.65917547359486
0.726,48.65942156164431
0.727,48.65966764735245
0.728,48.65991373071788
0.729,48.6601598117392
0.73,48.66040589041501
0.731,48.6606519667439
0.732,48.660898040724476
0.733,48.661144112355345
0.734,48.6613901816351
0.735,48.66163624856233
0.736,48.661882313135656
0.737,48.66212837535366
0.738,48.66237443521496
0.739,48.662620492718126
0.74,48.662866547861775
0.741,48.66311260064451
0.742,48.66335865106493
0.743,48.66360469912163
0.744,48.66385074481321
0.745,48.66409678813826
0.746,48.664342829095396
0.747,48.664588867683214
0.748,48.66483490390031
0.749,48.66508093774528
0.75,48.66532696921672
0.751,48.66557299831325
0.752,48.66581902503344
0.753,48.66606504937592
0.754,48.666311071339265
0.755,48.66655709092209
0.756,48.666803108123
0.757,48.66704912294057
0.758,48.667295135373415
0.759,48.66754114542013
0.76,48.66778715307932
0.761,48.66803315834958
0.762,48.668279161229506
0.763,48.6685251617177
0.764,48.66877115981277
0.765,48.66901715551331
0.766,48.66926314881792
0.767,48.66950913972519
0.768,48.66975512823373
0.769,48.67000111434214
0.77,48.67024709804902
0.771,48.67049307935295
0.772,48.67073905825256
0.773,48.67098503474644
0.774,48.67123100883317
0.775,48.67147698051137
0.776,48.67172294977963
0.777,48.67196891663655
0.778,48.67221488108074
0.779,48.67246084311079
0.78,48.6727068027253
0.781,48.67295275992287
0.782,48.673198714702096
0.783,48.67344466706159
0.784,48.673690616999934
0.785,48.673936564515735
0.786,48.674182509607604
0.787,48.67442845227412
0.788,48.6746743925139
0.789,48.674920330325534
0.79,48.675166265707624
0.791,48.67541219865877
0.792,48.67565812917757
0.793,48.67590405726263
0.794,48.67614998291253
0.795,48.67639590612589
0.796,48.6766418269013
0.797,48.676887745237366
0.798,48.67713366113268
0.799,48.67737957458584
0.8,48.67762548559546
0.801,48.67787139416013
0.802,48.678117300278444
0.803,48.67836320394901
0.804,48.678609105170416
0.805,48.67885500394128
0.806,48.679100900260195
0.807,48.67934679412574
0.808,48.67959268553654
0.809,48.67983857449119
0.81,48.68008446098829
0.811,48.68033034502642
0.812,48.6805762266042
0.813,48.680822105720225
0.814,48.681067982373094
0.815,48.681313856561395
0.816,48.68155972828375
0.817,48.68180559753874
0.818,48.68205146432497
0.819,48.68229732864105
0.82,48.68254319048555
0.821,48.6827890498571
0.822,48.683034906754294
0.823,48.68328076117572
0.824,48.68352661311999
0.825,48.68377246258569
0.826,48.68401830957143
0.827,48.684264154075805
0.828,48.68450999609742
0.829,48.68475583563486
0.83,48.685001672686745
0.831,48.68524750725166
0.832,48.685493339328204
0.833,48.685739168914985
0.834,48.685984996010596
0.835,48.68623082061364
0.836,48.68647664272271
0.837,48.68672246233641
0.838,48.68696827945335
0.839,48.68721409407212
0.84,48.687459906191314
0.841,48.687705715809535
0.842,48.68795152292539
0.843,48.68819732753746
0.844,48.68844312964437
0.845,48.6886889292447
0.846,48.68893472633706
0.847,48.68918052092005
0.848,48.68942631299225
0.849,48.68967210255229
0.85,48.68991788959874
0.851,48.69016367413022
0.852,48.69040945614532
0.853,48.69065523564264
0.854,48.690901012620785
0.855,48.69114678707835
0.856,48.691392559013934
0.857,48.691638328426144
0.858,48.69188409531357
0.859,48.692129859674814
0.86,48.69237562150848
0.861,48.69262138081316
0.862,48.692867137587456
0.863,48.69311289182997
0.864,48.693358643539305
0.865,48.69360439271406
0.866,48.693850139352826
0.867,48.694095883454196
0.868,48.69434162501679
0.869,48.694587364039194
0.87,48.69483310052001
0.871,48.695078834457846
0.872,48.69532456585129
0.873,48.69557029469894
0.874,48.69581602099941
0.875,48.696061744751276
0.876,48.69630746595317
0.877,48.69655318460366
0.878,48.69679890070137
0.879,48.697044614244874
0.88,48.69729032523279
0.881,48.69753603366372
0.882,48.697781739536254
0.883,48.698027442848996
0.884,48.698273143600545
0.885,48.6985188417895
0.886,48.698764537414455
0.887,48.69901023047401
0.888,48.69925592096677
0.889,48.69950160889133
0.89,48.69974729424631
0.891,48.69999297703027
0.892,48.70023865724185
0.893,48.70048433487962
0.894,48.70073000994219
0.895,48.700975682428165
0.896,48.701221352336134
0.897,48.701467019664705
0.898,48.70171268441247
0.899,48.70195834657803
0.9,48.702204006159995
0.901,48.70244966315696
0.902,48.70269531756752
0.903,48.70294096939027
0.904,48.70318661862382
0.905,48.703432265266756
0.906,48.70367790931769
0.907,48.703923550775215
0.908,48.70416918963794
0.909,48.70441482590445
0.91,48.704660459573354
0.911,48.704906090643256
0.912,48.70515171911274
0.913,48.70539734498042
0.914,48.70564296824488
0.915,48.705888588904735
0.916,48.70613420695859
0.917,48.70637982240502
0.918,48.706625435242636
