counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
54265,939,32776,32577,33376,32780,32780,32782,55902,288
54266,866,32776,32571,33424,32779,32781,32782,55896,287
54267,866,32776,32565,33387,32778,32781,32781,55896,289
54268,864,32776,32557,33430,32778,32780,32783,55898,285
54269,866,32776,32531,33388,32779,32781,32783,55898,288
54270,866,32775,32578,33404,32778,32781,32783,55896,288
54271,874,32776,32558,33415,32779,32782,32782,55899,289
54272,866,32776,32559,33355,32779,32781,32781,55897,286
54273,864,32776,32578,33417,32778,32781,32782,55901,288
54274,866,32777,32574,33363,32779,32782,32783,55897,288
54275,866,32776,32566,33420,32779,32781,32783,55898,286
54276,862,32776,32537,33378,32779,32781,32784,55899,288
54277,863,32776,32567,33423,32779,32780,32783,55899,286
54278,942,32775,32565,33393,32779,32784,32784,55900,287
54279,871,32775,32561,33355,32780,32780,32781,55898,289
54280,865,32777,32544,33420,32779,32782,32782,55898,288
54281,862,32776,32565,33375,32778,32780,32781,55897,288
54282,862,32776,32568,33423,32779,32781,32782,55899,288
54283,870,32776,32562,33395,32780,32781,32782,55898,287
54284,866,32776,32576,33354,32779,32781,32781,55898,288
54285,866,32775,32565,33413,32778,32781,32782,55899,289
54286,866,32776,32552,33394,32779,32781,32783,55901,286
54287,865,32776,32534,33359,32779,32781,32783,55898,287
54288,866,32775,32575,33422,32778,32781,32783,55895,288
54289,868,32776,32566,33380,32778,32780,32782,55898,287
54290,866,32776,32567,33336,32778,32780,32782,55898,288
54291,866,32775,32556,33410,32779,32781,32784,55898,288
54292,866,32775,32546,33372,32778,32781,32782,55897,288
54293,865,32776,32532,33337,32779,32780,32782,55897,288
54294,871,32776,32564,33412,32779,32781,32784,55897,287
54295,863,32776,32562,33393,32779,32781,32782,55898,288
54296,866,32775,32568,33352,32779,32782,32783,55898,288
54297,866,32776,32556,33414,32778,32781,32783,55898,288
54298,866,32776,32560,33404,32778,32781,32782,55898,287
54299,865,32775,32544,33368,32779,32780,32782,55901,289
54300,866,32776,32550,33405,32779,32781,32783,55897,287
54301,862,32776,32543,33406,32779,32781,32782,55894,288
54302,871,32774,32545,33341,32780,32781,32782,55904,287
54303,866,32775,32558,33414,32778,32781,32782,55897,286
54304,865,32775,32553,33378,32778,32782,32782,55900,288
54305,867,32777,32523,33428,32779,32781,32782,55901,289
54306,866,32776,32560,33403,32780,32781,32782,55897,286
54307,864,32774,32572,33350,32779,32781,32782,55892,287
54308,870,32777,32555,33411,32778,32782,32782,55900,287
54309,865,32776,32525,33362,32778,32781,32782,55899,288
54310,866,32775,32563,33425,32779,32781,32783,55895,289
54311,867,32776,32577,33382,32779,32782,32782,55898,288
54312,862,32776,32569,33420,32779,32781,32782,55897,288
54313,870,32776,32557,33410,32778,32781,32783,55899,288
54314,866,32776,32527,33369,32778,32782,32783,55896,289
54315,864,32776,32573,33421,32778,32782,32783,55895,288
54316,866,32776,32561,33385,32779,32781,32782,55898,288
54317,862,32777,32560,33340,32779,32781,32783,55898,288
54318,866,32775,32556,33416,32779,32782,32783,55896,287
54319,871,32776,32551,33376,32778,32782,32783,55900,289
54320,866,32776,32520,33341,32779,32781,32784,55897,286
54321,865,32777,32577,33417,32779,32780,32782,55895,287
54322,868,32774,32567,33377,32779,32782,32781,55898,288
54323,862,32777,32572,33423,32778,32781,32782,55898,288
54324,866,32776,32561,33404,32779,32781,32782,55898,288
54325,869,32775,32545,33374,32779,32781,32783,55897,286
54326,866,32776,32557,33421,32779,32781,32783,55897,288
54327,866,32776,32583,33400,32779,32781,32782,55896,289
54328,865,32775,32574,33344,32779,32781,32782,55898,289
54329,863,32776,32552,33417,32779,32781,32783,55899,289
54330,866,32777,32544,33385,32778,32780,32782,55898,288
54331,870,32777,32527,33345,32779,32781,32783,55899,289
54332,866,32776,32556,33414,32779,32781,32782,55898,289
54333,867,32777,32560,33386,32780,32781,32783,55896,287
54334,863,32776,32563,33427,32779,32782,32782,55899,288
54335,865,32776,32562,33410,32777,32782,32783,55899,288
54336,866,32776,32548,33375,32778,32780,32782,55899,288
54337,870,32776,32529,33357,32779,32781,32783,55900,290
