date,time,time_passed_since_start,Current Out 1,Current Out 2,Current In 1,Current In 2,Voltage,Lost Data
2026-02-25,14:25:47.829957,115247,-0.161250007,1.083749962,2.939999962,1.094999981,57.1635,0
2026-02-25,14:25:47.829957,116335,-0.157500005,1.091250038,2.90625,1.091250038,57.1635,0
2026-02-25,14:25:47.829957,117422,-0.195000005,1.083749962,2.898749924,1.0875,57.1635,0
2026-02-25,14:25:47.829957,118509,-0.142499995,1.091250038,2.921250153,1.094999981,57.16575,0
2026-02-25,14:25:47.829957,119598,-0.176250005,1.0875,2.898749924,1.094999981,57.16575,0
2026-02-25,14:25:53.308604,120733,-0.164999998,1.0875,2.95125,1.072499943,57.1635,0
2026-02-25,14:25:53.308604,121821,-0.176250005,1.091250038,2.913750076,1.094999981,57.16125,0
2026-02-25,14:25:53.308604,122908,-0.123749995,1.083749962,2.891250038,1.083749962,57.16125,0
2026-02-25,14:25:53.308604,123995,-0.093750006,1.0875,2.95125,1.0875,57.1635,0
2026-02-25,14:25:53.308604,125084,-0.146249998,1.094999981,2.895000076,1.094999981,57.1635,0
2026-02-25,14:25:58.791322,126219,-0.135000002,1.0875,2.924999809,1.0875,57.1635,0
2026-02-25,14:25:58.791322,127306,-0.164999998,1.083749962,2.88375,1.094999981,57.1635,0
2026-02-25,14:25:58.791322,128394,-0.146249998,1.0875,2.928749847,1.091250038,57.16125,0
2026-02-25,14:25:58.791322,129482,-0.13125,1.0875,2.913750076,1.094999981,57.1635,0
2026-02-25,14:25:58.791322,130569,-0.164999998,1.0875,2.86875,1.091250038,57.16125,0
2026-02-25,14:26:04.280559,131705,-0.15,1.083749962,2.917500114,1.094999981,57.16125,0
2026-02-25,14:26:04.280559,132792,-0.15375,1.0875,2.910000038,1.091250038,57.1635,0
2026-02-25,14:26:04.280559,133879,-0.15375,1.0875,2.947500038,1.0875,57.16125,0
2026-02-25,14:26:04.280559,134968,-0.142499995,1.091250038,2.958750153,1.110000038,57.159,0
2026-02-25,14:26:04.280559,136055,-0.15375,1.0875,2.876250076,1.091250038,57.16125,0
2026-02-25,14:26:09.762932,137190,-0.146249998,1.083749962,2.902499962,1.0875,57.16125,0
2026-02-25,14:26:09.762932,138277,-0.15,1.0875,2.928749847,1.091250038,57.159,0
2026-02-25,14:26:09.762932,139364,-0.101250005,1.080000019,2.9325,1.076249981,57.16125,0
2026-02-25,14:26:09.762932,140453,-0.176250005,1.083749962,2.879999924,1.080000019,57.159,0
2026-02-25,14:26:09.762932,141540,-0.168750012,1.080000019,2.88375,1.080000019,57.159,0
2026-02-25,14:26:15.264648,142678,-0.123749995,1.091250038,2.891250038,1.083749962,57.159,0
2026-02-25,14:26:15.264648,143766,-0.138750005,1.080000019,2.924999809,1.083749962,57.15675,0
2026-02-25,14:26:15.264648,144853,-0.157500005,1.072499943,2.94375,1.076249981,57.159,0
2026-02-25,14:26:15.264648,145941,-0.161250007,1.072499943,2.921250153,1.076249981,57.159,0
2026-02-25,14:26:15.264648,147029,-0.176250005,1.06875,2.95125,1.072499943,57.159,0
2026-02-25,14:26:20.740905,148164,-0.176250005,1.072499943,2.902499962,1.072499943,57.159,0
2026-02-25,14:26:20.740905,149253,-0.123749995,1.0875,2.939999962,1.080000019,57.16125,0
2026-02-25,14:26:20.740905,150340,-0.157500005,1.080000019,2.94375,1.083749962,57.159,0
2026-02-25,14:26:20.740905,151427,-0.183749998,1.072499943,2.936249924,1.076249981,57.159,0
2026-02-25,14:26:20.740905,152514,-0.15375,1.080000019,2.924999809,46.00874939,57.16125,0
2026-02-25,14:26:26.232613,153653,-0.168750012,1.076249981,2.95125,2.662500191,57.159,0
2026-02-25,14:26:26.232613,154740,-0.168750012,1.091250038,2.95125,19.68,57.159,0
2026-02-25,14:26:26.232613,155829,-0.123749995,1.0875,2.924999809,18.10875092,57.16125,0
2026-02-25,14:26:26.232613,156918,-0.164999998,1.091250038,2.9325,16.7625,57.16125,0
2026-02-25,14:26:26.232613,158006,-0.20999999,1.0875,2.876250076,21.39375,57.16125,0
2026-02-25,14:26:31.759755,159143,-0.168750012,1.091250038,2.921250153,20.2425,57.16125,0
2026-02-25,14:26:31.759755,160231,-0.142499995,1.094999981,2.872500038,16.83000031,57.16125,0
2026-02-25,14:26:31.759755,161320,-0.146249998,1.0875,2.928749847,15.7125,57.1635,0
2026-02-25,14:26:31.759755,162409,-0.195000005,1.094999981,2.921250153,20.23499908,57.1635,0
2026-02-25,14:26:31.759755,163497,-0.168750012,1.080000019,2.966249847,6.28125,57.16125,0
2026-02-25,14:26:37.235175,164662,-0.15375,1.072499943,2.924999809,1.072499943,57.1635,0
2026-02-25,14:26:37.235175,165750,-0.138750005,1.072499943,2.913750076,1.076249981,57.1635,0
2026-02-25,14:26:37.235175,166837,-0.138750005,1.0875,2.947500038,1.083749962,57.1635,0
2026-02-25,14:26:37.235175,167926,-0.138750005,1.080000019,2.969999886,1.076249981,57.16125,0
2026-02-25,14:26:37.235175,169013,-0.187500012,1.06875,2.917500114,1.076249981,57.1635,0
2026-02-25,14:26:42.741959,170148,-0.161250007,1.072499943,2.921250153,1.076249981,57.1635,0
2026-02-25,14:26:42.741959,171235,-0.161250007,1.076249981,2.913750076,1.080000019,57.1635,0
2026-02-25,14:26:42.741959,172322,-0.135000002,1.091250038,2.936249924,24.61499939,57.16125,0
2026-02-25,14:26:42.741959,173412,-0.17249999,1.083749962,2.947500038,1.083749962,57.16125,0
2026-02-25,14:26:42.741959,174500,-0.157500005,1.080000019,2.924999809,1.076249981,57.16125,0
2026-02-25,14:26:48.234121,175642,-0.123749995,1.076249981,2.936249924,1.057499981,57.16125,0
2026-02-25,14:26:48.234121,176731,-0.138750005,1.0875,2.891250038,1.102500057,57.1635,0
2026-02-25,14:26:48.234121,177818,-0.161250007,1.094999981,2.898749924,1.117500019,57.16125,0
2026-02-25,14:26:48.234121,178905,-0.15,1.083749962,2.962500191,1.080000019,57.1635,0
2026-02-25,14:26:48.234121,179994,-0.161250007,1.094999981,2.928749847,1.117500019,57.16125,0
2026-02-25,14:26:53.705762,181135,-0.183749998,1.094999981,2.917500114,10.35,57.1635,0
2026-02-25,14:26:53.705762,182225,-0.15375,-0.097500002,2.936249924,1.46625,57.16125,0
2026-02-25,14:26:53.705762,183313,-0.157500005,0.45374999,2.939999962,2.41125,57.159,0
2026-02-25,14:26:53.705762,184400,-0.161250007,1.091250038,2.928749847,1.098750019,57.159,0
2026-02-25,14:26:53.705762,185487,-0.164999998,0.986250019,2.95125,1.00875,57.16125,0
2026-02-25,14:26:59.197831,186624,-0.135000002,1.177500057,2.966249847,1.188750076,57.16125,0
2026-02-25,14:26:59.197831,187711,-0.164999998,0.91875,2.95125,0.95625,57.16125,0
2026-02-25,14:26:59.197831,188800,-0.138750005,1.083749962,2.924999809,1.091250038,57.159,0
2026-02-25,14:26:59.197831,189887,-0.142499995,1.072499943,2.895000076,1.076249981,56.95875,0
2026-02-25,14:26:59.197831,190974,-0.123749995,1.072499943,2.955000114,1.0875,57.132,0
2026-02-25,14:27:04.681214,192109,-0.17249999,1.076249981,2.928749847,1.080000019,57.1545,0
2026-02-25,14:27:04.681214,193196,-0.1275,1.072499943,2.9325,1.080000019,57.15675,0
2026-02-25,14:27:04.681214,194283,-0.138750005,1.076249981,2.958750153,1.0875,57.159,0
2026-02-25,14:27:04.681214,195372,-0.176250005,1.02,2.913750076,0.794999981,57.159,0
2026-02-25,14:27:04.681214,196459,-0.1275,1.083749962,2.958750153,2.707500076,57.16125,0
2026-02-25,14:27:10.163960,197594,-0.12,1.080000019,2.936249924,3.341250229,57.1635,0
2026-02-25,14:27:10.163960,198681,-0.164999998,1.064999962,2.9775,0.742499971,57.16125,0
2026-02-25,14:27:10.163960,199768,-0.15375,1.083749962,2.9325,1.350000095,57.1635,0
2026-02-25,14:27:10.163960,200856,-0.1275,1.072499943,2.924999809,0.75374999,57.16575,0
2026-02-25,14:27:10.163960,201944,-0.108749998,1.06875,2.947500038,0.84375,57.16575,0
2026-02-25,14:27:15.648318,203079,-0.135000002,1.06875,2.879999924,0.656249952,57.16575,0
2026-02-25,14:27:15.648318,204168,-0.164999998,1.083749962,2.917500114,1.185000038,57.16575,0
2026-02-25,14:27:15.648318,205255,-0.157500005,1.076249981,2.910000038,1.083749962,57.1635,0
2026-02-25,14:27:15.648318,206342,-0.1275,1.076249981,2.955000114,1.091250038,57.16575,0
2026-02-25,14:27:15.648318,207431,-0.146249998,1.098750019,2.947500038,1.10625,57.168,0
2026-02-25,14:27:21.137116,208566,-0.12,1.098750019,2.973749924,1.102500057,57.16575,0
2026-02-25,14:27:21.137116,209653,-0.183749998,1.076249981,2.962500191,1.083749962,57.16575,0
2026-02-25,14:27:21.137116,210741,-0.157500005,1.072499943,2.921250153,1.083749962,57.168,0
2026-02-25,14:27:21.137116,211828,-0.104999995,1.076249981,2.928749847,1.080000019,57.16575,0
2026-02-25,14:27:21.137116,212916,-0.164999998,1.080000019,2.947500038,1.0875,57.16575,0
2026-02-25,14:27:26.635420,214052,-0.1275,1.076249981,2.939999962,1.0875,57.168,0
2026-02-25,14:27:26.635420,215139,-0.164999998,1.076249981,2.939999962,1.102500057,57.168,0
2026-02-25,14:27:26.635420,216226,-0.135000002,1.072499943,2.921250153,1.072499943,57.168,0
2026-02-25,14:27:26.635420,217313,-0.138750005,1.083749962,2.947500038,1.0875,57.16575,0
2026-02-25,14:27:26.635420,218401,-0.164999998,1.083749962,2.95125,1.091250038,57.168,0
2026-02-25,14:27:32.117636,219543,-0.157500005,1.080000019,2.90625,1.094999981,57.168,0
2026-02-25,14:27:32.117636,220630,-0.15,1.083749962,2.902499962,1.091250038,57.168,0
2026-02-25,14:27:32.117636,221717,-0.176250005,1.076249981,2.928749847,1.091250038,57.168,0
2026-02-25,14:27:32.117636,222806,-0.138750005,1.083749962,2.924999809,1.091250038,57.168,0
2026-02-25,14:27:32.117636,223893,-0.1275,1.080000019,2.947500038,1.080000019,57.168,0
2026-02-25,14:27:37.600284,225027,-0.176250005,1.0875,2.936249924,1.098750019,57.168,0
2026-02-25,14:27:37.600284,226114,-0.15375,1.080000019,2.95125,1.0875,57.16575,0
2026-02-25,14:27:37.600284,227201,-0.157500005,1.083749962,2.9325,1.094999981,57.168,0
2026-02-25,14:27:37.600284,228289,-0.164999998,1.0875,2.928749847,1.091250038,57.16575,0
2026-02-25,14:27:37.600284,229377,-0.104999995,1.0875,2.958750153,1.094999981,57.16575,0
2026-02-25,14:27:43.087588,230512,-0.187500012,1.0875,2.947500038,1.094999981,57.16575,0
2026-02-25,14:27:43.087588,231601,-0.1275,1.0875,2.936249924,1.094999981,57.16575,0
2026-02-25,14:27:43.087588,232688,-0.15,1.083749962,2.947500038,1.26375,57.168,0
2026-02-25,14:27:43.087588,233775,-0.15375,1.080000019,2.936249924,0.802500057,57.16575,0
2026-02-25,14:27:43.087588,234862,-0.123749995,1.080000019,2.947500038,0.689999962,57.16575,0
2026-02-25,14:27:48.573326,235997,-0.108749998,1.05375,2.955000114,0.50625,57.168,0
2026-02-25,14:27:48.573326,237084,-0.142499995,1.080000019,2.917500114,0.82125,57.1635,0
2026-02-25,14:27:48.573326,238173,-0.146249998,1.083749962,2.921250153,1.886250114,57.1635,0
2026-02-25,14:27:48.573326,239260,-0.161250007,1.080000019,2.969999886,0.7125,57.16575,0
2026-02-25,14:27:48.573326,240347,-0.13125,1.083749962,2.917500114,0.873750019,57.168,0
2026-02-25,14:27:54.052468,241489,-0.135000002,1.080000019,2.966249847,0.91875,57.16575,0
2026-02-25,14:27:54.052468,242576,-0.15375,1.083749962,2.8875,1.886250114,57.16575,0
2026-02-25,14:27:54.052468,243663,-0.164999998,1.113750076,2.921250153,15.1725,57.16575,0
2026-02-25,14:27:54.052468,244751,-0.123749995,1.102500057,2.958750153,14.67375031,57.16575,0
2026-02-25,14:27:54.052468,245839,-0.157500005,1.080000019,2.936249924,1.8975,57.168,0
2026-02-25,14:27:59.549163,246974,-0.138750005,1.0875,2.928749847,7.815000153,57.16575,0
2026-02-25,14:27:59.549163,248062,-0.138750005,1.080000019,2.921250153,1.552499962,57.16575,0
2026-02-25,14:27:59.549163,249149,-0.142499995,1.094999981,2.928749847,6.783750153,57.1635,0
2026-02-25,14:27:59.549163,250239,-0.164999998,1.083749962,2.872500038,1.248750019,57.168,0
2026-02-25,14:27:59.549163,251326,-0.161250007,1.080000019,2.902499962,0.930000019,57.168,0
2026-02-25,14:28:05.054783,252461,-0.15,1.0875,2.910000038,1.094999981,57.168,0
2026-02-25,14:28:05.054783,253550,-0.15375,1.076249981,2.924999809,0.705000019,57.16575,0
2026-02-25,14:28:05.054783,254637,-0.142499995,1.080000019,2.947500038,1.0875,57.16575,0
2026-02-25,14:28:05.054783,255724,-0.179999995,1.0875,2.917500114,1.094999981,57.16575,0
2026-02-25,14:28:05.054783,256813,-0.146249998,1.0875,2.939999962,1.091250038,57.16575,0
2026-02-25,14:28:10.528772,257962,-0.146249998,1.080000019,2.928749847,1.248750019,57.16575,0
2026-02-25,14:28:10.528772,259050,-0.179999995,1.080000019,2.94375,0.817500019,57.16575,0
2026-02-25,14:28:10.528772,260138,-0.13125,1.083749962,2.947500038,0.80625,57.16575,0
2026-02-25,14:28:10.528772,261225,-0.142499995,1.083749962,2.898749924,1.0875,57.16575,0
2026-02-25,14:28:10.528772,262313,-0.142499995,1.080000019,2.902499962,1.083749962,57.16575,0
2026-02-25,14:28:16.033713,263448,-0.161250007,1.080000019,2.898749924,1.0875,57.16575,0
2026-02-25,14:28:16.033713,264535,-0.1275,1.076249981,2.955000114,1.064999962,57.16575,0
2026-02-25,14:28:16.033713,265624,-0.19124999,1.072499943,2.9325,1.080000019,57.16575,0
2026-02-25,14:28:16.033713,266711,-0.176250005,1.076249981,2.924999809,1.083749962,57.16575,0
2026-02-25,14:28:16.033713,267798,-0.15,1.080000019,2.955000114,1.083749962,57.16575,0
2026-02-25,14:28:21.554684,268945,-0.13125,1.083749962,2.95125,1.091250038,57.16575,0
2026-02-25,14:28:21.554684,270032,-0.19124999,1.083749962,2.9325,1.091250038,57.16575,0
2026-02-25,14:28:21.554684,271121,-0.135000002,1.080000019,2.962500191,1.083749962,57.16575,0
2026-02-25,14:28:21.554684,272208,-0.17249999,1.080000019,2.939999962,1.083749962,57.1635,0
2026-02-25,14:28:21.554684,273295,-0.195000005,1.080000019,2.88375,1.0875,57.168,0
2026-02-25,14:28:27.026475,274461,-0.13125,1.080000019,2.947500038,1.080000019,57.16575,0
2026-02-25,14:28:27.026475,275548,-0.15375,1.0875,2.947500038,1.083749962,57.16575,0
2026-02-25,14:28:27.026475,276635,-0.15375,1.091250038,2.910000038,1.10625,57.16575,0
2026-02-25,14:28:27.026475,277723,-0.138750005,1.080000019,2.9325,1.0875,57.16575,0
2026-02-25,14:28:27.026475,278810,-0.15,1.076249981,2.9775,1.083749962,57.16575,0
2026-02-25,14:28:32.517258,279945,-0.1275,1.038750076,2.966249847,0.24,57.16575,0
2026-02-25,14:28:32.517258,281031,-0.13125,1.083749962,2.95125,1.66875,57.16575,0
2026-02-25,14:28:32.517258,282118,-0.168750012,1.072499943,2.924999809,1.391250038,57.16575,0
2026-02-25,14:28:32.517258,283206,-0.15375,1.083749962,2.973749924,1.080000019,57.16575,0
2026-02-25,14:28:32.517258,284294,-0.176250005,1.083749962,2.924999809,1.882500076,57.168,0
2026-02-25,14:28:38.005701,285429,-0.116250002,1.072499943,2.94375,0.750000048,57.16575,0
2026-02-25,14:28:38.005701,286517,-0.15,1.076249981,2.936249924,1.713750076,57.16575,0
2026-02-25,14:28:38.005701,287604,-0.15,1.083749962,2.985000038,3.397499847,57.1635,0
2026-02-25,14:28:38.005701,288691,-0.157500005,1.057499981,2.939999962,1.672500038,57.16575,0
2026-02-25,14:28:38.005701,289780,-0.195000005,0.30374999,2.924999809,4.245000076,57.16575,0
2026-02-25,14:28:43.498995,290921,-0.164999998,1.038750076,2.94375,0.91875,57.1635,0
2026-02-25,14:28:43.498995,292010,-0.15375,1.05,2.988750076,0.75374999,57.16575,0
2026-02-25,14:28:43.498995,293097,-0.20999999,1.06875,2.902499962,1.89375,57.16575,0
2026-02-25,14:28:43.498995,294184,-0.168750012,1.035000038,2.921250153,0.588750029,57.16575,0
2026-02-25,14:28:43.498995,295272,-0.13125,1.072499943,2.9775,0.74625001,57.16575,0
2026-02-25,14:28:48.983506,296408,-0.157500005,1.03125,2.928749847,0.270000005,57.1635,0
2026-02-25,14:28:48.983506,297494,-0.138750005,1.057499981,2.98125,0.72750001,57.16575,0
2026-02-25,14:28:48.983506,298582,-0.142499995,1.102500057,2.924999809,1.927500153,57.16575,0
2026-02-25,14:28:48.983506,299670,-0.138750005,1.098750019,2.962500191,0.757500029,57.16575,0
2026-02-25,14:28:48.983506,300757,-0.142499995,1.10625,2.966249847,0.97125,57.168,0
2026-02-25,14:28:54.462726,301893,-0.123749995,1.110000038,2.992500114,0.74625001,57.168,0
2026-02-25,14:28:54.462726,302980,-0.17249999,1.10625,2.924999809,1.24125,57.16575,0
2026-02-25,14:28:54.462726,304067,-0.15375,1.110000038,2.928749847,1.203750038,57.16575,0
2026-02-25,14:28:54.462726,305156,-0.1275,1.102500057,2.962500191,0.76875,57.168,0
2026-02-25,14:28:54.462726,306243,-0.168750012,1.110000038,2.936249924,1.290000057,57.168,0
2026-02-25,14:28:59.954877,307378,-0.101250005,1.10625,2.947500038,0.750000048,57.168,0
2026-02-25,14:28:59.954877,308465,-0.15375,1.10625,2.966249847,1.260000038,57.1635,0
2026-02-25,14:28:59.954877,309552,-0.142499995,1.094999981,2.94375,0.896249962,57.16575,0
2026-02-25,14:28:59.954877,310641,-0.138750005,1.094999981,2.962500191,0.836250019,57.168,0
2026-02-25,14:28:59.954877,311728,-0.15,1.110000038,2.962500191,1.248750019,57.16575,0
2026-02-25,14:29:05.431469,312863,-0.135000002,1.102500057,2.94375,1.169999981,57.168,0
2026-02-25,14:29:05.431469,313952,-0.20999999,1.091250038,2.921250153,1.155000019,57.16575,0
2026-02-25,14:29:05.431469,315039,-0.161250007,1.094999981,2.958750153,1.1625,57.168,0
2026-02-25,14:29:05.431469,316126,-0.168750012,1.10625,2.973749924,1.155000019,57.17025,0
2026-02-25,14:29:05.431469,317214,-0.176250005,1.113750076,2.928749847,1.173750019,57.168,0
2026-02-25,14:29:10.912923,318349,-0.13125,1.05375,2.928749847,1.076249981,57.168,0
2026-02-25,14:29:10.912923,319437,-0.176250005,1.046250057,2.955000114,1.038750076,57.16575,0
2026-02-25,14:29:10.912923,320525,-0.116250002,0.989999962,2.988750076,0.915,57.168,0
2026-02-25,14:29:10.912923,321612,-0.168750012,1.057499981,2.947500038,1.083749962,57.168,0
2026-02-25,14:29:10.912923,322699,-0.183749998,1.046250057,2.9325,1.038750076,57.168,0
2026-02-25,14:29:16.437657,323836,-0.187500012,1.05375,2.947500038,1.05,57.168,0
2026-02-25,14:29:16.437657,324923,-0.183749998,1.038750076,2.917500114,1.03125,57.16575,0
2026-02-25,14:29:16.437657,326012,-0.157500005,1.05375,2.95125,1.072499943,57.16575,0
2026-02-25,14:29:16.437657,327099,-0.15375,1.057499981,2.924999809,1.061250019,57.16575,0
2026-02-25,14:29:16.437657,328186,-0.161250007,1.05375,2.936249924,1.05,57.168,0
2026-02-25,14:29:21.908752,329347,-0.157500005,1.05,2.958750153,1.05,57.16575,0
2026-02-25,14:29:21.908752,330434,-0.146249998,1.05375,2.958750153,1.064999962,57.16575,0
2026-02-25,14:29:21.908752,331523,-0.195000005,1.061250019,2.921250153,1.064999962,57.16575,0
2026-02-25,14:29:21.908752,332610,-0.164999998,1.046250057,2.936249924,1.05375,57.16575,0
2026-02-25,14:29:21.908752,333697,-0.161250007,1.05375,2.947500038,1.06875,57.168,0
2026-02-25,14:29:27.397117,334832,-0.108749998,1.02,2.962500191,0.851249981,57.16575,0
2026-02-25,14:29:27.397117,335920,-0.161250007,1.064999962,2.928749847,1.13625,57.16575,0
2026-02-25,14:29:27.397117,337007,-0.19124999,1.083749962,2.95125,1.18125,57.16575,0
2026-02-25,14:29:27.397117,338095,-0.15375,1.05,2.9775,1.05375,57.1635,0
2026-02-25,14:29:27.397117,339182,-0.195000005,1.027500057,2.958750153,1.03125,57.1635,0
2026-02-25,14:31:29.589205,0,-0.041249999,1.046250057,3.093749809,1.061250019,57.11175,0
2026-02-25,14:31:29.589205,1090,-0.041249999,1.046250057,3.093749809,1.064999962,57.11625,0
2026-02-25,14:31:29.589205,2177,-0.03,1.0425,3.0975,1.05,57.123,0
2026-02-25,14:31:29.589205,3264,-0.06375,1.046250057,3.067499924,1.064999962,57.1275,0
2026-02-25,14:31:29.589205,4351,-0.052499998,1.06875,3.059999847,1.072499943,57.1275,0
2026-02-25,14:31:35.075333,5487,-0.067500001,1.064999962,3.07125,1.064999962,57.12975,0
2026-02-25,14:31:35.075333,6574,-0.026249999,1.05,3.059999847,1.064999962,57.132,0
2026-02-25,14:31:35.075333,7660,-0.067500001,1.064999962,3.063749886,1.05,57.13425,0
2026-02-25,14:31:35.075333,8748,-0.071249998,1.05375,3.075,1.072499943,57.1365,0
2026-02-25,14:31:35.075333,9835,-0.082499999,1.057499981,3.078750038,1.06875,57.141,0
2026-02-25,14:31:40.552058,10973,-0.078750002,1.05375,3.075,1.072499943,57.141,0
2026-02-25,14:31:40.552058,12060,-0.052499998,1.05375,3.052499962,1.05375,57.141,0
2026-02-25,14:31:40.552058,13147,-0.067500001,1.05,3.059999847,1.05375,57.1455,0
2026-02-25,14:31:40.552058,14236,-0.086249995,1.046250057,3.041250038,1.076249981,57.14325,0
2026-02-25,14:31:40.552058,15323,-0.089999998,1.0425,3.078750038,1.05375,57.1455,0
2026-02-25,14:31:46.042703,16458,-0.06375,1.057499981,3.05625,1.072499943,57.1455,0
2026-02-25,14:31:46.042703,17545,-0.097500002,1.046250057,3.07125,1.05,57.14775,0
2026-02-25,14:31:46.042703,18632,-0.067500001,1.05375,3.045,1.064999962,57.15,0
2026-02-25,14:31:46.042703,19719,-0.097500002,1.046250057,3.05625,1.072499943,57.14775,0
2026-02-25,14:31:46.042703,20808,-0.097500002,1.046250057,3.0225,1.05,57.15,0
2026-02-25,14:31:51.542086,21943,-0.104999995,1.046250057,3.07125,1.061250019,57.15,0
