Date,Time,time_passed_since_start,ADS Reading 1,Current 1,ADS Reading 2,Current 2,ADS Reading 3,Volts 1,Lost Data
2026-03-17,00:32:51.188233,1608,92,0.345,94,0.3525,4,0.009,0
2026-03-17,00:32:51.188233,1640,89,0.33375,90,0.3375,4,0.009,0
2026-03-17,00:32:51.188233,1671,91,0.34125,94,0.3525,4,0.009,0
2026-03-17,00:32:51.188233,1703,90,0.3375,94,0.3525,3,0.00675,0
2026-03-17,00:32:51.188233,1734,92,0.345,94,0.3525,3,0.00675,0
2026-03-17,00:32:51.188233,1766,89,0.33375,92,0.345,4,0.009,0
2026-03-17,00:32:51.188233,1797,91,0.34125,93,0.34875,4,0.009,0
2026-03-17,00:32:51.188233,1828,92,0.345,95,0.35625,3,0.00675,0
2026-03-17,00:32:51.188233,3371,28,0.105,46,0.1725,3,0.00675,0
2026-03-17,00:32:51.188233,3495,30,0.1125,47,0.17625,4,0.009,0
2026-03-17,00:32:51.188233,3527,75,0.28125,80,0.3,2,0.0045,0
2026-03-17,00:32:51.188233,3558,85,0.31875,89,0.33375,4,0.009,0
2026-03-17,00:32:51.188233,3590,87,0.32625,90,0.3375,3,0.00675,0
2026-03-17,00:32:51.188233,3621,88,0.33,93,0.34875,4,0.009,0
2026-03-17,00:32:51.188233,3652,90,0.3375,94,0.3525,4,0.009,0
2026-03-17,00:32:51.188233,3684,91,0.34125,93,0.34875,4,0.009,0
2026-03-17,00:32:51.188233,3716,90,0.3375,94,0.3525,3,0.00675,0
2026-03-17,00:32:51.188233,3747,92,0.345,94,0.3525,5,0.01125,0
2026-03-17,00:32:51.188233,3778,91,0.34125,93,0.34875,3,0.00675,0
2026-03-17,00:32:51.188233,3810,88,0.33,93,0.34875,4,0.009,0
2026-03-17,00:32:51.188233,3841,92,0.345,93,0.34875,3,0.00675,0
2026-03-17,00:32:51.188233,3872,91,0.34125,93,0.34875,3,0.00675,0
2026-03-17,00:32:51.188233,3904,89,0.33375,94,0.3525,4,0.009,0
2026-03-17,00:32:51.188233,3935,91,0.34125,93,0.34875,5,0.01125,0
2026-03-17,00:32:51.188233,3967,90,0.3375,94,0.3525,3,0.00675,0
2026-03-17,00:32:51.188233,3998,89,0.33375,93,0.34875,4,0.009,0
2026-03-17,00:32:51.188233,4030,91,0.34125,93,0.34875,3,0.00675,0
2026-03-17,00:32:51.188233,4061,89,0.33375,93,0.34875,3,0.00675,0
2026-03-17,00:32:51.188233,4092,90,0.3375,93,0.34875,3,0.00675,0
2026-03-17,00:32:51.188233,4124,90,0.3375,92,0.345,4,0.009,0
2026-03-17,00:32:51.188233,4155,89,0.33375,94,0.3525,3,0.00675,0
2026-03-17,00:32:51.188233,4187,91,0.34125,94,0.3525,2,0.0045,0
2026-03-17,00:32:51.188233,4218,88,0.33,93,0.34875,4,0.009,0
2026-03-17,00:32:52.122346,4543,29,0.10875,46,0.1725,4,0.009,0
2026-03-17,00:32:52.122346,4574,74,0.2775,78,0.2925,2,0.0045,0
