date,time,time_passed_since_start,Volt Reading 1,Current Out 1,Volt Reading 2,Current Out 2,Volt Reading 3,Current In 1,Volt Reading 4,Current In 2,Voltage,Lost Data
2026-02-25,16:36:34.699562,293622,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:36:34.699562,294700,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:36:34.699562,295779,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:36:40.900761,296928,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:36:40.900761,298007,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:36:40.900761,299085,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:36:40.900761,300162,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:36:40.900761,301240,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:36:46.558663,303214,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:36:46.558663,304292,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:36:46.558663,305370,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:36:46.558663,306449,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:36:46.558663,307527,0,0,0,0,0,0,0,0,57.70786,0
2026-02-25,16:36:55.254779,308804,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:36:55.254779,309882,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:36:55.254779,310960,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:36:55.254779,312038,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:36:55.254779,313116,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:12.395792,317476,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:37:12.395792,318554,0,0,0,0,0,0,0,0,57.71695,0
2026-02-25,16:37:12.395792,319632,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:12.395792,320710,0,0,0,0,0,0,0,0,57.70786,0
2026-02-25,16:37:12.395792,321789,0,0,0,0,0,0,0,0,57.70786,0
2026-02-25,16:37:12.395792,327876,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:12.395792,328955,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:12.395792,330033,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:37:12.395792,331111,0,0,0,0,0,0,0,0,57.70786,0
2026-02-25,16:37:12.395792,332188,0,0,0,0,0,0,0,0,57.70786,0
2026-02-25,16:37:17.891126,334649,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:17.891126,335728,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:37:17.891126,336806,0,0,0,0,0,0,0,0,57.70786,0
2026-02-25,16:37:17.891126,337884,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:37:17.891126,338962,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:37:33.984897,340125,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:37:33.984897,341203,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:33.984897,342282,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:33.984897,343360,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:37:33.984897,344437,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:33.984897,350525,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:37:33.984897,351602,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:37:33.984897,352680,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:33.984897,353760,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:33.984897,354837,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:37:42.565235,356210,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:37:42.565235,357288,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:42.565235,358366,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:42.565235,359444,0,0,0,0,0,0,0,0,57.70786,0
2026-02-25,16:37:42.565235,360522,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:48.042690,364788,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:37:48.042690,365866,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:37:48.042690,366944,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:37:48.042690,368022,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:37:48.042690,369101,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:37:56.292076,370270,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:56.292076,371349,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:37:56.292076,372427,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:56.292076,373505,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:37:56.292076,374583,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:38:02.623363,378916,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:38:02.623363,379994,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:38:02.623363,381071,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:38:02.623363,382149,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:38:02.623363,383228,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:38:08.559614,384849,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:38:08.559614,385927,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:38:08.559614,387004,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:38:08.559614,388082,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:38:08.559614,389161,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:38:18.045830,390792,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:38:18.045830,391870,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:38:18.045830,392948,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:38:18.045830,394026,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:38:18.045830,395105,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:38:24.121257,400398,0,0,0,0,0,0,0,0,57.69423,0
2026-02-25,16:38:24.121257,401478,0,0,0,0,0,0,0,0,57.64196,0
2026-02-25,16:38:24.121257,402556,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:38:24.121257,403633,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:38:24.121257,404714,0,0,0,0,0,0,0,0,57.71468,0
2026-02-25,16:38:29.669831,406345,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:38:29.669831,407423,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:38:29.669831,408501,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:38:29.669831,409579,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:38:29.669831,410658,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:38:35.186045,411905,0,0,0,0,0,0,0,0,57.71241,0
2026-02-25,16:38:35.186045,412983,0,0,0,0,0,0,0,0,57.71014,0
2026-02-25,16:38:35.186045,414061,0,0,0,0,0,0,0,0,57.70786,0
2026-02-25,16:38:35.186045,415139,0,0,0,0,0,0,0,0,57.70786,0
2026-02-25,16:38:35.186045,416218,0,0,0,0,0,0,0,0,57.70786,0
2026-02-25,16:38:40.634952,417413,0,0,0,0,0,0,0,0,57.70786,0
2026-02-25,16:38:40.634952,418491,0,0,0,0,0,0,0,0,57.70559,0
2026-02-25,16:38:40.634952,419568,0,0,0,0,0,0,0,0,57.70786,0
2026-02-25,16:38:40.634952,420646,0,0,0,0,0,0,0,0,57.70559,0
2026-02-25,16:38:40.634952,421725,0,0,0,0,0,0,0,0,57.70332,0
2026-02-25,16:39:18.428388,0,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:18.428388,1080,0,0,0,0,0,0,0,0,58.0004,0
2026-02-25,16:39:18.428388,2158,0,0,0,0,0,0,0,0,58.0004,0
2026-02-25,16:39:18.428388,3236,0,0,0,0,0,0,0,0,58.0004,0
2026-02-25,16:39:18.428388,4314,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:23.950606,5597,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:39:23.950606,6674,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:23.950606,7753,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:39:23.950606,8830,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:23.950606,9908,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:29.455928,11123,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:29.455928,12201,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:39:29.455928,13278,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:29.455928,14359,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:39:29.455928,15436,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:39:34.918850,16620,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:39:34.918850,17698,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:34.918850,18775,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:39:34.918850,19853,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:39:34.918850,20932,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:40.407720,22080,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:39:40.407720,23160,0,0,0,0,0,0,0,0,58.0004,0
2026-02-25,16:39:40.407720,24238,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:40.407720,25316,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:40.407720,26394,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:39:46.260696,27582,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:46.260696,28660,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:46.260696,29739,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:46.260696,30817,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:46.260696,31895,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:39:51.702132,33417,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:51.702132,34495,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:51.702132,35572,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:39:51.702132,36650,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:39:51.702132,37729,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:39:57.529165,38868,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:39:57.529165,39945,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:39:57.529165,41025,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:39:57.529165,42102,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:39:57.529165,43180,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:40:03.264972,44686,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:03.264972,45764,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:03.264972,46842,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:03.264972,47919,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:03.264972,48999,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:08.793515,50428,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:08.793515,51505,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:08.793515,52583,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:08.793515,53661,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:40:08.793515,54740,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:14.522945,55960,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:14.522945,57038,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:14.522945,58116,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:14.522945,59194,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:14.522945,60273,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:20.449380,61695,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:20.449380,62773,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:20.449380,63851,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:20.449380,64929,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:20.449380,66008,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:26.385823,67611,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:40:26.385823,68689,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:26.385823,69767,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:26.385823,70844,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:26.385823,71924,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:32.133847,73544,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:40:32.133847,74622,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:32.133847,75700,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:40:32.133847,76777,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:32.133847,77857,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:40:37.650076,79294,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:40:37.650076,80372,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:40:37.650076,81450,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:37.650076,82528,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:40:37.650076,83607,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:40:43.115431,84822,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:43.115431,85900,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:40:43.115431,86978,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:40:43.115431,88056,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:43.115431,89135,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:40:48.601748,90292,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:40:48.601748,91372,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:40:48.601748,92449,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:48.601748,93527,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:48.601748,94605,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:54.054164,95760,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:54.054164,96838,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:54.054164,97915,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:40:54.054164,98994,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:54.054164,100071,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:59.678581,101387,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:59.678581,102466,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:59.678581,103544,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:40:59.678581,104622,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:40:59.678581,105700,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:41:05.127240,106835,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:05.127240,107913,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:05.127240,108992,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:41:05.127240,110070,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:41:05.127240,111148,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:41:11.253957,112651,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:41:11.253957,113731,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:41:11.253957,114809,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:11.253957,115886,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:41:11.253957,116964,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:41:16.864763,118443,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:41:16.864763,119520,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:41:16.864763,120598,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:16.864763,121678,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:16.864763,122756,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:22.472636,124119,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:22.472636,125198,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:22.472636,126276,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:22.472636,127353,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:41:22.472636,128432,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:41:28.005120,129638,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:41:28.005120,130718,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:41:28.005120,131795,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:41:28.005120,132873,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:28.005120,133951,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:33.975475,135169,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:33.975475,136249,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:41:33.975475,137327,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:33.975475,138404,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:33.975475,139482,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:39.421668,141137,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:39.421668,142215,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:39.421668,143293,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:39.421668,144370,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:39.421668,145450,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:41:44.947740,146598,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:44.947740,147675,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:41:44.947740,148755,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:41:44.947740,149832,0,0,0,0,0,0,0,0,57.99355,0
