2026-02-25,13:57:03.583561,2056714,-34,284,814,278,60.00278,0
2026-02-25,13:57:09.075416,2057851,-32,283,812,280,59.99805,0
2026-02-25,13:57:09.075416,2058938,-43,285,816,282,60.00278,0
2026-02-25,13:57:09.075416,2060025,-41,293,803,300,59.99805,0
2026-02-25,13:57:09.075416,2061114,-36,283,825,279,60.00041,0
2026-02-25,13:57:09.075416,2062201,-30,287,823,284,60.00041,0
2026-02-25,13:57:14.570990,2063336,-27,282,821,279,60.00278,0
2026-02-25,13:57:14.570990,2064423,-27,285,804,286,59.99805,0
2026-02-25,13:57:14.570990,2065510,-35,290,812,299,60.00278,0
2026-02-25,13:57:14.570990,2066597,-38,287,813,283,60.00041,0
2026-02-25,13:57:14.570990,2067685,-34,286,815,285,60.00041,0
2026-02-25,13:57:20.059616,2068826,-30,288,813,286,60.00278,0
2026-02-25,13:57:20.059616,2069916,-35,289,810,296,60.00041,0
2026-02-25,13:57:20.059616,2071003,-37,284,810,276,60.00278,0
2026-02-25,13:57:20.059616,2072090,-30,288,805,288,60.00514,0
2026-02-25,13:57:20.059616,2073179,-36,291,803,298,60.00514,0
2026-02-25,13:57:25.554750,2074314,-31,290,811,294,60.00041,0
2026-02-25,13:57:25.554750,2075401,-31,293,811,301,60.00278,0
2026-02-25,13:57:25.554750,2076488,-25,283,809,278,60.00041,0
2026-02-25,13:57:25.554750,2077575,-37,287,813,286,60.00041,0
2026-02-25,13:57:25.554750,2078663,-43,291,805,299,60.00278,0
2026-02-25,13:57:31.073446,2079831,-41,282,808,278,60.00278,0
2026-02-25,13:57:31.073446,2080919,-34,287,816,288,60.00041,0
2026-02-25,13:57:31.073446,2082007,-33,288,802,296,60.00514,0
2026-02-25,13:57:31.073446,2083094,-44,283,818,277,60.00041,0
2026-02-25,13:57:31.073446,2084182,-31,288,803,290,60.00041,0
2026-02-25,13:57:36.546336,2085328,-40,293,807,297,60.00278,0
2026-02-25,13:57:36.546336,2086416,-30,283,810,279,60.00278,0
2026-02-25,13:57:36.546336,2087504,-31,291,811,293,60.00514,0
2026-02-25,13:57:36.546336,2088591,-37,290,812,298,60.00514,0
2026-02-25,13:57:36.546336,2089678,-32,285,816,278,60.00514,0
2026-02-25,13:57:42.048301,2090814,-32,293,807,302,60.00514,0
2026-02-25,13:57:42.048301,2091901,-31,283,813,277,60.00514,0
2026-02-25,13:57:42.048301,2092988,-35,288,811,290,60.00041,0
2026-02-25,13:57:42.048301,2094077,-43,289,813,296,60.00278,0
2026-02-25,13:57:42.048301,2095164,-30,283,813,277,60.00278,0
2026-02-25,13:57:47.519964,2096307,-38,283,807,278,60.00278,0
2026-02-25,13:57:47.519964,2097394,-32,292,815,299,60.00278,0
2026-02-25,13:57:47.519964,2098481,-37,286,809,290,60.00041,0
2026-02-25,13:57:47.519964,2099568,473,303,1371,301,7.987612,0
2026-02-25,13:57:47.519964,2100654,491,310,1404,310,5.582588,0
2026-02-25,13:57:53.008586,2101787,489,304,1405,298,4.69665,0
2026-02-25,13:57:53.008586,2102874,489,306,1407,302,4.276125,0
2026-02-25,13:57:53.008586,2103959,494,311,1411,316,4.269038,0
2026-02-25,13:57:53.008586,2105044,497,311,1410,318,4.266675,0
2026-02-25,13:57:53.008586,2106129,494,305,1413,303,4.264312,0
2026-02-25,13:57:58.477625,2107263,495,312,1416,318,4.264312,0
2026-02-25,13:57:58.477625,2108348,496,310,1414,315,4.264312,0
2026-02-25,13:57:58.477625,2109435,501,304,1421,297,4.264312,0
2026-02-25,13:57:58.477625,2110520,502,305,1423,300,4.26195,0
2026-02-25,13:57:58.477625,2111605,502,312,1422,316,4.264312,0
2026-02-25,13:58:03.959817,2112739,506,303,1419,298,4.26195,0
2026-02-25,13:58:03.959817,2113824,506,307,1415,306,4.259587,0
2026-02-25,13:58:03.959817,2114909,504,311,1418,318,4.259587,0
2026-02-25,13:58:03.959817,2115996,502,307,1415,309,4.259587,0
2026-02-25,13:58:03.959817,2117081,504,303,1416,297,4.259587,0
2026-02-25,13:58:09.435754,2118220,509,305,1423,301,4.259587,0
2026-02-25,13:58:09.435754,2119305,510,304,1425,298,4.259587,0
2026-02-25,13:58:09.435754,2120390,507,309,1424,309,4.257225,0
2026-02-25,13:58:09.435754,2121475,505,311,1421,319,4.259587,0
2026-02-25,13:58:09.435754,2122562,511,306,1417,305,4.259587,0
2026-02-25,13:58:14.935323,2123695,505,312,1419,318,4.259587,0
2026-02-25,13:58:14.935323,2124781,505,308,1417,313,4.257225,0
2026-02-25,13:58:14.935323,2125866,511,303,1424,298,4.259587,0
2026-02-25,13:58:14.935323,2126951,508,304,1422,298,4.257225,0
2026-02-25,13:58:14.935323,2128036,512,310,1429,319,4.245413,0
2026-02-25,13:58:20.398695,2129193,509,305,1424,298,4.257225,0
2026-02-25,13:58:20.398695,2130278,509,312,1426,315,4.259587,0
2026-02-25,13:58:20.398695,2131365,509,310,1422,318,4.257225,0
2026-02-25,13:58:20.398695,2132450,513,304,1429,301,4.257225,0
2026-02-25,13:58:20.398695,2133535,511,304,1428,297,4.259587,0
2026-02-25,13:58:25.935989,2134722,510,311,1425,318,4.254862,0
2026-02-25,13:58:25.935989,2135807,509,311,1416,318,4.254862,0
2026-02-25,13:58:25.935989,2136894,514,303,1430,299,4.257225,0
2026-02-25,13:58:25.935989,2137979,516,304,1422,299,4.257225,0
2026-02-25,13:58:25.935989,2139064,510,311,1428,313,4.257225,0
2026-02-25,13:58:31.409112,2140204,514,309,1431,306,4.257225,0
2026-02-25,13:58:31.409112,2141289,511,312,1424,319,4.254862,0
2026-02-25,13:58:31.409112,2142374,513,311,1425,317,4.245413,0
2026-02-25,13:58:31.409112,2143460,514,304,1425,298,4.259587,0
2026-02-25,13:58:31.409112,2144545,513,304,1427,299,4.259587,0
2026-02-25,13:58:36.885958,2145678,512,307,1427,310,4.257225,0
2026-02-25,13:58:36.885958,2146763,511,303,1426,297,4.257225,0
2026-02-25,13:58:36.885958,2147848,512,306,1428,301,4.257225,0
2026-02-25,13:58:36.885958,2148934,515,314,1430,322,4.24305,0
2026-02-25,13:58:36.885958,2150019,513,309,1421,315,4.254862,0
2026-02-25,13:58:42.404636,2151167,516,303,1431,297,4.257225,0
2026-02-25,13:58:42.404636,2152253,511,310,1426,312,4.257225,0
2026-02-25,13:58:42.404636,2153338,511,313,1426,318,4.254862,0
2026-02-25,13:58:42.404636,2154424,512,308,1429,311,4.254862,0
2026-02-25,13:58:42.404636,2155510,516,305,1428,297,4.257225,0
2026-02-25,13:58:47.898766,2156661,515,312,1424,320,4.254862,0
2026-02-25,13:58:47.898766,2157748,512,305,1425,302,4.257225,0
2026-02-25,13:58:47.898766,2158833,511,304,1432,298,4.257225,0
2026-02-25,13:58:47.898766,2159918,519,307,1430,306,4.254862,0
2026-02-25,13:58:47.898766,2161003,513,312,1433,318,4.254862,0
2026-02-25,13:58:53.357763,2162154,514,304,1430,298,4.254862,0
2026-02-25,13:58:53.357763,2163238,514,304,1434,301,4.257225,0
2026-02-25,13:58:53.357763,2164324,510,314,1426,318,4.2525,0
2026-02-25,13:58:53.357763,2165409,515,311,1429,319,4.2525,0
2026-02-25,13:58:53.357763,2166494,513,306,1430,306,4.254862,0
2026-02-25,13:58:58.846698,2167629,514,312,1428,319,4.254862,0
2026-02-25,13:58:58.846698,2168714,513,310,1424,314,4.254862,0
2026-02-25,13:58:58.846698,2169799,513,305,1432,299,4.254862,0
2026-02-25,13:58:58.846698,2170886,515,306,1431,302,4.254862,0
2026-02-25,13:58:58.846698,2171971,518,310,1430,317,4.254862,0
2026-02-25,13:59:04.319554,2173109,517,308,1435,306,4.254862,0
2026-02-25,13:59:04.319554,2174194,511,311,1431,319,4.254862,0
2026-02-25,13:59:04.319554,2175279,514,310,1428,316,4.254862,0
2026-02-25,13:59:04.319554,2176364,514,304,1430,301,4.254862,0
2026-02-25,13:59:04.319554,2177451,515,306,1434,299,4.257225,0
2026-02-25,13:59:09.800914,2178584,516,308,1428,311,4.2525,0
2026-02-25,13:59:09.800914,2179671,519,303,1428,301,4.240688,0
2026-02-25,13:59:09.800914,2180756,517,307,1431,305,4.2525,0
2026-02-25,13:59:09.800914,2181841,515,312,1430,320,4.254862,0
2026-02-25,13:59:09.800914,2182926,516,313,1430,321,4.24305,0
2026-02-25,13:59:15.280282,2184069,518,307,1431,310,4.254862,0
2026-02-25,13:59:15.280282,2185154,527,304,1434,298,4.254862,0
2026-02-25,13:59:15.280282,2186241,520,307,1429,305,4.254862,0
2026-02-25,13:59:15.280282,2187326,520,312,1431,319,4.2525,0
2026-02-25,13:59:15.280282,2188411,523,311,1423,317,4.2525,0
2026-02-25,13:59:20.771176,2189545,-15,291,855,292,59.92718,0
2026-02-25,13:59:20.771176,2190633,-25,291,833,299,59.93663,0
2026-02-25,13:59:20.771176,2191720,-18,284,832,279,59.94844,0
2026-02-25,13:59:20.771176,2192809,-17,289,836,294,59.95553,0
2026-02-25,13:59:20.771176,2193896,-25,293,827,298,59.96261,0
2026-02-25,13:59:26.278108,2195031,-23,290,834,294,59.96734,0
2026-02-25,13:59:26.278108,2196118,-34,290,822,297,59.9697,0
2026-02-25,13:59:26.278108,2197205,-31,283,831,277,59.97679,0
2026-02-25,13:59:26.278108,2198292,-30,286,837,288,59.97679,0
2026-02-25,13:59:26.278108,2199379,-34,291,825,298,59.98388,0
2026-02-25,13:59:31.760487,2200540,-41,294,818,303,59.98624,0
2026-02-25,13:59:31.760487,2201628,-36,282,823,278,59.98861,0
2026-02-25,13:59:31.760487,2202715,-33,287,822,285,59.98861,0
2026-02-25,13:59:31.760487,2203802,-44,290,813,298,59.99096,0
2026-02-25,13:59:31.760487,2204891,-45,283,838,277,59.99805,0
2026-02-25,13:59:37.249805,2206026,-39,289,818,296,59.99569,0
2026-02-25,13:59:37.249805,2207115,-36,283,834,280,60.00278,0
2026-02-25,13:59:37.249805,2208202,-41,291,825,297,60.00041,0
2026-02-25,13:59:37.249805,2209289,479,308,1383,313,7.649775,0
2026-02-25,13:59:37.249805,2210374,497,306,1407,302,5.3298,0
2026-02-25,13:59:42.712015,2211510,496,311,1411,318,4.547812,0
2026-02-25,13:59:42.712015,2212595,499,305,1414,301,4.269038,0
2026-02-25,13:59:42.712015,2213682,501,305,1421,299,4.26195,0
2026-02-25,13:59:42.712015,2214767,507,308,1422,318,4.245413,0
2026-02-25,13:59:42.712015,2215852,504,311,1412,318,4.259587,0
2026-02-25,13:59:48.208023,2216987,506,309,1423,310,4.259587,0
2026-02-25,13:59:48.208023,2218072,504,312,1423,318,4.259587,0
2026-02-25,13:59:48.208023,2219157,506,308,1425,311,4.259587,0
2026-02-25,13:59:48.208023,2220244,509,304,1428,298,4.259587,0
2026-02-25,13:59:48.208023,2221329,509,309,1429,307,4.257225,0
2026-02-25,13:59:53.672569,2222470,513,312,1425,312,4.254862,0
2026-02-25,13:59:53.672569,2223555,507,312,1424,318,4.254862,0
2026-02-25,13:59:53.672569,2224640,512,307,1423,310,4.257225,0
2026-02-25,13:59:53.672569,2225728,511,305,1432,301,4.247775,0
2026-02-25,13:59:53.672569,2226813,512,311,1422,312,4.254862,0
2026-02-25,13:59:59.156857,2227946,514,304,1427,298,4.257225,0
2026-02-25,13:59:59.156857,2229033,514,307,1430,304,4.259587,0
2026-02-25,13:59:59.156857,2230118,516,314,1428,322,4.240688,0
2026-02-25,13:59:59.156857,2231203,510,310,1424,317,4.254862,0
2026-02-25,13:59:59.156857,2232289,521,304,1427,301,4.245413,0
2026-02-25,14:00:04.630902,2233422,518,313,1407,320,4.257225,0
2026-02-25,14:00:04.630902,2234507,517,308,1409,310,4.254862,0
2026-02-25,14:00:04.630902,2235594,517,305,1412,299,4.254862,0
2026-02-25,14:00:04.630902,2236679,516,309,1413,307,4.254862,0
2026-02-25,14:00:04.630902,2237764,514,312,1412,319,4.254862,0
2026-02-25,14:00:10.115434,2238898,517,306,1408,300,4.257225,0
2026-02-25,14:00:10.115434,2239983,513,312,1410,315,4.2525,0
2026-02-25,14:00:10.115434,2241068,517,314,1412,319,4.2525,0
2026-02-25,14:00:10.115434,2242155,514,304,1414,301,4.254862,0
2026-02-25,14:00:10.115434,2243240,529,303,1412,300,4.257225,0
2026-02-25,14:00:15.577764,2244376,522,305,1412,302,4.2525,0
2026-02-25,14:00:15.577764,2245461,530,305,1413,300,4.254862,0
2026-02-25,14:00:15.577764,2246546,529,311,1412,310,4.254862,0
2026-02-25,14:00:15.577764,2247631,529,314,1410,320,4.254862,0
2026-02-25,14:00:15.577764,2248718,531,307,1410,306,4.2525,0
2026-02-25,14:00:21.064829,2249851,521,312,1410,319,4.254862,0
2026-02-25,14:00:21.064829,2250937,521,310,1406,313,4.254862,0
2026-02-25,14:00:21.064829,2252022,524,305,1408,298,4.254862,0
2026-02-25,14:00:21.064829,2253107,528,307,1414,302,4.254862,0
2026-02-25,14:00:21.064829,2254192,527,313,1412,318,4.2525,0
2026-02-25,14:00:26.528556,2255327,510,305,1417,300,4.254862,0
2026-02-25,14:00:26.528556,2256412,511,310,1412,315,4.2525,0
2026-02-25,14:00:26.528556,2257498,511,314,1379,321,4.2525,0
2026-02-25,14:00:26.528556,2258583,505,307,1409,302,4.254862,0
2026-02-25,14:00:26.528556,2259669,488,307,1407,302,4.254862,0
2026-02-25,14:00:32.043200,2260801,481,306,1400,307,4.2525,0
2026-02-25,14:00:32.043200,2261886,523,305,1409,299,4.254862,0
2026-02-25,14:00:32.043200,2262972,523,310,1404,310,4.254862,0
2026-02-25,14:00:32.043200,2264058,519,314,1397,321,4.2525,0
2026-02-25,14:00:32.043200,2265143,523,306,1407,306,4.254862,0
2026-02-25,14:00:37.506216,2266305,525,306,1397,302,4.254862,0
2026-02-25,14:00:37.506216,2267390,526,306,1406,301,4.254862,0
2026-02-25,14:00:37.506216,2268475,526,313,1407,315,4.2525,0
2026-02-25,14:00:37.506216,2269560,523,316,1403,326,4.240688,0
2026-02-25,14:00:37.506216,2270645,526,308,1402,307,4.2525,0
2026-02-25,14:00:42.988675,2271778,529,314,1403,321,4.2525,0
2026-02-25,14:00:42.988675,2272865,524,310,1402,314,4.2525,0
2026-02-25,14:00:42.988675,2273950,526,306,1405,299,4.254862,0
2026-02-25,14:00:42.988675,2275035,531,308,1409,303,4.2525,0
2026-02-25,14:00:42.988675,2276122,527,314,1399,322,4.2525,0
2026-02-25,14:00:48.457443,2277255,521,306,1405,301,4.254862,0
2026-02-25,14:00:48.457443,2278340,518,313,1400,315,4.2525,0
2026-02-25,14:00:48.457443,2279426,516,313,1402,320,4.250137,0
2026-02-25,14:00:48.457443,2280511,518,309,1404,306,4.238325,0
2026-02-25,14:00:48.457443,2281597,514,305,1411,300,4.2525,0
2026-02-25,14:00:53.948477,2282731,515,306,1402,308,4.2525,0
2026-02-25,14:00:53.948477,2283816,517,308,1410,300,4.2525,0
2026-02-25,14:00:53.948477,2284902,517,308,1407,307,4.2525,0
2026-02-25,14:00:53.948477,2285989,516,314,1408,321,4.2525,0
2026-02-25,14:00:53.948477,2287074,519,309,1400,312,4.2525,0
2026-02-25,14:00:59.429753,2288211,522,315,1406,324,4.238325,0
2026-02-25,14:00:59.429753,2289296,520,308,1403,309,4.250137,0
2026-02-25,14:00:59.429753,2290381,522,306,1410,299,4.2525,0
2026-02-25,14:00:59.429753,2291466,517,308,1409,305,4.2525,0
2026-02-25,14:00:59.429753,2292553,518,312,1404,321,4.250137,0
2026-02-25,14:01:04.935645,2293732,514,313,1398,321,4.250137,0
2026-02-25,14:01:04.935645,2294817,517,311,1404,317,4.250137,0
2026-02-25,14:01:04.935645,2295902,516,306,1405,300,4.2525,0
2026-02-25,14:01:04.935645,2296987,515,307,1404,301,4.2525,0
2026-02-25,14:01:04.935645,2298074,516,313,1403,321,4.2525,0
2026-02-25,14:01:10.426939,2299207,495,306,1403,300,4.254862,0
2026-02-25,14:01:10.426939,2300293,511,312,1406,316,4.250137,0
2026-02-25,14:01:10.426939,2301378,510,312,1402,321,4.2525,0
2026-02-25,14:01:10.426939,2302464,512,307,1406,306,4.254862,0
2026-02-25,14:01:10.426939,2303549,513,306,1403,299,4.2525,0
2026-02-25,14:01:15.889412,2304689,513,306,1408,299,4.254862,0
2026-02-25,14:01:15.889412,2305774,506,310,1407,310,4.2525,0
2026-02-25,14:01:15.889412,2306861,508,311,1407,319,4.250137,0
2026-02-25,14:01:15.889412,2307946,511,306,1400,305,4.2525,0
2026-02-25,14:01:15.889412,2309031,497,306,1404,300,4.2525,0
2026-02-25,14:01:21.838499,2310164,487,312,1400,319,4.250137,0
2026-02-25,14:01:21.838499,2311249,515,305,1402,295,4.250137,0
2026-02-25,14:01:21.838499,2312334,515,307,1410,301,4.250137,0
2026-02-25,14:01:21.838499,2313420,514,313,1408,320,4.250137,0
2026-02-25,14:01:21.838499,2314506,511,312,1400,319,4.250137,0
2026-02-25,14:01:27.336445,2316103,514,313,1403,321,4.2525,0
2026-02-25,14:01:27.336445,2317188,514,313,1404,316,4.250137,0
2026-02-25,14:01:27.336445,2318273,515,306,1404,301,4.2525,0
2026-02-25,14:01:27.336445,2319360,513,307,1408,304,4.250137,0
2026-02-25,14:01:27.336445,2320445,513,313,1402,320,4.250137,0
2026-02-25,14:01:32.795900,2321600,538,306,1411,301,4.250137,0
2026-02-25,14:01:32.795900,2322685,536,313,1408,318,4.250137,0
2026-02-25,14:01:32.795900,2323770,529,313,1409,322,4.250137,0
2026-02-25,14:01:32.795900,2324855,530,312,1417,312,4.240688,0
2026-02-25,14:01:32.795900,2325941,531,306,1416,301,4.2525,0
2026-02-25,14:01:38.290792,2327074,528,311,1415,317,4.250137,0
2026-02-25,14:01:38.290792,2328160,527,306,1405,300,4.2525,0
2026-02-25,14:01:38.290792,2329245,527,309,1406,307,4.250137,0
2026-02-25,14:01:38.290792,2330330,524,313,1404,321,4.2525,0
2026-02-25,14:01:38.290792,2331416,526,312,1405,318,4.238325,0
2026-02-25,14:01:43.756890,2332559,513,307,1405,304,4.250137,0
2026-02-25,14:01:43.756890,2333644,544,305,1409,298,4.2525,0
2026-02-25,14:01:43.756890,2334731,586,311,1436,316,4.250137,0
2026-02-25,14:01:43.756890,2335816,576,313,1425,322,4.250137,0
2026-02-25,14:01:43.756890,2336901,562,309,1372,310,4.2525,0
2026-02-25,14:01:49.239481,2338035,573,313,1380,321,4.250137,0
2026-02-25,14:01:49.239481,2339120,528,312,1374,318,4.2525,0
2026-02-25,14:01:49.239481,2340205,518,305,1380,301,4.2525,0
2026-02-25,14:01:49.239481,2341292,523,306,1379,302,4.2525,0
2026-02-25,14:01:49.239481,2342377,520,312,1378,319,4.2525,0
2026-02-25,14:01:54.707425,2343513,526,307,1379,303,4.250137,0
2026-02-25,14:01:54.707425,2344598,535,313,1380,320,4.250137,0
2026-02-25,14:01:54.707425,2345683,531,312,1376,319,4.250137,0
2026-02-25,14:01:54.707425,2346769,538,308,1379,304,4.240688,0
2026-02-25,14:01:54.707425,2347855,545,307,1382,301,4.250137,0
2026-02-25,14:02:00.198707,2348988,519,307,1378,311,4.2525,0
2026-02-25,14:02:00.198707,2350075,525,306,1400,299,4.250137,0
2026-02-25,14:02:00.198707,2351160,527,311,1407,309,4.2525,0
2026-02-25,14:02:00.198707,2352245,527,311,1402,321,4.250137,0
2026-02-25,14:02:00.198707,2353330,526,309,1398,313,4.2525,0
2026-02-25,14:02:05.671815,2354478,523,305,1407,300,4.250137,0
2026-02-25,14:02:05.671815,2355563,526,312,1401,316,4.250137,0
2026-02-25,14:02:05.671815,2356650,526,311,1399,319,4.250137,0
2026-02-25,14:02:05.671815,2357735,526,306,1400,302,4.250137,0
2026-02-25,14:02:05.671815,2358820,532,305,1401,299,4.2525,0
2026-02-25,14:02:11.187142,2359972,541,311,1400,318,4.250137,0
2026-02-25,14:02:11.187142,2361058,536,305,1401,301,4.247775,0
2026-02-25,14:02:11.187142,2362144,531,307,1404,300,4.2525,0
2026-02-25,14:02:11.187142,2363229,548,312,1401,317,4.250137,0
2026-02-25,14:02:11.187142,2364314,553,312,1399,320,4.247775,0
2026-02-25,14:02:16.673395,2365453,546,312,1399,321,4.250137,0
2026-02-25,14:02:16.673395,2366538,559,310,1397,311,4.247775,0
2026-02-25,14:02:16.673395,2367623,529,305,1398,300,4.2525,0
2026-02-25,14:02:16.673395,2368710,531,309,1403,308,4.247775,0
2026-02-25,14:02:16.673395,2369795,526,312,1401,321,4.250137,0
2026-02-25,14:02:22.147782,2370938,529,314,1406,323,4.238325,0
2026-02-25,14:02:22.147782,2372024,528,306,1404,302,4.250137,0
2026-02-25,14:02:22.147782,2373109,528,305,1402,299,4.2525,0
2026-02-25,14:02:22.147782,2374194,526,310,1405,311,4.250137,0
2026-02-25,14:02:22.147782,2375281,529,312,1399,320,4.250137,0
2026-02-25,14:02:27.626473,2376414,529,306,1411,302,4.2525,0
2026-02-25,14:02:27.626473,2377498,528,311,1406,316,4.247775,0
2026-02-25,14:02:27.626473,2378583,532,311,1400,321,4.247775,0
2026-02-25,14:02:27.626473,2379668,525,308,1409,311,4.250137,0
2026-02-25,14:02:27.626473,2380753,528,305,1405,299,4.250137,0
2026-02-25,14:02:33.094594,2381893,530,305,1404,300,4.250137,0
2026-02-25,14:02:33.094594,2382978,531,307,1406,302,4.250137,0
2026-02-25,14:02:33.094594,2384065,528,312,1399,320,4.250137,0
2026-02-25,14:02:33.094594,2385150,526,310,1405,316,4.250137,0
2026-02-25,14:02:33.094594,2386235,528,306,1407,301,4.2525,0
2026-02-25,14:02:38.612248,2387368,529,311,1402,321,4.247775,0
2026-02-25,14:02:38.612248,2388453,532,309,1401,314,4.250137,0
2026-02-25,14:02:38.612248,2389538,531,306,1404,300,4.247775,0
2026-02-25,14:02:38.612248,2390624,532,308,1409,306,4.247775,0
2026-02-25,14:02:38.612248,2391709,529,314,1402,320,4.245413,0
2026-02-25,14:02:44.074856,2392879,529,305,1404,301,4.250137,0
2026-02-25,14:02:44.074856,2393964,530,305,1408,299,4.247775,0
2026-02-25,14:02:44.074856,2395049,528,310,1409,312,4.2525,0
2026-02-25,14:02:44.074856,2396135,527,312,1405,320,4.247775,0
2026-02-25,14:02:44.074856,2397219,528,310,1400,316,4.247775,0
2026-02-25,14:02:49.552042,2398352,532,311,1409,311,4.245413,0
2026-02-25,14:02:49.552042,2399438,530,312,1402,321,4.245413,0
2026-02-25,14:02:49.552042,2400523,530,307,1401,310,4.245413,0
2026-02-25,14:02:49.552042,2401608,530,306,1404,299,4.247775,0
2026-02-25,14:02:49.552042,2402695,524,309,1406,308,4.245413,0
2026-02-25,14:02:55.029107,2403828,530,306,1404,301,4.245413,0
2026-02-25,14:02:55.029107,2404913,531,306,1404,299,4.250137,0
2026-02-25,14:02:55.029107,2406000,531,315,1409,321,4.231237,0
2026-02-25,14:02:55.029107,2407085,42,293,804,303,59.90119,0
2026-02-25,14:02:55.029107,2408170,18,288,780,291,59.92009,0
2026-02-25,14:03:00.523494,2409304,30,293,770,301,59.92718,0
2026-02-25,14:03:00.523494,2410389,22,291,766,298,59.9319,0
2026-02-25,14:03:00.523494,2411474,24,286,766,282,59.94135,0
2026-02-25,14:03:00.523494,2412561,17,286,773,280,59.94844,0
2026-02-25,14:03:00.523494,2413646,17,291,768,297,59.95553,0
2026-02-25,14:03:05.980659,2414792,13,291,769,299,59.95553,0
2026-02-25,14:03:05.980659,2415877,7,284,769,281,59.95789,0
2026-02-25,14:03:05.980659,2416961,8,284,777,278,59.96261,0
2026-02-25,14:03:05.980659,2418045,9,289,780,286,59.95316,0
2026-02-25,14:03:05.980659,2419130,3,292,764,296,59.96734,0
2026-02-25,14:03:11.468268,2420262,5,283,768,279,59.97206,0
2026-02-25,14:03:11.468268,2421347,8,286,767,283,59.97915,0
2026-02-25,14:03:11.468268,2422431,6,291,763,295,59.98151,0
2026-02-25,14:03:11.468268,2423515,8,291,750,300,59.96261,0
2026-02-25,14:03:11.468268,2424599,14,292,764,298,59.9508,0
2026-02-25,14:03:16.936402,2425742,52,286,766,286,59.92953,0
2026-02-25,14:03:16.936402,2426827,15,285,771,279,59.96734,0
2026-02-25,14:03:16.936402,2427913,28,290,761,297,59.92481,0
2026-02-25,14:03:16.936402,2428998,31,291,761,298,59.92718,0
