counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
65063,865,35618,32703,35550,32783,32782,32783,31086,28179
65064,866,35612,32672,35526,32740,32782,32784,31086,28180
65065,866,35607,32659,35453,32750,32783,32782,31084,28176
65066,866,35606,32687,35523,32770,32783,32782,31082,28176
65067,867,35626,32727,35528,32756,32782,32782,31085,28179
65068,866,35615,32714,35449,32805,32782,32783,31084,28178
65069,865,35631,32707,35536,32722,32782,32783,31085,28181
65070,866,35629,32700,35529,32800,32781,32784,31086,28180
65071,864,35614,32644,35449,32712,32783,32783,31083,28176
65072,866,35603,32669,35541,32759,32783,32784,31083,28177
65073,866,35588,32708,35520,32750,32781,32783,31083,28179
65074,866,35574,32716,35466,32754,32782,32782,31085,28180
65075,865,35572,32718,35543,32788,32782,32783,31086,28179
65076,871,35581,32714,35505,32724,32782,32782,31086,28180
65077,868,35580,32663,35444,32765,32781,32783,31083,28178
65078,866,35581,32656,35506,32711,32781,32784,31081,28176
65079,866,35605,32679,35521,32794,32783,32783,31083,28179
65080,866,35604,32711,35462,32722,32782,32783,31085,28180
65081,865,35604,32716,35527,32777,32781,32783,31085,28180
65082,866,35615,32711,35547,32736,32782,32783,31085,28180
65083,866,35600,32677,35454,32765,32783,32784,31083,28178
65084,865,35597,32642,35533,32765,32783,32783,31082,28177
65085,867,35606,32659,35537,32749,32782,32782,31084,28178
65086,866,35601,32693,35461,32792,32782,32782,31085,28180
65087,866,35578,32716,35535,32727,32782,32783,31085,28180
65088,865,35558,32710,35529,32791,32781,32784,31086,28181
65089,866,35558,32687,35473,32717,32781,32783,31082,28178
65090,866,35562,32677,35539,32762,32783,32784,31081,28176
65091,872,35591,32658,35534,32737,32782,32783,31083,28177
65092,865,35607,32671,35473,32772,32783,32783,31084,28180
65093,866,35610,32696,35519,32758,32782,32782,31085,28180
65094,866,35615,32712,35540,32757,32781,32783,31085,28179
65095,869,35596,32702,35488,32777,32783,32783,31086,28177
65096,866,35587,32696,35491,32719,32783,32782,31084,28176
65097,867,35610,32694,35548,32808,32781,32782,31082,28179
65098,866,35599,32670,35487,32726,32782,32784,31085,28180
65099,866,35599,32680,35508,32788,32782,32783,31085,28178
65100,865,35581,32708,35539,32703,32782,32783,31086,28180
65101,868,35540,32707,35463,32766,32781,32784,31084,28177
65102,866,35568,32701,35476,32718,32782,32783,31083,28176
65103,866,35554,32714,35540,32763,32783,32782,31084,28179
65104,866,35570,32703,35490,32782,32783,32782,31086,28179
65105,866,35593,32665,35505,32726,32782,32782,31085,28178
65106,869,35589,32702,35530,32784,32783,32782,31085,28179
65107,865,35581,32693,35475,32715,32782,32783,31084,28178
65108,866,35598,32710,35487,32796,32782,32784,31083,28175
65109,867,35618,32730,35544,32711,32782,32783,31082,28179
65110,866,35608,32726,35487,32784,32782,32783,31084,28180
65111,866,35608,32693,35483,32738,32783,32782,31085,28180
65112,866,35593,32670,35544,32768,32781,32783,31086,28180
65113,865,35579,32689,35475,32768,32782,32784,31082,28178
65114,866,35556,32715,35477,32741,32782,32784,31083,28177
65115,866,35566,32720,35557,32807,32782,32782,31084,28179
65116,866,35570,32718,35490,32727,32782,32782,31085,28181
65117,865,35581,32705,35496,32808,32781,32783,31087,28180
65118,866,35587,32667,35537,32727,32782,32783,31084,28180
65119,864,35574,32664,35475,32779,32783,32783,31084,28176
65120,866,35583,32692,35489,32740,32782,32784,31084,28176
65121,865,35610,32725,35541,32765,32782,32783,31082,28178
65122,866,35610,32703,35472,32802,32783,32783,31084,28179
65123,866,35624,32692,35532,32730,32781,32782,31086,28180
65124,866,35603,32675,35534,32796,32782,32783,31085,28179
65125,868,35604,32645,35471,32704,32783,32784,31083,28176
65126,866,35592,32674,35491,32778,32782,32783,31081,28175
65127,865,35632,32717,35543,32721,32782,32782,31085,28178
65128,866,35602,32711,35479,32778,32782,32782,31085,28179
65129,866,35591,32713,35521,32749,32783,32782,31085,28180
65130,865,35574,32708,35521,32757,32782,32783,31085,28180
65131,866,35557,32646,35452,32780,32782,32783,31083,28178
65132,866,35566,32663,35504,32709,32783,32783,31082,28176
65133,867,35596,32694,35534,32793,32783,32782,31083,28177
65134,866,35605,32722,35471,32727,32782,32782,31085,28178
65135,865,35616,32715,35502,32787,32782,32782,31085,28179
65136,866,35623,32702,35532,32725,32783,32783,31085,28180
65137,865,35596,32662,35453,32769,32783,32783,31084,28178
65138,866,35614,32645,35509,32762,32782,32783,31084,28175
65139,866,35618,32694,35532,32747,32782,32783,31085,28178
65140,866,35616,32715,35465,32806,32783,32782,31086,28179
65141,866,35616,32723,35521,32736,32784,32781,31085,28179
65142,866,35602,32716,35543,32794,32781,32782,31086,28179
65143,869,35571,32693,35461,32711,32783,32783,31084,28178
65144,865,35547,32654,35501,32780,32783,32783,31082,28177
65145,866,35575,32679,35531,32724,32782,32782,31083,28178
65146,866,35592,32705,35464,32781,32782,32784,31085,28179
65147,866,35589,32719,35517,32777,32782,32784,31084,28180
65148,866,35597,32731,35539,32761,32783,32782,31084,28180
65149,868,35602,32709,35457,32788,32783,32784,31084,28177
65150,866,35603,32687,35493,32729,32783,32783,31084,28176
65151,865,35614,32670,35539,32800,32783,32782,31083,28177
65152,866,35605,32685,35476,32729,32782,32783,31085,28178
65153,866,35613,32726,35522,32800,32782,32783,31086,28181
65154,866,35620,32731,35535,32736,32781,32782,31086,28181
65155,865,35603,32705,35452,32775,32782,32783,31083,28177
65156,866,35592,32688,35496,32759,32782,32782,31084,28177
65157,867,35592,32683,35524,32746,32781,32782,31083,28178
65158,866,35585,32678,35468,32798,32782,32784,31086,28179
65159,865,35565,32708,35521,32730,32782,32783,31086,28180
65160,866,35590,32723,35526,32800,32783,32781,31086,28181
65161,866,35553,32716,35457,32710,32782,32783,31084,28177
65162,865,35588,32703,35520,32764,32782,32782,31084,28176
65163,866,35595,32699,35531,32733,32782,32782,31084,28179
65164,866,35606,32672,35478,32779,32782,32783,31085,28180
65165,866,35608,32677,35521,32764,32782,32783,31086,28180
65166,865,35617,32730,35519,32748,32783,32784,31084,28179
65167,864,35604,32713,35437,32788,32782,32783,31083,28177
65168,866,35615,32696,35526,32717,32782,32782,31083,28175
65169,866,35627,32700,35531,32789,32783,32782,31085,28178
65170,866,35612,32669,35460,32700,32783,32782,31085,28179
65171,866,35618,32656,35547,32787,32783,32782,31085,28179
65172,865,35599,32714,35513,32751,32782,32782,31086,28179
65173,874,35564,32702,35452,32776,32783,32782,31084,28176
65174,865,35557,32705,35502,32744,32782,32781,31083,28176
65175,866,35570,32735,35522,32748,32782,32782,31085,28179
65176,866,35576,32708,35470,32806,32782,32782,31085,28179
65177,866,35595,32691,35506,32721,32783,32782,31085,28179
65178,866,35610,32661,35524,32796,32785,32783,31085,28178
65179,865,35598,32673,35451,32695,32782,32784,31085,28176
65180,866,35597,32708,35509,32764,32783,32784,31083,28175
65181,866,35626,32709,35531,32722,32781,32784,31083,28178
65182,866,35606,32716,35465,32775,32782,32782,31085,28181
65183,866,35639,32704,35526,32773,32782,32782,31085,28181
65184,866,35624,32671,35544,32758,32783,32782,31086,28179
65185,866,35605,32683,35457,32794,32783,32783,31084,28177
65186,866,35592,32695,35508,32711,32781,32783,31083,28176
65187,866,35592,32715,35521,32781,32783,32784,31083,28179
65188,871,35571,32724,35474,32720,32782,32783,31086,28180
65189,865,35594,32716,35502,32786,32783,32783,31087,28180
65190,866,35600,32680,35533,32715,32783,32783,31086,28179
65191,864,35593,32639,35449,32770,32782,32782,31084,28176
65192,866,35596,32663,35502,32751,32782,32781,31084,28176
65193,866,35612,32716,35539,32751,32784,32783,31084,28177
65194,866,35625,32706,35469,32791,32782,32782,31086,28181
65195,865,35635,32704,35517,32726,32783,32783,31085,28179
65196,866,35634,32708,35529,32800,32782,32783,31085,28179
65197,869,35611,32648,35459,32704,32783,32783,31084,28176
65198,866,35590,32642,35482,32788,32783,32784,31083,28177
65199,866,35618,32712,35539,32725,32781,32783,31083,28178
65200,866,35590,32719,35481,32773,32783,32784,31085,28179
65201,866,35589,32715,35518,32754,32782,32784,31084,28180
65202,865,35588,32709,35532,32749,32782,32783,31083,28180
65203,871,35577,32675,35457,32782,32781,32784,31083,28179
65204,866,35599,32656,35468,32719,32782,32784,31083,28176
65205,867,35617,32655,35536,32820,32782,32783,31084,28177
65206,866,35607,32694,35471,32729,32782,32782,31086,28180
65207,865,35612,32721,35488,32790,32782,32782,31086,28180
65208,866,35609,32716,35529,32718,32781,32783,31084,28180
65209,866,35597,32694,35455,32777,32782,32783,31083,28178
65210,866,35590,32679,35470,32726,32781,32784,31083,28176
65211,865,35625,32677,35522,32766,32781,32783,31084,28177
65212,866,35612,32682,35484,32786,32782,32782,31085,28179
65213,866,35604,32715,35505,32742,32783,32782,31085,28181
65214,866,35589,32729,35539,32795,32781,32783,31087,28181
65215,869,35563,32692,35462,32716,32784,32784,31085,28177
65216,866,35552,32685,35458,32775,32782,32782,31082,28176
65217,866,35582,32684,35531,32714,32782,32784,31084,28179
65218,871,35591,32662,35486,32777,32782,32782,31086,28180
65219,865,35614,32677,35467,32739,32783,32783,31086,28180
65220,866,35635,32698,35520,32763,32781,32783,31086,28178
65221,868,35602,32708,35483,32739,32783,32783,31084,28177
65222,866,35607,32700,35459,32741,32781,32784,31082,28177
65223,866,35619,32705,35553,32789,32783,32783,31083,28179
65224,866,35620,32694,35502,32723,32782,32783,31084,28179
65225,865,35622,32667,35478,32787,32782,32782,31086,28180
65226,866,35609,32689,35547,32710,32783,32782,31086,28181
65227,864,35590,32694,35493,32787,32783,32782,31085,28177
65228,865,35563,32716,35469,32716,32782,32783,31083,28176
65229,868,35580,32723,35547,32783,32783,32782,31084,28179
65230,865,35582,32691,35493,32775,32782,32783,31084,28179
65231,866,35591,32666,35473,32756,32783,32784,31085,28180
65232,866,35621,32662,35533,32805,32782,32782,31085,28180
65233,874,35591,32703,35477,32721,32783,32784,31084,28177
65234,865,35592,32700,35438,32802,32781,32784,31083,28176
65235,869,35621,32700,35530,32727,32783,32782,31084,28179
65236,866,35631,32709,35509,32792,32784,32783,31086,28179
65237,866,35620,32695,35452,32707,32782,32783,31086,28179
65238,866,35609,32667,35544,32779,32783,32783,31085,28180
65239,864,35609,32635,35491,32725,32783,32782,31082,28176
65240,866,35602,32681,35443,32764,32783,32783,31084,28176
65241,866,35583,32703,35558,32782,32783,32783,31084,28178
65242,866,35573,32702,35519,32748,32783,32782,31085,28180
65243,866,35581,32701,35467,32806,32783,32782,31085,28179
65244,866,35605,32685,35548,32722,32782,32782,31087,28180
65245,865,35594,32638,35497,32773,32783,32782,31084,28176
65246,866,35587,32673,35452,32690,32783,32782,31082,28176
65247,864,35596,32711,35545,32756,32782,32783,31085,28178
65248,865,35607,32715,35503,32751,32783,32782,31085,28180
65249,866,35605,32724,35451,32747,32782,32783,31086,28179
65250,866,35605,32697,35534,32801,32783,32783,31086,28178
65251,866,35595,32662,35468,32714,32783,32784,31085,28179
65252,866,35602,32673,35454,32774,32782,32783,31084,28176
65253,866,35627,32714,35526,32705,32782,32783,31081,28176
65254,867,35610,32706,35499,32776,32782,32783,31085,28178
65255,866,35602,32713,35457,32701,32782,32783,31085,28179
65256,865,35562,32710,35533,32758,32782,32782,31086,28178
65257,867,35569,32674,35488,32716,32783,32783,31083,28177
65258,866,35562,32640,35462,32731,32783,32783,31083,28178
65259,866,35591,32694,35542,32787,32783,32781,31082,28179
65260,866,35605,32723,35506,32712,32781,32783,31084,28179
65261,866,35599,32721,35460,32787,32781,32784,31086,28180
65262,866,35614,32717,35545,32710,32783,32782,31084,28180
65263,864,35599,32681,35470,32775,32782,32784,31085,28177
65264,866,35593,32641,35459,32713,32783,32784,31083,28177
65265,870,35607,32662,35546,32777,32783,32782,31082,28178
65266,866,35622,32698,35489,32739,32783,32782,31085,28179
65267,866,35622,32717,35446,32745,32782,32784,31085,28180
65268,866,35605,32719,35540,32782,32783,32782,31085,28179
65269,865,35583,32693,35475,32704,32783,32783,31086,28177
65270,866,35555,32663,35448,32764,32782,32783,31083,28176
65271,867,35559,32676,35535,32714,32782,32782,31084,28178
65272,866,35590,32680,35495,32784,32782,32783,31086,28180
65273,866,35583,32717,35460,32717,32782,32782,31085,28180
65274,866,35615,32727,35529,32781,32782,32782,31086,28179
65275,866,35594,32710,35495,32736,32782,32784,31083,28178
65276,866,35583,32700,35431,32732,32781,32784,31081,28177
65277,865,35606,32702,35541,32793,32781,32783,31083,28178
65278,865,35618,32672,35486,32727,32781,32784,31084,28180
65279,866,35616,32694,35469,32784,32783,32782,31085,28180
65280,866,35589,32730,35526,32708,32782,32783,31085,28179
65281,869,35583,32701,35463,32761,32781,32782,31084,28176
65282,865,35571,32702,35437,32705,32783,32781,31084,28176
65283,867,35584,32710,35521,32774,32783,32784,31083,28177
65284,866,35577,32672,35484,32751,32782,32782,31084,28179
65285,866,35571,32665,35451,32753,32782,32782,31085,28181
65286,865,35573,32712,35529,32802,32783,32784,31086,28179
65287,865,35550,32710,35461,32711,32781,32782,31084,28177
65288,866,35544,32705,35412,32769,32782,32784,31082,28175
65289,866,35589,32710,35522,32705,32782,32782,31084,28177
65290,866,35609,32697,35483,32776,32782,32783,31086,28179
65291,866,35612,32655,35463,32739,32783,32782,31084,28179
65292,866,35600,32698,35515,32773,32782,32782,31085,28179
65293,864,35582,32696,35456,32756,32783,32782,31084,28178
65294,866,35603,32715,35453,32730,32783,32782,31084,28175
65295,866,35611,32728,35532,32807,32783,32782,31083,28177
65296,866,35594,32705,35476,32726,32782,32782,31084,28180
65297,865,35588,32682,35484,32791,32783,32782,31085,28178
65298,866,35588,32685,35539,32718,32782,32783,31085,28180
65299,867,35546,32697,35467,32779,32783,32782,31084,28177
65300,871,35538,32702,35440,32705,32783,32783,31083,28176
65301,867,35578,32715,35531,32788,32782,32784,31083,28178
65302,866,35577,32738,35492,32749,32781,32782,31084,28181
65303,866,35588,32716,35465,32760,32782,32783,31085,28180
65304,866,35590,32678,35519,32804,32783,32783,31085,28180
65305,868,35593,32657,35476,32736,32782,32784,31083,28177
65306,866,35580,32689,35432,32781,32782,32783,31081,28176
65307,866,35600,32732,35536,32725,32782,32782,31083,28178
65308,865,35609,32729,35500,32779,32782,32783,31085,28179
65309,866,35605,32732,35451,32727,32781,32783,31084,28180
65310,866,35600,32716,35524,32776,32781,32784,31084,28182
65311,865,35559,32662,35472,32732,32781,32784,31083,28177
65312,866,35543,32667,35446,32744,32781,32782,31081,28176
65313,866,35561,32721,35526,32811,32781,32782,31083,28177
65314,866,35548,32731,35465,32747,32782,32782,31085,28179
65315,870,35561,32704,35433,32808,32783,32782,31083,28180
65316,865,35572,32711,35522,32725,32781,32782,31084,28180
65317,868,35564,32677,35463,32784,32782,32783,31082,28179
65318,866,35571,32647,35400,32713,32783,32783,31081,28177
65319,868,35604,32675,35514,32786,32782,32782,31082,28176
65320,866,35620,32719,35514,32730,32782,32782,31086,28179
65321,866,35593,32723,35454,32777,32783,32783,31085,28180
65322,865,35612,32732,35535,32774,32782,32783,31085,28179
65323,866,35601,32698,35495,32736,32784,32783,31084,28176
65324,866,35585,32663,35449,32795,32783,32784,31083,28175
65325,865,35590,32671,35535,32734,32782,32782,31083,28177
65326,866,35577,32708,35504,32796,32783,32782,31084,28180
65327,866,35567,32720,35444,32725,32781,32782,31086,28179
65328,866,35561,32728,35520,32772,32782,32783,31086,28179
65329,868,35558,32713,35490,32724,32783,32784,31083,28176
65330,872,35573,32691,35446,32786,32782,32785,31083,28176
65331,868,35595,32696,35529,32756,32783,32782,31083,28178
65332,865,35593,32660,35510,32774,32782,32782,31085,28179
65333,866,35607,32702,35448,32790,32783,32782,31086,28180
65334,866,35601,32725,35520,32741,32782,32784,31084,28180
65335,864,35592,32706,35486,32787,32782,32784,31082,28177
65336,866,35597,32711,35423,32712,32781,32783,31082,28178
65337,869,35621,32713,35516,32800,32782,32783,31084,28179
65338,865,35583,32691,35513,32718,32782,32782,31085,28179
65339,866,35577,32677,35454,32780,32783,32783,31084,28179
65340,866,35567,32714,35535,32749,32782,32782,31084,28179
65341,865,35533,32721,35484,32760,32784,32782,31085,28176
65342,866,35551,32711,35440,32783,32782,32783,31084,28175
65343,868,35583,32717,35528,32741,32782,32783,31084,28179
65344,866,35574,32690,35516,32807,32782,32784,31085,28180
65345,871,35604,32670,35453,32741,32783,32782,31084,28180
65346,866,35618,32682,35512,32804,32783,32783,31086,28181
65347,867,35595,32696,35514,32704,32782,32783,31084,28178
65348,866,35590,32711,35454,32775,32782,32784,31082,28176
65349,865,35614,32736,35513,32730,32782,32784,31082,28178
65350,866,35602,32712,35505,32773,32781,32783,31085,28181
65351,866,35590,32700,35467,32762,32783,32783,31086,28180
65352,866,35570,32662,35505,32727,32783,32782,31085,28178
65353,868,35534,32655,35506,32779,32782,32782,31082,28176
65354,866,35551,32693,35449,32739,32783,32782,31083,28176
65355,868,35580,32719,35481,32808,32782,32782,31083,28179
65356,866,35604,32744,35521,32715,32782,32782,31085,28179
65357,866,35601,32739,35470,32787,32782,32782,31085,28179
65358,866,35608,32697,35498,32719,32782,32783,31086,28178
65359,864,35585,32651,35504,32769,32784,32783,31085,28176
65360,871,35596,32675,35460,32728,32783,32782,31083,28175
65361,868,35605,32707,35483,32768,32782,32783,31083,28178
65362,866,35602,32729,35526,32768,32782,32782,31084,28181
65363,865,35605,32733,35479,32736,32782,32782,31085,28179
65364,866,35590,32721,35468,32786,32783,32783,31085,28179
65365,866,35576,32678,35506,32693,32782,32782,31082,28175
65366,865,35554,32653,35450,32770,32782,32783,31082,28176
65367,869,35553,32691,35455,32706,32782,32783,31084,28178
65368,865,35556,32728,35524,32765,32783,32783,31084,28180
65369,866,35566,32728,35464,32719,32782,32782,31085,28179
65370,866,35591,32726,35459,32758,32782,32783,31085,28180
65371,865,35569,32698,35505,32753,32782,32784,31083,28176
65372,866,35581,32659,35452,32722,32782,32783,31082,28176
65373,866,35606,32667,35473,32788,32783,32782,31083,28178
65374,865,35613,32722,35526,32698,32781,32784,31085,28179
65375,872,35598,32717,35469,32788,32782,32782,31084,28179
65376,865,35599,32727,35463,32709,32782,32783,31085,28180
65377,869,35569,32704,35519,32769,32783,32783,31083,28178
65378,866,35565,32687,35481,32703,32782,32783,31085,28174
65379,868,35574,32693,35467,32778,32782,32782,31083,28179
65380,866,35538,32666,35533,32727,32782,32783,31084,28179
65381,866,35573,32706,35501,32759,32783,32784,31085,28179
65382,866,35584,32728,35460,32790,32782,32783,31086,28179
65383,869,35566,32723,35520,32723,32782,32783,31083,28176
65384,866,35589,32717,35484,32798,32783,32783,31083,28176
65385,870,35612,32738,35448,32728,32783,32782,31083,28179
65386,866,35607,32715,35537,32802,32781,32783,31084,28179
65387,865,35599,32680,35499,32714,32781,32783,31085,28181
65388,866,35600,32702,35450,32793,32781,32784,31085,28181
65389,866,35579,32720,35510,32706,32782,32782,31083,28178
65390,870,35592,32698,35489,32760,32783,32784,31082,28176
65391,868,35576,32717,35459,32744,32781,32782,31084,28179
65392,865,35557,32727,35531,32761,32783,32784,31085,28180
65393,866,35558,32693,35509,32785,32782,32784,31085,28180
65394,866,35573,32672,35450,32737,32783,32783,31084,28180
65395,866,35558,32676,35514,32786,32781,32783,31083,28177
65396,866,35568,32708,35505,32702,32782,32784,31083,28176
65397,865,35600,32727,35463,32786,32783,32784,31084,28178
65398,865,35598,32719,35526,32725,32782,32783,31085,28179
65399,866,35594,32701,35500,32790,32781,32783,31084,28179
65400,866,35610,32682,35444,32754,32783,32782,31086,28180
65401,869,35603,32669,35502,32746,32783,32783,31084,28176
65402,866,35574,32715,35502,32777,32783,32784,31083,28176
65403,868,35609,32743,35447,32736,32783,32782,31083,28180
65404,866,35594,32725,35514,32798,32782,32783,31085,28180
65405,871,35554,32736,35502,32722,32781,32783,31084,28180
65406,866,35553,32718,35449,32781,32782,32782,31085,28179
65407,865,35532,32672,35454,32693,32783,32783,31084,28176
65408,866,35553,32664,35485,32763,32782,32783,31082,28178
65409,870,35578,32704,35468,32715,32783,32783,31083,28178
65410,866,35585,32733,35467,32774,32782,32782,31084,28180
65411,866,35579,32733,35522,32737,32783,32783,31084,28179
65412,866,35594,32728,35458,32757,32783,32783,31086,28179
65413,864,35587,32703,35463,32767,32783,32783,31083,28177
65414,866,35584,32673,35493,32716,32783,32783,31083,28175
65415,868,35600,32689,35461,32791,32782,32783,31083,28178
65416,866,35597,32715,35474,32711,32781,32783,31085,28180
65417,866,35585,32747,35518,32789,32782,32783,31085,28180
65418,866,35571,32722,35467,32712,32782,32783,31085,28181
65419,866,35547,32718,35467,32766,32782,32783,31083,28177
65420,870,35551,32672,35507,32740,32783,32783,31082,28176
65421,865,35582,32683,35487,32769,32782,32782,31083,28178
65422,866,35599,32676,35464,32774,32782,32783,31085,28179
65423,866,35608,32723,35537,32728,32782,32782,31086,28178
65424,866,35612,32721,35472,32810,32783,32782,31084,28180
65425,869,35594,32706,35448,32713,32782,32783,31083,28177
65426,865,35603,32707,35513,32787,32783,32783,31083,28176
65427,869,35604,32691,35484,32711,32782,32781,31083,28178
65428,865,35626,32666,35478,32787,32782,32782,31084,28180
65429,866,35621,32669,35543,32725,32781,32783,31087,28178
65430,866,35602,32712,35482,32764,32782,32783,31086,28179
65431,864,35583,32704,35463,32761,32781,32784,31085,28178
65432,866,35578,32704,35533,32721,32782,32783,31083,28176
65433,870,35591,32719,35508,32794,32782,32784,31083,28179
65434,866,35583,32697,35464,32728,32782,32783,31085,28179
65435,871,35595,32680,35546,32794,32783,32783,31086,28178
65436,865,35606,32688,35534,32720,32782,32783,31086,28179
65437,866,35582,32704,35444,32785,32783,32783,31084,28177
65438,866,35582,32720,35520,32702,32782,32783,31082,28177
65439,868,35609,32726,35506,32781,32783,32783,31084,28180
65440,866,35603,32723,35459,32730,32783,32782,31085,28179
65441,865,35587,32699,35537,32770,32781,32783,31084,28179
65442,866,35593,32675,35492,32786,32781,32784,31084,28180
65443,866,35583,32685,35444,32740,32782,32784,31083,28177
65444,865,35571,32712,35535,32785,32783,32783,31082,28177
65445,866,35561,32727,35493,32725,32782,32782,31082,28178
65446,866,35565,32733,35454,32781,32782,32782,31084,28180
65447,866,35565,32719,35538,32717,32781,32783,31085,28178
65448,865,35555,32690,35482,32780,32783,32783,31085,28180
65449,869,35547,32652,35411,32732,32783,32782,31082,28178
65450,872,35559,32686,35486,32741,32783,32781,31082,28176
65451,867,35580,32718,35492,32753,32782,32783,31081,28179
65452,866,35577,32720,35414,32743,32783,32783,31084,28181
65453,866,35575,32730,35513,32792,32783,32783,31084,28179
65454,866,35575,32714,35499,32734,32783,32782,31084,28180
65455,864,35572,32659,35423,32778,32782,32783,31083,28177
65456,866,35551,32659,35494,32695,32782,32782,31081,28176
65457,870,35557,32696,35495,32798,32783,32782,31082,28178
65458,865,35525,32727,35420,32723,32782,32783,31083,28179
65459,866,35528,32734,35505,32776,32783,32782,31083,28179
65460,866,35532,32722,35493,32755,32783,32784,31083,28178
65461,865,35517,32700,35408,32729,32781,32783,31082,28177
65462,866,35540,32658,35498,32782,32784,32784,31081,28176
65463,868,35554,32665,35477,32733,32782,32782,31082,28178
65464,866,35578,32720,35407,32806,32782,32783,31084,28179
65465,872,35577,32727,35495,32709,32782,32783,31083,28178
