counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
40119,869,37612,33519,31985,37643,32781,32781,30830,28763
40120,866,37613,33535,32048,37579,32781,32781,30830,28764
40121,866,37650,33521,32074,37639,32783,32782,30831,28762
40122,866,37639,33506,32037,37562,32781,32783,30830,28763
40123,867,37638,33492,31974,37619,32780,32783,30829,28761
40124,866,37641,33464,31988,37562,32782,32783,30828,28760
40125,869,37629,33463,32081,37651,32782,32783,30829,28762
40126,865,37636,33470,32053,37605,32782,32782,30830,28764
40127,866,37642,33496,32009,37654,32782,32783,30829,28765
40128,866,37668,33518,31993,37590,32781,32783,30829,28763
40129,868,37661,33512,32046,37660,32780,32783,30828,28763
40130,865,37650,33512,32049,37576,32780,32783,30826,28762
40131,871,37657,33522,32042,37652,32782,32782,30828,28763
40132,865,37618,33514,31992,37584,32781,32783,30830,28764
40133,866,37645,33506,32001,37670,32782,32781,30830,28764
40134,866,37665,33478,32071,37590,32782,32782,30830,28765
40135,866,37647,33439,32036,37643,32782,32781,30830,28761
40136,865,37639,33456,32004,37579,32781,32783,30827,28764
40137,869,37652,33489,31993,37651,32781,32782,30828,28763
40138,865,37648,33509,32064,37605,32782,32782,30830,28764
40139,866,37633,33526,32063,37680,32782,32783,30830,28765
40140,866,37643,33511,32031,37599,32781,32782,30830,28765
40141,867,37638,33502,31969,37663,32781,32782,30829,28761
40142,866,37646,33494,32027,37600,32780,32782,30826,28760
40143,870,37676,33507,32071,37667,32782,32782,30828,28762
40144,866,37679,33492,32060,37630,32780,32781,30829,28764
40145,865,37644,33458,32008,37675,32782,32782,30831,28764
40146,866,37636,33488,32008,37616,32781,32782,30829,28764
40147,868,37652,33486,32061,37646,32782,32782,30827,28763
40148,866,37656,33495,32043,37608,32783,32782,30828,28760
40149,869,37674,33523,32031,37638,32781,32782,30827,28764
40150,866,37682,33520,31983,37616,32782,32781,30830,28763
40151,866,37657,33520,32029,37651,32782,32783,30828,28764
40152,866,37637,33505,32081,37615,32782,32782,30829,28763
40153,867,37628,33481,32035,37632,32782,32783,30829,28760
40154,866,37643,33456,31982,37599,32781,32782,30826,28762
40155,871,37663,33462,31985,37623,32781,32783,30829,28761
40156,865,37672,33478,32071,37633,32781,32782,30829,28764
40157,866,37665,33501,32069,37633,32782,32782,30829,28763
40158,865,37649,33513,32032,37634,32781,32783,30829,28764
40159,868,37607,33498,31971,37623,32782,32783,30828,28762
40160,866,37622,33501,32001,37613,32782,32783,30827,28761
40161,870,37669,33512,32069,37606,32781,32781,30828,28763
40162,866,37677,33511,32074,37635,32782,32781,30831,28763
40163,866,37660,33495,32019,37596,32781,32782,30830,28765
40164,865,37656,33468,31985,37634,32781,32781,30830,28762
40165,866,37600,33439,32064,37595,32781,32783,30828,28761
40166,866,37612,33470,32064,37608,32782,32783,30828,28761
40167,868,37620,33512,32029,37601,32782,32781,30828,28762
40168,866,37659,33517,32000,37648,32781,32783,30829,28764
40169,866,37658,33517,32036,37609,32783,32783,30830,28765
40170,865,37656,33511,32069,37638,32782,32782,30830,28763
40171,867,37655,33502,32023,37607,32781,32782,30827,28764
40172,866,37623,33478,31982,37614,32781,32782,30827,28760
40173,870,37621,33482,31982,37595,32781,32782,30827,28762
40174,866,37664,33470,32080,37647,32781,32782,30830,28764
40175,866,37663,33474,32059,37600,32781,32782,30830,28765
40176,866,37663,33512,32022,37636,32782,32782,30831,28765
40177,867,37650,33501,31955,37598,32781,32783,30829,28762
40178,866,37633,33505,32009,37642,32781,32782,30828,28760
40179,870,37632,33516,32065,37590,32781,32783,30827,28763
40180,866,37659,33524,32062,37649,32781,32781,30830,28764
40181,866,37667,33512,32003,37585,32782,32783,30830,28763
40182,865,37676,33494,31988,37644,32781,32782,30829,28764
40183,868,37665,33461,32047,37582,32781,32783,30828,28762
40184,866,37641,33448,32038,37629,32781,32781,30828,28761
40185,869,37636,33481,32019,37574,32781,32782,30828,28762
40186,865,37644,33504,31984,37650,32781,32783,30830,28764
40187,866,37665,33529,32035,37595,32781,32782,30829,28763
40188,865,37666,33523,32058,37649,32782,32782,30830,28764
40189,868,37666,33502,32018,37571,32781,32782,30827,28762
40190,866,37656,33492,31974,37648,32781,32784,30828,28760
40191,870,37643,33513,31984,37590,32781,32783,30829,28761
40192,866,37624,33507,32066,37666,32781,32783,30830,28764
40193,866,37634,33485,32063,37572,32780,32782,30831,28764
40194,865,37658,33467,32023,37675,32781,32782,30830,28765
40195,866,37666,33484,31965,37595,32780,32782,30829,28763
40196,866,37668,33513,32019,37667,32780,32783,30828,28762
40197,868,37680,33517,32069,37583,32781,32782,30828,28763
40198,866,37662,33498,32046,37682,32780,32782,30830,28765
40199,866,37657,33516,31986,37620,32781,32782,30829,28766
40200,866,37650,33514,31993,37676,32781,32782,30830,28765
40201,866,37673,33486,32057,37583,32782,32782,30829,28761
40202,866,37677,33461,32036,37653,32781,32782,30827,28761
40203,870,37712,33471,32027,37599,32781,32781,30829,28763
40204,866,37684,33482,31979,37686,32781,32782,30829,28765
40205,866,37655,33503,32046,37604,32782,32781,30831,28764
40206,866,37648,33518,32060,37672,32780,32782,30829,28766
40207,867,37664,33522,32026,37596,32781,32783,30828,28763
40208,866,37671,33523,31984,37666,32782,32782,30828,28761
40209,870,37699,33520,31995,37606,32780,32783,30828,28764
40210,866,37695,33515,32076,37692,32782,32781,30830,28764
40211,866,37663,33512,32067,37607,32780,32782,30829,28764
40212,865,37648,33480,32029,37670,32781,32782,30831,28763
40213,868,37653,33450,31973,37608,32782,32783,30828,28763
40214,866,37663,33454,32031,37670,32782,32782,30828,28762
40215,870,37683,33494,32078,37593,32781,32781,30829,28762
40216,865,37674,33515,32048,37674,32781,32783,30830,28765
40217,866,37672,33520,32002,37593,32782,32781,30831,28764
40218,866,37637,33523,32010,37688,32781,32781,30828,28765
40219,868,37623,33504,32054,37605,32781,32783,30829,28763
40220,865,37648,33503,32045,37667,32782,32781,30829,28761
40221,871,37685,33503,32023,37614,32781,32782,30826,28762
40222,866,37691,33487,31978,37680,32781,32781,30829,28765
40223,865,37679,33463,32023,37619,32781,32782,30830,28764
40224,866,37664,33464,32055,37679,32780,32781,30830,28763
40225,866,37617,33488,32021,37591,32781,32784,30828,28762
40226,866,37639,33495,31979,37664,32781,32781,30827,28761
40227,868,37652,33522,31986,37602,32780,32782,30827,28762
40228,865,37678,33506,32080,37681,32781,32782,30830,28764
40229,866,37668,33517,32059,37606,32781,32783,30830,28765
40230,866,37676,33500,32014,37692,32781,32782,30831,28765
40231,867,37634,33472,31964,37601,32781,32784,30827,28762
40232,865,37615,33437,32041,37656,32782,32782,30827,28762
40233,871,37642,33454,32074,37616,32781,32782,30828,28763
40234,866,37678,33483,32040,37689,32781,32782,30830,28765
40235,865,37689,33509,31989,37618,32781,32781,30828,28765
40236,866,37677,33505,32002,37692,32782,32782,30830,28764
40237,868,37666,33493,32059,37602,32782,32781,30828,28761
40238,871,37625,33495,32035,37664,32781,32783,30827,28761
40239,870,37657,33507,32032,37626,32781,32781,30828,28762
40240,866,37683,33509,31981,37640,32781,32782,30830,28765
40241,866,37688,33500,32019,37629,32781,32782,30830,28763
40242,865,37691,33485,32069,37671,32782,32783,30829,28764
40243,868,37675,33439,32034,37628,32781,32781,30827,28762
40244,866,37627,33453,31987,37643,32782,32782,30827,28761
40245,870,37632,33488,31986,37643,32780,32783,30828,28763
40246,865,37673,33519,32063,37643,32781,32781,30830,28763
40247,866,37682,33520,32058,37638,32782,32781,30829,28765
40248,866,37680,33520,32034,37648,32781,32780,30830,28764
40249,868,37673,33496,31967,37623,32781,32782,30829,28761
40250,865,37638,33493,31994,37620,32780,32784,30827,28761
40251,871,37656,33504,32067,37639,32782,32782,30829,28763
40252,866,37665,33498,32051,37637,32781,32783,30830,28765
40253,865,37666,33466,32015,37645,32781,32782,30831,28765
40254,866,37678,33471,31973,37626,32780,32781,30830,28765
40255,866,37681,33478,32050,37635,32782,32782,30828,28761
40256,866,37671,33504,32030,37612,32782,32781,30826,28760
40257,868,37672,33503,32021,37645,32780,32781,30827,28763
40258,865,37652,33496,31990,37627,32781,32782,30829,28764
40259,866,37666,33513,32032,37646,32781,32782,30830,28764
40260,866,37692,33497,32060,37639,32782,32782,30829,28764
40261,867,37710,33454,32026,37653,32783,32781,30829,28763
40262,866,37684,33448,31974,37625,32780,32783,30827,28762
40263,870,37697,33450,31982,37656,32782,32782,30827,28762
40264,866,37676,33486,32056,37629,32781,32783,30829,28765
40265,866,37680,33503,32060,37672,32781,32783,30830,28764
40266,865,37687,33508,32011,37624,32781,32782,30830,28765
40267,868,37689,33483,31968,37648,32780,32783,30828,28764
40268,866,37695,33498,32017,37622,32782,32782,30827,28762
40269,869,37710,33519,32064,37683,32781,32782,30827,28764
40270,866,37687,33500,32041,37638,32781,32781,30830,28765
40271,866,37676,33499,31989,37679,32781,32781,30830,28765
40272,866,37690,33459,31985,37631,32782,32781,30831,28764
40273,868,37701,33447,32048,37683,32782,32782,30828,28761
40274,865,37702,33474,32034,37610,32781,32783,30826,28763
40275,871,37706,33514,32030,37680,32781,32781,30829,28764
40276,865,37694,33512,31986,37617,32781,32781,30829,28765
40277,866,37662,33519,32029,37675,32781,32782,30831,28765
40278,866,37647,33522,32064,37597,32782,32782,30829,28765
40279,867,37650,33511,32035,37669,32781,32782,30829,28763
40280,866,37659,33493,31995,37592,32782,32782,30829,28761
40281,870,37676,33494,31985,37682,32781,32782,30828,28764
40282,866,37685,33469,32059,37614,32781,32781,30829,28764
40283,866,37662,33469,32061,37668,32781,32781,30828,28766
40284,865,37640,33512,32033,37588,32780,32783,30830,28765
40285,866,37657,33496,31980,37652,32780,32783,30827,28762
40286,866,37660,33507,32026,37575,32782,32782,30828,28762
40287,868,37685,33528,32060,37667,32780,32781,30828,28763
40288,866,37684,33523,32043,37607,32781,32782,30829,28764
40289,866,37687,33522,31992,37668,32781,32783,30829,28764
40290,866,37668,33490,32000,37581,32782,32782,30829,28764
40291,866,37644,33460,32060,37657,32781,32784,30828,28762
40292,866,37647,33441,32048,37579,32781,32782,30828,28762
40293,870,37679,33477,32031,37675,32781,32782,30827,28763
40294,866,37686,33507,31992,37596,32782,32782,30829,28764
40295,866,37679,33517,32040,37677,32781,32783,30829,28763
40296,866,37687,33501,32062,37595,32781,32781,30829,28764
40297,867,37629,33489,32030,37653,32781,32781,30829,28761
40298,866,37623,33508,31982,37582,32781,32783,30827,28762
40299,870,37671,33505,31994,37674,32781,32782,30827,28762
40300,866,37693,33482,32074,37601,32781,32782,30829,28765
40301,866,37689,33466,32051,37682,32781,32781,30831,28765
40302,865,37690,33464,32022,37595,32781,32782,30830,28765
40303,868,37660,33480,31970,37674,32780,32783,30828,28762
40304,866,37647,33492,32031,37583,32781,32782,30828,28761
40305,870,37668,33515,32080,37683,32780,32782,30828,28763
40306,865,37675,33521,32059,37605,32781,32783,30830,28764
40307,866,37682,33525,32004,37684,32781,32783,30829,28766
40308,866,37710,33510,31992,37614,32782,32783,30829,28764
40309,868,37677,33472,32051,37681,32780,32781,30829,28762
40310,865,37642,33458,32034,37590,32780,32783,30828,28762
40311,871,37653,33467,32027,37688,32782,32782,30829,28764
40312,866,37681,33459,31972,37625,32781,32782,30829,28765
40313,865,37694,33485,32019,37694,32781,32782,30829,28764
40314,866,37685,33517,32073,37608,32781,32782,30830,28765
40315,866,37680,33497,32024,37674,32782,32781,30828,28762
40316,866,37663,33498,31974,37597,32782,32781,30828,28760
40317,868,37654,33520,31996,37680,32781,32782,30827,28763
40318,865,37682,33509,32082,37621,32782,32783,30829,28765
40319,866,37685,33500,32062,37680,32781,32780,30830,28765
40320,866,37704,33470,32009,37615,32782,32783,30828,28764
40321,867,37692,33454,31978,37685,32783,32783,30828,28763
40322,866,37696,33456,32039,37603,32781,32782,30828,28761
40323,870,37667,33512,32073,37691,32780,32781,30828,28763
40324,866,37652,33525,32043,37619,32781,32783,30829,28765
40325,865,37666,33524,32004,37681,32782,32782,30829,28765
40326,866,37677,33522,32000,37614,32781,32782,30830,28765
40327,868,37668,33501,32053,37657,32779,32782,30827,28764
40328,866,37668,33478,32044,37598,32781,32783,30825,28762
40329,869,37687,33501,32016,37672,32781,32783,30827,28763
40330,866,37666,33478,31972,37634,32781,32782,30830,28763
40331,866,37676,33470,32050,37677,32781,32783,30828,28764
40332,866,37677,33499,32073,37614,32781,32783,30829,28765
40333,867,37678,33496,32038,37667,32782,32783,30830,28762
40334,866,37685,33503,31983,37606,32781,32783,30827,28761
40335,871,37697,33520,31992,37646,32781,32781,30828,28763
40336,865,37660,33522,32075,37629,32781,32783,30829,28765
40337,866,37646,33525,32058,37650,32781,32782,30831,28764
40338,865,37661,33511,32014,37632,32781,32783,30829,28766
40339,868,37683,33488,31972,37659,32781,32784,30828,28763
40340,866,37694,33437,32032,37622,32782,32782,30828,28762
40341,869,37707,33469,32075,37660,32781,32782,30826,28762
40342,865,37689,33483,32048,37637,32781,32782,30829,28764
40343,866,37655,33489,32004,37655,32781,32783,30830,28765
40344,865,37656,33527,32010,37649,32780,32782,30830,28764
40345,867,37651,33501,32059,37649,32780,32782,30828,28764
40346,865,37674,33511,32039,37623,32781,32783,30828,28761
40347,868,37705,33515,32016,37669,32781,32781,30828,28763
40348,866,37687,33494,31984,37664,32781,32781,30830,28765
40349,866,37682,33475,32077,37680,32781,32781,30830,28764
40350,866,37661,33456,32067,37645,32782,32782,30829,28765
40351,867,37654,33462,32026,37673,32780,32782,30828,28763
40352,865,37677,33483,31970,37634,32782,32781,30828,28762
40353,871,37678,33506,32003,37653,32781,32781,30828,28764
40354,866,37708,33513,32065,37655,32783,32782,30829,28764
40355,865,37704,33511,32052,37662,32781,32782,30829,28766
40356,866,37692,33511,32015,37672,32781,32782,30830,28765
40357,868,37656,33493,31959,37638,32782,32782,30829,28764
40358,866,37671,33467,32052,37645,32782,32783,30826,28763
40359,869,37703,33470,32059,37654,32780,32783,30827,28763
40360,866,37695,33454,32031,37667,32782,32782,30829,28765
40361,866,37714,33479,31986,37649,32782,32782,30829,28766
40362,866,37713,33509,31998,37670,32780,32782,30829,28766
40363,867,37660,33485,32049,37642,32781,32782,30828,28764
40364,866,37653,33505,32034,37658,32781,32782,30828,28761
40365,870,37687,33507,32016,37625,32783,32781,30827,28763
40366,866,37700,33518,31983,37680,32780,32781,30829,28766
40367,866,37706,33507,32073,37624,32781,32782,30829,28766
40368,865,37684,33486,32070,37648,32781,32781,30830,28764
40369,868,37662,33447,32020,37606,32781,32783,30828,28763
40370,866,37624,33435,31967,37652,32781,32783,30827,28763
40371,870,37655,33459,31997,37603,32781,32781,30828,28762
40372,866,37693,33514,32069,37681,32782,32782,30830,28764
40373,866,37692,33521,32052,37614,32783,32783,30829,28765
40374,865,37700,33521,32009,37661,32782,32782,30830,28764
40375,866,37672,33489,31960,37604,32781,32782,30829,28763
40376,866,37639,33501,32046,37650,32780,32784,30828,28763
40377,868,37640,33505,32073,37603,32780,32783,30827,28764
40378,866,37661,33481,32037,37656,32782,32782,30830,28764
40379,866,37676,33443,31989,37599,32781,32782,30829,28765
40380,865,37688,33469,32010,37665,32782,32781,30829,28766
40381,867,37676,33476,32053,37601,32782,32782,30830,28762
40382,866,37680,33499,32029,37656,32780,32782,30826,28762
40383,870,37645,33496,32016,37605,32781,32782,30829,28761
40384,866,37645,33526,31998,37675,32781,32782,30830,28764
40385,866,37674,33518,32064,37611,32781,32781,30829,28764
40386,866,37694,33512,32053,37672,32781,32783,30829,28765
40387,867,37684,33468,32016,37591,32782,32783,30827,28763
40388,866,37668,33445,31971,37662,32782,32782,30828,28762
40389,870,37678,33447,32003,37602,32781,32782,30827,28763
40390,866,37639,33463,32071,37675,32781,32781,30829,28764
40391,866,37670,33499,32045,37601,32781,32782,30829,28765
40392,865,37677,33508,31999,37676,32780,32781,30829,28763
40393,868,37691,33489,31952,37578,32781,32782,30828,28763
40394,866,37682,33496,32048,37664,32781,32782,30826,28761
40395,870,37684,33497,32062,37600,32782,32782,30828,28763
40396,865,37646,33498,32035,37672,32782,32781,30829,28765
40397,866,37644,33480,31983,37586,32781,32782,30829,28763
40398,866,37667,33467,32017,37672,32781,32782,30829,28765
40399,867,37665,33423,32057,37583,32782,32783,30828,28762
40400,866,37679,33461,32037,37660,32782,32783,30826,28761
40401,871,37681,33498,32016,37605,32780,32782,30828,28764
40402,865,37660,33515,31988,37685,32780,32783,30829,28764
40403,866,37640,33513,32064,37603,32782,32782,30829,28765
40404,866,37668,33513,32061,37675,32781,32782,30828,28765
40405,866,37666,33504,32013,37589,32781,32783,30828,28763
40406,865,37672,33497,31967,37658,32781,32781,30828,28761
40407,868,37697,33477,32015,37604,32781,32781,30829,28763
40408,866,37688,33457,32066,37676,32781,32783,30829,28764
40409,866,37653,33462,32049,37602,32783,32783,30829,28764
40410,866,37647,33497,31990,37677,32781,32782,30827,28765
40411,867,37657,33487,31972,37608,32781,32781,30827,28762
40412,865,37680,33496,32052,37686,32782,32781,30830,28762
40413,871,37714,33515,32054,37641,32781,32782,30827,28765
40414,866,37707,33527,32008,37700,32782,32781,30829,28765
40415,865,37687,33509,31974,37627,32780,32781,30828,28766
40416,866,37659,33497,32022,37702,32781,32783,30829,28764
40417,868,37644,33460,32048,37623,32781,32783,30828,28763
40418,866,37667,33442,32023,37689,32781,32784,30826,28763
40419,869,37690,33461,32012,37627,32780,32782,30828,28763
40420,866,37707,33489,31984,37715,32781,32782,30829,28765
40421,866,37703,33517,32062,37639,32781,32783,30829,28765
40422,866,37696,33514,32056,37703,32781,32782,30830,28765
40423,867,37642,33495,32015,37612,32781,32782,30828,28762
40424,866,37662,33490,31983,37692,32781,32782,30828,28763
40425,871,37687,33506,32011,37614,32781,32782,30829,28763
40426,865,37689,33503,32072,37678,32781,32783,30829,28765
40427,866,37696,33477,32059,37630,32781,32782,30830,28766
40428,865,37664,33447,32010,37675,32781,32781,30829,28764
40429,868,37614,33456,31969,37600,32781,32783,30829,28762
40430,866,37625,33481,32060,37677,32781,32782,30828,28761
40431,870,37662,33522,32073,37626,32781,32781,30828,28764
40432,866,37681,33515,32040,37653,32781,32783,30830,28765
40433,866,37676,33518,31986,37620,32781,32782,30830,28765
40434,865,37687,33521,32018,37661,32782,32781,30831,28764
40435,866,37656,33478,32051,37608,32782,32782,30828,28763
40436,866,37646,33478,32039,37666,32781,32783,30827,28763
40437,868,37646,33465,32005,37615,32781,32781,30829,28764
40438,866,37654,33459,31997,37658,32781,32782,30830,28764
40439,866,37683,33487,32069,37631,32781,32781,30829,28765
40440,865,37700,33503,32052,37681,32781,32783,30829,28765
40441,867,37671,33500,32013,37613,32781,32784,30829,28764
40442,866,37647,33497,31970,37655,32781,32782,30827,28762
40443,870,37625,33521,32021,37635,32781,32782,30828,28762
40444,866,37668,33503,32062,37654,32782,32782,30830,28765
40445,866,37683,33507,32047,37642,32782,32782,30830,28764
40446,866,37687,33484,31998,37666,32781,32782,30830,28765
40447,867,37682,33444,31983,37628,32781,32782,30829,28761
40448,866,37671,33447,32063,37641,32782,32783,30827,28761
40449,870,37654,33485,32068,37662,32780,32781,30828,28762
40450,866,37654,33514,32030,37650,32781,32782,30830,28764
40451,865,37682,33532,31987,37643,32782,32781,30830,28764
40452,866,37701,33521,32037,37642,32781,32783,30828,28764
40453,868,37681,33499,32049,37638,32782,32782,30828,28763
40454,866,37680,33494,32029,37634,32782,32780,30828,28762
40455,868,37672,33504,32003,37645,32782,32782,30828,28764
40456,866,37646,33469,31989,37624,32781,32783,30829,28764
40457,866,37660,33451,32072,37635,32781,32783,30829,28764
40458,865,37695,33472,32053,37628,32781,32782,30829,28766
40459,868,37680,33491,32000,37637,32780,32783,30828,28762
40460,866,37677,33501,31969,37623,32781,32783,30827,28762
40461,870,37693,33505,32011,37653,32781,32783,30827,28764
40462,866,37637,33517,32067,37607,32782,32782,30830,28764
40463,866,37638,33519,32059,37656,32781,32782,30829,28764
40464,865,37663,33499,32002,37624,32781,32782,30831,28765
40465,866,37669,33476,31986,37638,32782,32783,30827,28764
40466,866,37668,33461,32061,37606,32781,32783,30827,28761
40467,868,37699,33464,32067,37650,32780,32781,30828,28763
40468,866,37657,33467,32025,37617,32781,32781,30830,28764
40469,866,37650,33502,31990,37653,32780,32783,30830,28764
40470,865,37654,33510,32049,37624,32783,32782,30830,28764
40471,867,37668,33484,32047,37648,32780,32782,30827,28763
40472,866,37665,33495,32034,37597,32780,32783,30827,28763
40473,870,37690,33509,31993,37662,32781,32782,30827,28763
40474,866,37696,33506,31992,37605,32782,32783,30828,28765
40475,866,37650,33491,32068,37663,32781,32781,30830,28763
40476,866,37641,33471,32052,37604,32782,32782,30829,28764
40477,867,37652,33456,31994,37634,32780,32781,30830,28763
40478,872,37659,33450,31951,37574,32781,32783,30827,28759
40479,870,37692,33480,32003,37669,32782,32781,30828,28764
40480,865,37694,33518,32074,37607,32781,32783,30828,28764
40481,866,37660,33524,32055,37670,32782,32782,30829,28765
40482,866,37653,33507,32009,37595,32782,32783,30828,28764
40483,868,37659,33491,31970,37649,32781,32783,30828,28763
40484,865,37651,33487,32047,37577,32781,32781,30827,28762
40485,871,37682,33505,32055,37672,32781,32782,30828,28763
40486,865,37685,33484,32033,37597,32781,32782,30829,28764
40487,866,37672,33449,31986,37664,32781,32782,30830,28765
40488,866,37646,33459,32009,37605,32781,32782,30830,28766
40489,867,37633,33467,32060,37660,32781,32782,30830,28762
40490,866,37656,33488,32045,37598,32780,32783,30827,28762
40491,870,37689,33506,32024,37695,32781,32782,30829,28763
40492,866,37706,33517,31982,37610,32781,32783,30830,28765
40493,866,37706,33492,32051,37671,32782,32781,30830,28763
40494,865,37670,33494,32052,37587,32781,32782,30829,28764
40495,866,37615,33467,32023,37645,32783,32782,30828,28762
40496,866,37628,33446,31978,37585,32782,32782,30828,28761
40497,868,37660,33453,32000,37679,32781,32782,30829,28762
40498,866,37694,33469,32070,37586,32780,32781,30829,28764
40499,866,37706,33508,32047,37688,32781,32782,30829,28765
40500,866,37698,33514,32003,37610,32781,32782,30830,28765
40501,866,37671,33492,31972,37676,32782,32782,30828,28762
40502,866,37633,33478,32051,37596,32781,32781,30829,28761
40503,871,37676,33516,32066,37700,32782,32782,30828,28764
40504,865,37703,33507,32032,37623,32781,32782,30829,28765
40505,866,37695,33487,31990,37687,32780,32782,30830,28766
40506,866,37683,33468,32028,37604,32781,32782,30829,28766
40507,868,37670,33432,32058,37669,32780,32784,30829,28763
40508,865,37639,33474,32034,37586,32781,32783,30829,28763
40509,870,37646,33498,32010,37681,32780,32783,30827,28764
40510,866,37673,33521,31979,37617,32781,32782,30829,28766
40511,866,37695,33512,32078,37685,32780,32782,30830,28765
40512,866,37691,33516,32065,37614,32781,32783,30829,28765
40513,867,37676,33502,32024,37657,32782,32781,30829,28763
40514,866,37640,33497,31971,37600,32781,32782,30826,28763
40515,870,37643,33495,32000,37679,32782,32782,30829,28764
40516,866,37664,33463,32067,37627,32781,32782,30828,28766
40517,865,37673,33457,32046,37674,32781,32782,30830,28765
40518,866,37693,33484,31999,37616,32781,32783,30829,28766
40519,868,37670,33499,31952,37667,32780,32782,30829,28763
40520,866,37673,33500,32045,37597,32781,32782,30827,28761
40521,868,37634,33511,32056,37658,32781,32782,30828,28763
40522,866,37631,33505,32024,37616,32781,32781,30829,28763
40523,866,37669,33501,31987,37671,32781,32783,30830,28765
40524,865,37679,33506,32011,37601,32781,32783,30830,28764
40525,866,37677,33439,32054,37649,32782,32783,30828,28763
40526,866,37662,33424,32027,37585,32782,32781,30828,28761
40527,868,37690,33469,32012,37667,32782,32781,30830,28762
40528,866,37648,33489,31981,37613,32780,32782,30830,28764
40529,866,37643,33512,32067,37657,32781,32782,30830,28763
40530,866,37677,33517,32055,37618,32782,32782,30830,28764
40531,866,37677,33481,32023,37667,32782,32783,30828,28763
40532,866,37676,33475,31977,37606,32783,32781,30828,28761
40533,870,37674,33506,32017,37645,32781,32782,30827,28763
40534,866,37648,33477,32063,37618,32782,32782,30831,28765
40535,866,37628,33462,32046,37652,32781,32781,30830,28766
40536,866,37650,33448,32008,37602,32781,32783,30830,28765
40537,867,37655,33463,31969,37641,32781,32783,30829,28761
40538,866,37652,33488,32056,37605,32781,32783,30828,28763
40539,870,37670,33510,32069,37632,32781,32781,30828,28762
40540,866,37670,33501,32040,37628,32782,32781,30830,28764
40541,866,37631,33517,31994,37632,32782,32782,30831,28764
40542,866,37618,33509,32023,37620,32781,32782,30829,28764
40543,867,37640,33487,32057,37625,32782,32783,30829,28761
40544,866,37654,33464,32037,37614,32781,32782,30827,28759
40545,870,37683,33462,32009,37629,32781,32781,30828,28763
40546,865,37666,33464,31980,37628,32781,32783,30829,28762
40547,866,37662,33482,32058,37623,32783,32783,30829,28764
40548,866,37617,33499,32054,37617,32780,32783,30830,28763
40549,868,37614,33499,32016,37596,32780,32782,30827,28761
40550,865,37626,33502,31965,37600,32781,32780,30828,28761
40551,871,37640,33512,32006,37584,32781,32782,30828,28762
40552,866,37644,33501,32078,37630,32782,32781,30830,28763
40553,865,37640,33485,32045,37588,32781,32781,30829,28763
40554,866,37611,33465,32007,37618,32782,32781,30830,28763
40555,866,37593,33421,31974,37564,32780,32782,30830,28761
40556,866,37607,33429,32042,37583,32781,32782,30827,28759
40557,868,37628,33474,32053,37556,32781,32783,30827,28761
40558,865,37635,33490,32032,37588,32781,32781,30830,28763
40559,866,37659,33502,31992,37570,32781,32783,30830,28764
