SoC,R0,R1,R2,C1,C2,Tau1,Tau2,A1,A2
17.764,0.05681365053923916,0.046008170186820754,0.0417297563189686,472.2596677093476,4407.111075180885,19.632205923396864,157.18073399259254,0.40129166639237673,0.3588373203327222
17.765,0.05681313992180348,0.04600882750989623,0.041731644272420675,472.26898336363234,4407.3289108547,19.63362028483801,157.19614987236866,0.40128601350258175,0.35883455250872986
17.766,0.0568126295137186,0.04600948466657487,0.041733531850259464,472.2782987254503,4407.546738920527,19.635034454606846,157.21156385657602,0.4012803611899167,0.358831784802055
17.767,0.05681211931496153,0.0460101416568711,0.04173541905251329,472.2876137948016,4407.764559378368,19.636448432717145,157.2269759453467,0.4012747094543595,0.35882901721269544
17.768,0.056811609325509244,0.046010798480799336,0.041737305879210436,472.2969285716862,4407.9823722282235,19.637862219182672,157.24238613881266,0.40126905829588816,0.3588262497406489
17.769,0.05681109954533878,0.04601145513837396,0.041739192330379135,472.306243056104,4408.200177470092,19.639275814017154,157.2577944371056,0.4012634077144807,0.3588234823859133
17.77,0.056810589974427124,0.04601211162960939,0.0417410784060477,472.3155572480551,4408.417975103974,19.640689217234353,157.2732008403576,0.4012577577101151,0.35882071514848624
17.771,0.05681008061275129,0.04601276795452002,0.04174296410624441,472.3248711475395,4408.6357651298695,19.642102428848045,157.28860534870051,0.40125210828276936,0.35881794802836564
17.772,0.056809571460288276,0.04601342411312026,0.041744849430997516,472.3341847545571,4408.853547547777,19.643515448871952,157.30400796226613,0.4012464594324215,0.35881518102554927
17.773,0.05680906251701512,0.04601408010542451,0.04174673438033529,472.343498069108,4409.071322357699,19.64492827731984,157.31940868118636,0.4012408111590494,0.35881241414003484
17.774,0.05680855378290878,0.04601473593144717,0.041748618954286026,472.3528110911923,4409.289089559636,19.646340914205467,157.3348075055933,0.4012351634626313,0.3588096473718203
17.775,0.056808045257946305,0.046015391591202645,0.04175050315287798,472.3621238208097,4409.506849153584,19.64775335954257,157.35020443561845,0.4012295163431449,0.3588068807209033
17.776,0.056807536942104685,0.04601604708470533,0.04175238697613942,472.37143625796045,4409.724601139546,19.649165613344913,157.36559947139392,0.4012238698005685,0.35880411418728164
17.777,0.05680702883536095,0.04601670241196964,0.04175427042409864,472.3807484026445,4409.942345517523,19.65057767562624,157.3809926130516,0.4012182238348798,0.35880134777095324
17.778,0.056806520937692104,0.04601735757300995,0.04175615349678387,472.3900602548618,4410.1600822875125,19.651989546400298,157.3963838607232,0.40121257844605707,0.35879858147191573
17.779,0.05680601324907515,0.046018012567840674,0.041758036194223414,472.3993718146123,4410.377811449514,19.653401225680845,157.4117732145407,0.4012069336340781,0.358795815290167
17.78,0.056805505769487105,0.046018667396476226,0.04175991851644553,472.40868308189624,4410.595533003532,19.654812713481633,157.42716067463596,0.401201289398921,0.35879304922570476
17.781,0.05680499849890501,0.04601932205893098,0.04176180046347845,472.41799405671327,4410.813246949561,19.656224009816395,157.4425462411407,0.40119564574056377,0.3587902832785269
17.782,0.05680449143730586,0.04601997655521933,0.04176368203535049,472.4273047390637,4411.030953287604,19.65763511469889,157.45792991418688,0.40119000265898436,0.3587875174486312
17.783,0.05680398458466667,0.0460206308853557,0.04176556323208988,472.43661512894744,4411.248652017663,19.659046028142868,157.47331169390634,0.40118436015416076,0.3587847517360153
17.784,0.05680347794096445,0.046021285049354474,0.04176744405372491,472.44592522636435,4411.466343139731,19.66045675016207,157.48869158043084,0.401178718226071,0.35878198614067724
17.785,0.05680297150617624,0.04602193904723004,0.04176932450028382,472.4552350313145,4411.684026653815,19.661867280770252,157.50406957389225,0.4011730768746931,0.3587792206626146
17.786,0.056802465280279046,0.04602259287899681,0.04177120457179491,472.46454454379807,4411.901702559911,19.66327761998116,157.5194456744225,0.40116743610000494,0.3587764553018252
17.787,0.05680195926324991,0.046023246544669154,0.04177308426828637,472.4738537638149,4412.119370858023,19.664687767808523,157.53481988215327,0.4011617959019847,0.35877369005830695
17.788,0.05680145345506581,0.046023900044261504,0.04177496358978652,472.48316269136484,4412.337031548146,19.66609772426611,157.5501921972164,0.40115615628061024,0.35877092493205753
17.789,0.05680094785570382,0.04602455337778822,0.04177684253632362,472.49247132644825,4412.554684630284,19.667507489367658,157.56556261974384,0.4011505172358596,0.35876815992307476
17.79,0.05680044246514093,0.046025206545263715,0.041778721107925895,472.5017796690648,4412.772330104434,19.668917063126905,157.58093114986724,0.40114487876771077,0.35876539503135646
17.791,0.05679993728335417,0.04602585954670239,0.04178059930462163,472.51108771921463,4412.989967970599,19.6703264455576,157.59629778771847,0.4011392408761418,0.35876263025690036
17.792,0.05679943231032057,0.046026512382118606,0.041782477126439066,472.5203954768979,4413.207598228778,19.671735636673496,157.61166253342938,0.4011336035611306,0.3587598655997043
17.793,0.05679892754601716,0.046027165051526785,0.04178435457340647,472.5297029421142,4413.4252208789685,19.67314463648832,157.6270253871317,0.40112796682265517,0.3587571010597661
17.794,0.056798422990420955,0.0460278175549413,0.04178623164555209,472.5390101148639,4413.642835921173,19.674553445015825,157.64238634895725,0.40112233066069364,0.35875433663708345
17.795,0.056797918643508985,0.046028469892376564,0.04178810834290421,472.54831699514693,4413.860443355392,19.675962062269768,157.65774541903795,0.40111669507522385,0.3587515723316542
17.796,0.05679741450525829,0.046029122063846954,0.041789984665491026,472.5576235829632,4414.078043181624,19.677370488263865,157.67310259750528,0.4011110600662239,0.35874880814347615
17.797,0.0567969105756459,0.04602977406936686,0.04179186061334084,472.56692987831264,4414.295635399868,19.678778723011874,157.6884578844913,0.40110542563367174,0.3587460440725471
17.798,0.05679640685464883,0.04603042590895068,0.0417937361864819,472.5762358811955,4414.513220010127,19.680186766527537,157.70381128012775,0.40109979177754534,0.3587432801188648
17.799,0.056795903342244144,0.04603107758261279,0.041795611384942415,472.58554159161156,4414.730797012398,19.68159461882458,157.71916278454628,0.40109415849782276,0.3587405162824271
17.8,0.05679540003840883,0.04603172909036758,0.04179748620875068,472.59484700956085,4414.948366406684,19.683002279916757,157.73451239787875,0.401088525794482,0.35873775256323165
17.801,0.05679489694311995,0.046032380432229465,0.041799360657934936,472.6041521350435,4415.165928192984,19.684409749817817,157.74986012025704,0.40108289366750105,0.3587349889612764
17.802,0.05679439405635453,0.046033031608212815,0.04180123473252343,472.6134569680594,4415.383482371296,19.685817028541486,157.76520595181267,0.4010772621168578,0.3587322254765591
17.803,0.0567938913780896,0.046033682618331996,0.041803108432544395,472.6227615086085,4415.601028941621,19.6872241161015,157.78054989267753,0.4010716311425304,0.3587294621090775
17.804,0.0567933889083022,0.04603433346260144,0.041804981758026105,472.632065756691,4415.818567903961,19.688631012511618,157.79589194298347,0.4010660007444968,0.3587266988588294
17.805,0.0567928866469694,0.0460349841410355,0.04180685470899678,472.64136971230675,4416.036099258314,19.69003771778555,157.81123210286205,0.40106037092273494,0.3587239357258126
17.806,0.05679238459406819,0.046035634653648565,0.04180872728548468,472.65067337545565,4416.253623004679,19.69144423193706,157.82657037244508,0.4010547416772229,0.35872117271002496
17.807,0.056791882749575626,0.046036285000455035,0.04181059948751806,472.659976746138,4416.47113914306,19.692850554979877,157.84190675186449,0.4010491130079386,0.35871840981146413
17.808,0.05679138111346876,0.046036935181469285,0.04181247131512513,472.66927982435357,4416.688647673453,19.69425668692773,157.85724124125173,0.4010434849148601,0.358715647030128
17.809,0.05679087968572462,0.0460375851967057,0.04181434276833417,472.67858261010235,4416.906148595859,19.695662627794363,157.87257384073865,0.4010378573979653,0.35871288436601434
17.81,0.05679037846632024,0.04603823504617867,0.041816213847173406,472.6878851033845,4417.12364191028,19.697068377593524,157.8879045504571,0.40103223045723235,0.3587101218191209
17.811,0.056789877455232673,0.04603888472990258,0.041818084551671075,472.6971873041998,4417.341127616713,19.698473936338928,157.90323337053863,0.4010266040926392,0.35870735938944553
17.812,0.05678937665243898,0.0460395342478918,0.04181995488185541,472.70648921254843,4417.5586057151595,19.69987930404432,157.918560301115,0.4010209783041637,0.358704597076986
17.813,0.05678887605791618,0.046040183600160725,0.04182182483775469,472.7157908284304,4417.7760762056205,19.701284480723448,157.93388534231812,0.40101535309178404,0.35870183488174007
17.814,0.05678837567164133,0.04604083278672373,0.0418236944193971,472.7250921518456,4417.993539088095,19.70268946639002,157.9492084942794,0.40100972845547816,0.35869907280370555
17.815,0.05678787549359146,0.04604148180759521,0.041825563626810926,472.734393182794,4418.210994362581,19.70409426105779,157.96452975713072,0.401004104395224,0.3586963108428803
17.816,0.05678737552374364,0.04604213066278953,0.041827432460024384,472.74369392127585,4418.428442029082,19.70549886474049,157.9798491310039,0.40099848091099954,0.358693548999262
17.817,0.056786875762074904,0.046042779352321074,0.04182930091906569,472.7529943672908,4418.645882087597,19.706903277451847,157.99516661603036,0.40099285800278295,0.3586907872728485
17.818,0.05678637620856232,0.04604342787620423,0.04183116900396312,472.7622945208391,4418.863314538124,19.708307499205603,158.01048221234197,0.40098723567055206,0.35868802566363756
17.819,0.05678587686318291,0.04604407623445338,0.04183303671474489,472.7715943819207,4419.080739380666,19.709711530015486,158.02579592007052,0.4009816139142849,0.358685264171627
17.82,0.056785377725913744,0.04604472442708289,0.04183490405143923,472.7808939505355,4419.29815661522,19.71111536989522,158.04110773934747,0.40097599273395956,0.3586825027968146
17.821,0.05678487879673186,0.04604537245410715,0.04183677101407437,472.79019322668364,4419.515566241787,19.712519018858547,158.0564176703046,0.4009703721295539,0.3586797415391981
17.822,0.05678438007561433,0.04604602031554054,0.04183863760267856,472.79949221036503,4419.73296826037,19.713922476919205,158.07172571307376,0.40096475210104593,0.3586769803987754
17.823,0.056783881562538205,0.04604666801139742,0.04184050381728,472.80879090157975,4419.950362670965,19.715325744090904,158.08703186778632,0.4009591326484138,0.3586742193755442
17.824,0.05678338325748051,0.04604731554169218,0.04184236965790696,472.81808930032764,4420.167749473573,19.71672882038739,158.10233613457416,0.4009535137716354,0.3586714584695024
17.825,0.05678288516041833,0.046047962906439206,0.04184423512458765,472.82738740660886,4420.385128668196,19.7181317058224,158.11763851356903,0.40094789547068865,0.3586686976806476
17.826,0.05678238727132872,0.04604861010565286,0.0418461002173503,472.8366852204233,4420.60250025483,19.719534400409643,158.1329390049023,0.40094227774555175,0.35866593700897775
17.827,0.056781889590188726,0.046049257139347516,0.04184796493622313,472.8459827417711,4420.819864233479,19.720936904162862,158.14823760870587,0.4009366605962025,0.3586631764544906
17.828,0.056781392116975415,0.04604990400753756,0.04184982928123438,472.8552799706522,4421.037220604143,19.72233921709578,158.16353432511139,0.400931044022619,0.3586604160171839
17.829,0.056780894851665834,0.04605055071023738,0.04185169325241226,472.86457690706646,4421.254569366818,19.72374133922213,158.17882915425037,0.4009254280247792,0.3586576556970555
17.83,0.056780397794237054,0.04605119724746132,0.04185355684978502,472.873873551014,4421.471910521506,19.725143270555634,158.1941220962545,0.4009198126026612,0.3586548954941032
17.831,0.05677990094466614,0.046051843619223765,0.041855420073380875,472.88316990249496,4421.6892440682095,19.726545011110037,158.2094131512556,0.4009141977562428,0.3586521354083247
17.832,0.056779404302930145,0.046052489825539084,0.04185728292322803,472.89246596150906,4421.906570006926,19.72794656089904,158.22470231938505,0.40090858348550223,0.3586493754397178
17.833,0.056778907869006134,0.04605313586642167,0.04185914539935473,472.9017617280565,4422.123888337655,19.729347919936387,158.23998960077466,0.40090296979041734,0.3586466155882804
17.834,0.05677841164287116,0.04605378174188589,0.04186100750178921,472.9110572021372,4422.341199060399,19.73074908823581,158.25527499555614,0.40089735667096615,0.35864385585401026
17.835,0.0567779156245023,0.046054427451946094,0.04186286923055966,472.92035238375115,4422.558502175155,19.732150065811005,158.27055850386083,0.4008917441271267,0.35864109623690504
17.836,0.056777419813876635,0.046055072996616674,0.0418647305856943,472.92964727289836,4422.775797681924,19.733550852675727,158.28584012582053,0.4008861321588769,0.3586383367369627
17.837,0.05677692421097119,0.046055718375912005,0.04186659156722138,472.9389418695789,4422.993085580709,19.734951448843702,158.30111986156697,0.40088052076619485,0.35863557735418095
17.838,0.056776428815763086,0.046056363589846425,0.04186845217516909,472.9482361737927,4423.210365871506,19.736351854328625,158.3163977112315,0.4008749099490585,0.35863281808855757
17.839,0.056775933628229344,0.04605700863843434,0.04187031240956565,472.9575301855397,4423.427638554315,19.737752069144243,158.33167367494596,0.4008692997074459,0.35863005894009037
17.84,0.05677543864834705,0.04605765352169011,0.04187217227043932,472.9668239048201,4423.64490362914,19.73915209330429,158.34694775284197,0.4008636900413349,0.3586272999087771
17.841,0.056774943876093276,0.04605829823962809,0.04187403175781826,472.97611733163376,4423.862161095976,19.740551926822462,158.36221994505087,0.4008580809507037,0.3586245409946156
17.842,0.0567744493114451,0.04605894279226267,0.04187589087173073,472.9854104659806,4424.079410954828,19.7419515697125,158.37749025170453,0.4008524724355301,0.3586217821976037
17.843,0.05677395495437958,0.04605958717960821,0.041877749612204904,472.99470330786085,4424.296653205693,19.743351021988126,158.39275867293452,0.40084686449579227,0.3586190235177391
17.844,0.056773460804873804,0.04606023140167906,0.04187960797926902,473.0039958572742,4424.5138878485695,19.744750283663052,158.40802520887217,0.4008412571314681,0.35861626495501964
17.845,0.05677296686290483,0.04606087545848961,0.04188146597295128,473.0132881142209,4424.73111488346,19.746149354750997,158.4232898596494,0.40083565034253565,0.3586135065094431
17.846,0.05677247312844974,0.046061519350054224,0.041883323593279925,473.0225800787009,4424.948334310366,19.74754823526571,158.4385526253977,0.40083004412897283,0.35861074818100724
17.847,0.05677197960148562,0.04606216307638725,0.04188518084028313,473.03187175071423,4425.165546129283,19.748946925220878,158.45381350624848,0.4008244384907577,0.35860798996970994
17.848,0.05677148628198952,0.04606280663750308,0.041887037713989134,473.04116313026066,4425.3827503402135,19.75034542463024,158.46907250233346,0.4008188334278683,0.35860523187554894
17.849,0.05677099316993854,0.04606345003341606,0.041888894214426126,473.05045421734053,4425.599946943159,19.751743733507517,158.48432961378427,0.4008132289402825,0.35860247389852196
17.85,0.056770500265309755,0.04606409326414056,0.04189075034162232,473.0597450119536,4425.817135938118,19.753141851866413,158.49958484073233,0.40080762502797845,0.35859971603862684
17.851,0.05677000756808023,0.04606473632969094,0.04189260609560591,473.06903551409994,4426.034317325089,19.75453977972066,158.51483818330928,0.40080202169093404,0.35859695829586147
17.852,0.05676951507822707,0.04606537923008157,0.041894461476405145,473.0783257237797,4426.251491104075,19.75593751708397,158.53008964164667,0.4007964189291273,0.35859420067022346
17.853,0.05676902279572735,0.04606602196532682,0.04189631648404819,473.08761564099257,4426.468657275074,19.75733506397007,158.54533921587603,0.4007908167425363,0.3585914431617107
17.854,0.05676853072055813,0.04606666453544104,0.04189817111856328,473.0969052657387,4426.685815838086,19.758732420392676,158.56058690612898,0.4007852151311389,0.35858868577032105
17.855,0.05676803885269652,0.04606730694043859,0.041900025379978605,473.1061945980182,4426.902966793112,19.760129586365498,158.57583271253708,0.40077961409491314,0.3585859284960522
17.856,0.05676754719211958,0.04606794918033384,0.04190187926832235,473.11548363783095,4427.120110140151,19.761526561902254,158.59107663523173,0.40077401363383713,0.35858317133890194
17.857,0.05676705573880439,0.04606859125514116,0.04190373278362276,473.1247723851769,4427.337245879202,19.762923347016667,158.60631867434455,0.40076841374788874,0.3585804142988681
17.858,0.056766564492728086,0.04606923316487489,0.041905585925908026,473.13406084005624,4427.554374010269,19.764319941722455,158.62155883000716,0.400762814437046,0.35857765737594843
17.859,0.05676607345386772,0.0460698749095494,0.041907438695206314,473.1433490024688,4427.771494533348,19.765716346033315,158.6367971023509,0.40075721570128686,0.35857490057014074
17.86,0.056765582622200356,0.04607051648917905,0.04190929109154587,473.15263687241463,4427.98860744844,19.767112559962982,158.65203349150747,0.40075161754058947,0.3585721438814429
17.861,0.056765091997703104,0.046071157903778207,0.04191114311495486,473.1619244498938,4428.205712755549,19.76850858352517,158.6672679976084,0.40074601995493164,0.35856938730985255
17.862,0.05676460158035308,0.04607179915336121,0.04191299476546149,473.1712117349061,4428.422810454667,19.769904416733564,158.68250062078488,0.4007404229442916,0.3585666308553676
17.863,0.05676411137012734,0.04607244023794244,0.04191484604309399,473.1804987274518,4428.639900545801,19.771300059601927,158.697731361169,0.40073482650864706,0.35856387451798577
17.864,0.05676362136700298,0.04607308115753625,0.04191669694788052,473.18978542753075,4428.856983028949,19.772695512143947,158.71296021889185,0.4007292306479762,0.3585611182977049
17.865,0.056763131570957095,0.04607372191215698,0.04191854747984927,473.1990718351429,4429.074057904107,19.774090774373317,158.7281871940849,0.4007236353622571,0.35855836219452275
17.866,0.05676264198196679,0.046074362501819004,0.04192039763902848,473.2083579502884,4429.291125171282,19.775485846303788,158.74341228687993,0.4007180406514675,0.35855560620843707
17.867,0.05676215260000915,0.046075002926536684,0.04192224742544633,473.2176437729672,4429.50818483047,19.776880727949052,158.75863549740836,0.4007124465155855,0.35855285033944573
17.868,0.05676166342506128,0.04607564318632434,0.04192409683913096,473.2269293031792,4429.725236881669,19.778275419322803,158.77385682580137,0.4007068529545893,0.35855009458754655
17.869,0.05676117445710023,0.046076283281196374,0.04192594588011064,473.2362145409245,4429.942281324884,19.779669920438796,158.78907627219098,0.4007012599684566,0.3585473389527372
17.87,0.05676068569610315,0.04607692321116711,0.04192779454841354,473.24549948620313,4430.159318160111,19.781064231310715,158.80429383670835,0.40069566755716557,0.35854458343501555
17.871,0.05676019714204715,0.04607756297625091,0.04192964284406779,473.25478413901493,4430.376347387351,19.782458351952254,158.8195095194848,0.4006900757206942,0.3585418280343794
17.872,0.05675970879490925,0.04607820257646214,0.04193149076710167,473.2640684993601,4430.593369006607,19.78385228237716,158.83472332065224,0.4006844844590204,0.35853907275082647
17.873,0.05675922065466662,0.04607884201181514,0.04193333831754333,473.2733525672386,4430.810383017875,19.785246022599132,158.8499352403419,0.40067889377212224,0.3585363175843546
17.874,0.05675873272129634,0.04607948128232426,0.041935185495420926,473.2826363426502,4431.027389421155,19.78663957263185,158.86514527868508,0.4006733036599778,0.3585335625349616
17.875,0.056758244994775504,0.04608012038800387,0.04193703230076271,473.2919198255952,4431.244388216451,19.788032932489067,158.88035343581365,0.40066771412256486,0.3585308076026452
17.876,0.056757757475081216,0.0460807593288683,0.04193887873359686,473.3012030160735,4431.46137940376,19.789426102184464,158.89555971185888,0.4006621251598615,0.35852805278740324
17.877,0.05675727016219059,0.046081398104931906,0.04194072479395147,473.3104859140849,4431.678362983081,19.790819081731733,158.9107641069519,0.4006565367718459,0.3585252980892335
17.878,0.056756783056080715,0.04608203671620906,0.04194257048185486,473.31976851962975,4431.895338954416,19.79221187114463,158.92596662122472,0.4006509489584958,0.35852254350813373
17.879,0.056756296156728704,0.046082675162714096,0.041944415797335155,473.3290508327078,4432.112307317766,19.793604470436833,158.94116725480856,0.4006453617197893,0.35851978904410176
17.88,0.05675580946411167,0.04608331344446136,0.04194626074042049,473.33833285331906,4432.329268073125,19.794996879622033,158.95636600783462,0.4006397750557045,0.3585170346971354
17.881,0.05675532297820669,0.046083951561465206,0.04194810531113912,473.34761458146374,4432.546221220502,19.796389098713973,158.97156288043476,0.4006341889662192,0.35851428046723244
17.882,0.056754836698990924,0.04608458951373999,0.04194994950951921,473.3568960171416,4432.763166759892,19.79778112772634,158.9867578727402,0.4006286034513115,0.3585115263543906
17.883,0.056754350626441435,0.046085227301300054,0.041951793335588905,473.3661771603527,4432.980104691293,19.799172966672817,159.00195098488223,0.40062301851095955,0.3585087723586078
17.884,0.056753864760535344,0.04608586492415974,0.04195363678937643,473.3754580110972,4433.19703501471,19.800564615567154,159.01714221699262,0.40061743414514106,0.3585060184798816
17.885,0.056753379101249765,0.04608650238233341,0.041955479870909966,473.384738569375,4433.41395773014,19.801956074423032,159.0323315692026,0.4006118503538342,0.35850326471821004
17.886,0.05675289364856182,0.0460871396758354,0.04195732258021763,473.3940188351859,4433.630872837581,19.80334734325414,159.0475190416434,0.40060626713701697,0.3585005110735908
17.887,0.05675240840244859,0.04608777680468007,0.041959164917327686,473.40329880853017,4433.847780337039,19.804738422074212,159.06270463444685,0.4006006844946673,0.35849775754602164
17.888,0.05675192336288723,0.04608841376888175,0.041961006882268254,473.4125784894078,4434.064680228509,19.80612931089694,159.07788834774414,0.4005951024267632,0.3584950041355004
17.889,0.05675143852985483,0.046089050568454776,0.041962848475067496,473.42185787781847,4434.281572511991,19.807520009736002,159.09307018166646,0.4005895209332827,0.3584922508420249
17.89,0.05675095390332851,0.046089687203413526,0.04196468969575366,473.4311369737626,4434.498457187488,19.808910518605146,159.10825013634565,0.4005839400142038,0.3584894976655929
17.891,0.05675046948328536,0.046090323673772325,0.04196653054435486,473.44041577723993,4434.715334254997,19.810300837518035,159.12342821191288,0.4005783596695045,0.3584867446062021
17.892,0.056749985269702534,0.04609095997954552,0.0419683710208993,473.4496942882505,4434.93220371452,19.811690966488392,159.13860440849948,0.40057277989916273,0.3584839916638505
17.893,0.05674950126255715,0.046091596120747466,0.04197021112541514,473.45897250679445,4435.149065566058,19.81308090552992,159.15377872623708,0.40056720070315655,0.3584812388385356
17.894,0.0567490174618263,0.04609223209739248,0.04197205085793054,473.4682504328716,4435.365919809608,19.814470654656297,159.16895116525677,0.40056162208146395,0.35847848613025546
17.895,0.05674853386748713,0.04609286790949492,0.04197389021847368,473.47752806648214,4435.582766445172,19.815860213881244,159.1841217256901,0.4005560440340629,0.35847573353900775
17.896,0.056748050479516726,0.046093503557069135,0.041975729207072765,473.48680540762587,4435.799605472751,19.817249583218462,159.1992904076685,0.4005504665609314,0.3584729810647902
17.897,0.056747567297892224,0.046094139040129455,0.04197756782375592,473.4960824563029,4436.0164368923415,19.818638762681637,159.21445721132324,0.40054488966204754,0.35847022870760076
17.898,0.05674708432259076,0.04609477435869022,0.04197940606855133,473.5053592125131,4436.233260703944,19.820027752284474,159.22962213678568,0.40053931333738924,0.3584674764674371
17.899,0.056746601553589446,0.04609540951276579,0.041981243941487174,473.5146356762567,4436.450076907564,19.821416552040674,159.24478518418735,0.40053373758693445,0.35846472434429705
17.9,0.056746118990865436,0.04609604450237048,0.04198308144259159,473.52391184753355,4436.666885503195,19.822805161963927,159.25994635365936,0.40052816241066125,0.3584619723381784
17.901,0.056745636634395816,0.046096679327518646,0.04198491857189275,473.5331877263436,4436.883686490839,19.82419358206794,159.2751056453332,0.4005225878085476,0.3584592204490789
17.902,0.05674515448415772,0.04609731398822463,0.041986755329418875,473.542463312687,4437.100479870498,19.825581812366416,159.29026305934036,0.4005170137805715,0.35845646867699643
17.903,0.05674467254012828,0.04609794848450275,0.04198859171519806,473.55173860656373,4437.317265642168,19.82696985287303,159.30541859581194,0.40051144032671093,0.3584537170219287
17.904,0.05674419080228463,0.04609858281636736,0.041990427729258484,473.5610136079736,4437.534043805854,19.828357703601494,159.32057225487944,0.400505867446944,0.3584509654838735
17.905,0.056743709270603876,0.046099216983832805,0.041992263371628355,473.57028831691684,4437.750814361552,19.82974536456551,159.33572403667424,0.4005002951412485,0.3584482140628287
17.906,0.056743227945063174,0.0460998509869134,0.041994098642335775,473.57956273339335,4437.967577309265,19.831132835778753,159.35087394132745,0.4004947234096026,0.35844546275879197
17.907,0.05674274682563965,0.04610048482562351,0.041995933541408945,473.58883685740307,4438.184332648989,19.83252011725494,159.36602196897067,0.4004891522519843,0.3584427115717612
17.908,0.05674226591231042,0.046101118499977445,0.04199776806887601,473.5981106889461,4438.40108038073,19.833907209007755,159.38116811973512,0.40048358166837145,0.35843996050173416
17.909,0.056741785205052644,0.04610175200998956,0.04199960222476512,473.6073842280224,4438.617820504482,19.835294111050885,159.39631239375208,0.4004780116587422,0.3584372095487086
17.91,0.05674130470384341,0.04610238535567418,0.04200143600910447,473.616657474632,4438.834553020247,19.836680823398034,159.4114547911529,0.40047244222307443,0.35843445871268237
17.911,0.05674082440865991,0.04610301853704564,0.04200326942192219,473.62593042877484,4439.051277928027,19.838067346062903,159.42659531206903,0.40046687336134623,0.3584317079936532
17.912,0.05674034431947922,0.046103651554118275,0.042005102463246444,473.635203090451,4439.2679952278195,19.83945367905917,159.44173395663154,0.40046130507353556,0.35842895739161895
17.913,0.056739864436278514,0.04610428440690643,0.04200693513310538,473.6444754596603,4439.484704919625,19.840839822400525,159.45687072497188,0.4004557373596204,0.3584262069065774
17.914,0.05673938475903493,0.046104917095424414,0.04200876743152717,473.6537475364031,4439.701407003446,19.842225776100683,159.47200561722144,0.4004501702195788,0.3584234565385262
17.915,0.0567389052877256,0.04610554961968659,0.04201059935853994,473.66301932067904,4439.918101479278,19.84361154017331,159.48713863351134,0.4004446036533887,0.3584207062874633
17.916,0.056738426022327634,0.04610618197970726,0.04201243091417188,473.67229081248826,4440.134788347124,19.84499711463211,159.50226977397296,0.4004390376610282,0.3584179561533865
17.917,0.05673794696281821,0.04610681417550079,0.04201426209845114,473.6815620118308,4440.351467606985,19.846382499490787,159.51739903873772,0.4004334722424751,0.35841520613629346
17.918,0.056737468109174446,0.04610744620708148,0.042016092911405845,473.6908329187065,4440.5681392588585,19.847767694763,159.53252642793666,0.40042790739770756,0.3584124562361821
17.919,0.05673698946137351,0.04610807807446367,0.042017923353064146,473.70010353311557,4440.784803302746,19.849152700462447,159.54765194170113,0.40042234312670355,0.3584097064530501
17.92,0.056736511019392526,0.046108709777661704,0.04201975342345423,473.70937385505795,4441.001459738647,19.85053751660285,159.56277558016268,0.40041677942944104,0.3584069567868953
17.921,0.056736032783208615,0.0461093413166899,0.04202158312260422,473.71864388453355,4441.21810856656,19.85192214319786,159.5778973434522,0.40041121630589804,0.35840420723771554
17.922,0.05673555475279896,0.046109972691562584,0.04202341245054226,473.72791362154237,4441.4347497864865,19.853306580261183,159.5930172317012,0.4004056537560526,0.3584014578055086
17.923,0.056735076928140685,0.0461106039022941,0.04202524140729653,473.73718306608464,4441.651383398429,19.854690827806508,159.60813524504093,0.4004000917798826,0.3583987084902721
17.924,0.05673459930921095,0.04611123494889876,0.04202706999289513,473.74645221816,4441.868009402382,19.85607488584752,159.62325138360256,0.4003945303773661,0.3583959592920041
17.925,0.056734121895986894,0.0461118658313909,0.04202889820736624,473.7557210777687,4442.08462779835,19.857458754397896,159.6383656475174,0.4003889695484812,0.3583932102107022
17.926,0.05673364468844566,0.04611249654978486,0.042030726050738015,473.7649896449107,4442.301238586331,19.85884243347135,159.6534780369168,0.4003834092932057,0.3583904612463642
17.927,0.056733167686564404,0.04611312710409494,0.04203255352303857,473.7742579195859,4442.517841766326,19.860225923081536,159.6685885519318,0.4003778496115177,0.35838771239898803
17.928,0.05673269089032027,0.04611375749433548,0.04203438062429605,473.78352590179446,4442.734437338333,19.86160922324216,159.68369719269378,0.40037229050339523,0.3583849636685713
17.929,0.0567322142996904,0.046114387720520816,0.04203620735453862,473.79279359153634,4442.951025302356,19.862992333966908,159.6988039593341,0.4003667319688163,0.3583822150551119
17.93,0.05673173791465198,0.046115017782665246,0.0420380337137944,473.8020609888114,4443.167605658391,19.864375255269458,159.71390885198375,0.4003611740077588,0.35837946655860764
17.931,0.05673126173518213,0.046115647680783134,0.04203985970209156,473.8113280936197,4443.384178406439,19.865757987163494,159.72901187077414,0.4003556166202008,0.3583767181790563
17.932,0.05673078576125801,0.04611627741488878,0.04204168531945823,473.8205949059614,4443.600743546502,19.867140529662716,159.74411301583652,0.4003500598061202,0.35837396991645565
17.933,0.05673030999285678,0.04611690698499651,0.04204351056592252,473.82986142583627,4443.817301078577,19.868522882780788,159.75921228730198,0.40034450356549517,0.35837122177080344
17.934,0.056729834429955606,0.04611753639112063,0.0420453354415126,473.8391276532444,4444.033851002665,19.869905046531393,159.77430968530172,0.40033894789830365,0.3583684737420975
17.935,0.05672935907253161,0.046118165633275504,0.04204715994625663,473.8483935881859,4444.250393318769,19.871287020928243,159.78940520996724,0.40033339280452357,0.35836572583033566
