SoC,OCV
0.289,46.7107340256474
0.29,46.71077856616801
0.291,46.71082314935341
0.292,46.710867775196434
0.293,46.71091244368986
0.294,46.710957154826524
0.295,46.71100190859925
0.296,46.711046705000825
0.297,46.71109154402407
0.298,46.71113642566182
0.299,46.711181349906866
0.3,46.71122631675201
0.301,46.7112713261901
0.302,46.71131637821393
0.303,46.711361472816314
0.304,46.71140660999007
0.305,46.711451789728
0.306,46.71149701202293
0.307,46.71154227686768
0.308,46.711587584255035
0.309,46.711632934177835
0.31,46.7116783266289
0.311,46.71172376160101
0.312,46.711769239087
0.313,46.71181475907968
0.314,46.71186032157186
0.315,46.71190592655637
0.316,46.71195157402601
0.317,46.71199726397358
0.318,46.712042996391915
0.319,46.71208877127383
0.32,46.712134588612116
0.321,46.7121804483996
0.322,46.71222635062911
0.323,46.71227229529343
0.324,46.7123182823854
0.325,46.712364311897815
0.326,46.7124103838235
0.327,46.71245649815526
0.328,46.71250265488592
0.329,46.712548854008276
0.33,46.71259509551516
0.331,46.71264137939938
0.332,46.712687705653735
0.333,46.712734074271054
0.334,46.712780485244146
0.335,46.71282693856583
0.336,46.71287343422891
0.337,46.7129199722262
0.338,46.71296655255053
0.339,46.71301317519469
0.34,46.713059840151516
0.341,46.713106547413794
0.342,46.713153296974355
0.343,46.71320008882603
0.344,46.71324692296159
0.345,46.713293799373886
0.346,46.71334071805572
0.347,46.71338767899989
0.348,46.71343468219922
0.349,46.71348172764654
0.35,46.713528815334634
0.351,46.71357594525634
0.352,46.71362311740447
0.353,46.713670331771816
0.354,46.71371758835121
0.355,46.71376488713546
0.356,46.713812228117376
0.357,46.71385961128978
0.358,46.71390703664548
0.359,46.71395450417729
0.36,46.714002013878016
0.361,46.714049565740495
0.362,46.71409715975752
0.363,46.714144795921904
0.364,46.71419247422647
0.365,46.71424019466403
0.366,46.71428795722738
0.367,46.71433576190937
0.368,46.714383608702775
0.369,46.71443149760043
0.37,46.71447942859515
0.371,46.71452740167974
0.372,46.714575416847005
0.373,46.71462347408978
0.374,46.714671573400864
0.375,46.71471971477307
0.376,46.71476789819923
0.377,46.71481612367212
0.378,46.71486439118459
0.379,46.714912700729435
0.38,46.714961052299486
0.381,46.715009445887524
0.382,46.7150578814864
0.383,46.71510635908891
0.384,46.71515487868785
0.385,46.71520344027606
0.386,46.71525204384635
0.387,46.71530068939152
0.388,46.7153493769044
0.389,46.71539810637779
0.39,46.7154468778045
0.391,46.715495691177374
0.392,46.715544546489184
0.393,46.715593443732764
0.394,46.71564238290093
0.395,46.71569136398649
0.396,46.71574038698226
0.397,46.71578945188106
0.398,46.715838558675685
0.399,46.71588770735897
0.4,46.71593689792371
0.401,46.71598613036272
0.402,46.71603540466883
0.403,46.71608472083484
0.404,46.71613407885357
0.405,46.716183478717824
0.406,46.71623292042044
0.407,46.716282403954196
0.408,46.71633192931192
0.409,46.71638149648644
0.41,46.71643110547055
0.411,46.71648075625707
0.412,46.716530448838824
0.413,46.716580183208606
0.414,46.716629959359246
0.415,46.71667977728355
0.416,46.71672963697433
0.417,46.716779538424404
0.418,46.71682948162659
0.419,46.71687946657369
0.42,46.71692949325852
0.421,46.716979561673895
0.422,46.71702967181263
0.423,46.71707982366754
0.424,46.71713001723144
0.425,46.71718025249714
0.426,46.717230529457446
0.427,46.71728084810519
0.428,46.717331208433166
0.429,46.71738161043419
0.43,46.717432054101096
0.431,46.71748253942667
0.432,46.71753306640374
0.433,46.71758363502513
0.434,46.71763424528363
0.435,46.71768489717206
0.436,46.717735590683255
0.437,46.71778632581
0.438,46.71783710254512
0.439,46.71788792088143
0.44,46.71793878081174
0.441,46.71798968232887
0.442,46.71804062542564
0.443,46.71809161009483
0.444,46.71814263632929
0.445,46.718193704121816
0.446,46.718244813465226
0.447,46.71829596435233
0.448,46.71834715677594
0.449,46.718398390728886
0.45,46.71844966620396
0.451,46.71850098319399
0.452,46.718552341691776
0.453,46.718603741690146
0.454,46.718655183181895
0.455,46.71870666615986
0.456,46.71875819061684
0.457,46.71880975654565
0.458,46.718861363939105
0.459,46.718913012790026
0.46,46.71896470309121
0.461,46.719016434835474
0.462,46.71906820801565
0.463,46.71912002262453
0.464,46.71917187865494
0.465,46.71922377609968
0.466,46.719275714951586
0.467,46.71932769520344
0.468,46.719379716848096
0.469,46.71943177987833
0.47,46.71948388428697
0.471,46.71953603006684
0.472,46.719588217210735
0.473,46.71964044571148
0.474,46.719692715561884
0.475,46.71974502675476
0.476,46.71979737928292
0.477,46.719849773139195
0.478,46.71990220831637
0.479,46.71995468480728
0.48,46.720007202604734
0.481,46.720059761701535
0.482,46.720112362090504
0.483,46.720165003764464
0.484,46.72021768671621
0.485,46.72027041093857
0.486,46.72032317642435
0.487,46.72037598316636
0.488,46.72042883115743
0.489,46.72048172039035
0.49,46.720534650857964
0.491,46.72058762255305
0.492,46.72064063546845
0.493,46.720693689596956
0.494,46.7207467849314
0.495,46.72079992146459
0.496,46.720853099189334
0.497,46.720906318098436
0.498,46.72095957818474
0.499,46.721012879441034
0.5,46.721066221860134
0.501,46.721119605434865
0.502,46.721173030158035
0.503,46.721226496022446
