counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
263,938,32718,32823,32760,32762,32764,32766,55913,0
264,938,32731,32813,32760,32762,32764,32765,55914,1
265,944,32756,32828,32761,32763,32764,32767,55914,0
266,941,32718,32819,32760,32762,32764,32765,55914,1
267,939,32719,32812,32760,32762,32765,32766,55914,0
268,938,32748,32838,32760,32762,32764,32767,55915,0
269,938,32735,32834,32759,32763,32764,32767,55914,0
270,938,32704,32820,32759,32762,32765,32767,55913,0
271,943,32748,32795,32760,32762,32764,32766,55914,0
272,938,32763,32816,32760,32762,32765,32767,55914,1
273,938,32709,32825,32760,32763,32764,32766,55914,1
274,939,32729,32827,32762,32763,32764,32766,55914,0
275,938,32761,32817,32760,32764,32764,32767,55914,0
276,942,32714,32808,32759,32762,32764,32766,55915,0
277,939,32690,32826,32759,32762,32764,32766,55913,1
278,938,32736,32835,32760,32763,32764,32768,55915,0
279,938,32744,32831,32760,32763,32764,32766,55914,0
280,938,32714,32815,32760,32763,32764,32766,55915,0
281,947,32714,32795,32759,32763,32764,32766,55914,0
282,938,32744,32824,32759,32762,32766,32767,55916,0
283,938,32751,32832,32759,32764,32764,32765,55914,2
284,938,32708,32839,32759,32763,32765,32766,55915,0
285,938,32756,32805,32760,32763,32763,32767,55915,1
286,943,32753,32819,32760,32762,32765,32767,55915,0
287,938,32719,32826,32760,32763,32765,32767,55915,1
288,938,32707,32832,32760,32763,32765,32767,55915,0
289,939,32758,32810,32761,32763,32764,32767,55914,1
290,938,32730,32799,32759,32763,32765,32766,55913,0
291,942,32697,32809,32760,32764,32765,32767,55914,1
292,939,32746,32840,32760,32763,32764,32766,55914,0
293,938,32735,32828,32760,32763,32765,32766,55914,0
294,938,32721,32830,32760,32762,32764,32766,55914,0
295,938,32701,32777,32759,32763,32764,32767,55915,1
296,943,32736,32790,32759,32763,32764,32767,55914,0
297,938,32737,32831,32760,32763,32765,32765,55914,0
298,944,32699,32824,32759,32763,32764,32767,55914,1
299,938,32721,32822,32760,32763,32763,32766,55914,0
300,938,32754,32809,32759,32763,32764,32767,55914,1
301,942,32724,32816,32760,32763,32765,32766,55914,0
302,939,32696,32831,32760,32763,32764,32767,55915,0
303,938,32736,32830,32760,32763,32765,32766,55913,0
304,938,32736,32802,32759,32763,32764,32765,55915,0
305,938,32698,32790,32760,32763,32764,32767,55914,0
306,943,32723,32827,32759,32762,32765,32766,55914,0
307,938,32747,32836,32760,32763,32763,32767,55914,1
308,938,32737,32834,32760,32762,32764,32766,55914,0
309,939,32697,32788,32758,32762,32764,32767,55914,0
310,938,32731,32797,32760,32762,32765,32766,55914,0
311,942,32742,32823,32760,32762,32764,32766,55913,0
312,938,32711,32838,32760,32762,32765,32767,55915,0
313,939,32720,32824,32760,32763,32764,32767,55914,0
314,944,32756,32813,32759,32763,32764,32767,55914,1
315,943,32744,32798,32760,32763,32764,32766,55914,0
316,942,32702,32822,32759,32762,32765,32766,55910,0
317,939,32723,32849,32759,32763,32765,32766,55914,0
318,938,32753,32838,32760,32762,32764,32766,55914,1
319,938,32722,32830,32760,32762,32765,32766,55915,0
320,938,32702,32794,32759,32762,32765,32765,55915,0
321,942,32756,32842,32759,32763,32764,32766,55914,1
322,939,32737,32840,32760,32764,32764,32767,55914,0
323,938,32711,32827,32761,32764,32764,32766,55915,0
324,938,32725,32790,32759,32763,32764,32766,55913,0
325,938,32753,32807,32760,32762,32764,32766,55912,1
326,943,32728,32841,32759,32763,32764,32767,55913,0
327,938,32702,32835,32759,32763,32764,32765,55915,0
328,938,32756,32831,32760,32762,32765,32766,55913,1
329,938,32760,32812,32760,32763,32765,32766,55917,0
330,939,32717,32809,32759,32764,32764,32767,55915,0
331,948,32730,32829,32760,32762,32763,32766,55914,0
332,938,32755,32831,32760,32763,32764,32766,55914,0
333,938,32747,32841,32760,32763,32764,32767,55914,0
334,938,32687,32804,32760,32763,32764,32767,55914,1
335,939,32742,32815,32760,32763,32764,32766,55914,0
336,942,32740,32853,32760,32763,32765,32767,55913,0
337,938,32723,32850,32760,32762,32765,32766,55913,0
338,938,32719,32825,32760,32762,32765,32765,55915,1
339,939,32737,32818,32760,32762,32764,32766,55913,0
340,938,32742,32834,32761,32762,32764,32767,55914,0
341,942,32684,32843,32759,32762,32765,32767,55913,0
342,939,32733,32820,32758,32764,32764,32767,55914,0
343,938,32739,32816,32760,32763,32765,32766,55912,1
344,938,32718,32798,32760,32763,32764,32766,55914,1
345,939,32716,32837,32760,32763,32764,32767,55914,2
346,942,32751,32840,32760,32763,32764,32767,55913,0
347,938,32746,32846,32760,32763,32765,32766,55914,1
348,938,32700,32791,32760,32763,32763,32766,55914,0
349,938,32741,32803,32760,32763,32764,32765,55915,0
350,938,32745,32836,32760,32763,32765,32765,55914,1
351,943,32710,32854,32760,32763,32765,32766,55914,0
352,938,32713,32814,32760,32763,32765,32767,55914,0
353,938,32741,32809,32760,32762,32765,32766,55913,0
354,939,32736,32812,32759,32763,32764,32767,55913,0
355,938,32687,32835,32760,32762,32764,32766,55913,0
356,942,32728,32837,32760,32762,32764,32767,55913,0
357,939,32756,32817,32760,32763,32765,32766,55913,0
358,938,32713,32806,32760,32763,32764,32767,55914,1
359,938,32710,32838,32760,32764,32765,32768,55914,0
360,938,32737,32847,32760,32763,32765,32767,55913,0
361,943,32733,32835,32759,32764,32764,32766,55913,1
362,938,32700,32821,32761,32763,32765,32766,55914,0
363,939,32742,32801,32762,32763,32764,32766,55914,0
364,948,32733,32820,32760,32763,32764,32767,55914,0
365,938,32752,32836,32761,32763,32764,32766,55915,1
366,942,32703,32847,32759,32763,32765,32766,55913,0
367,939,32714,32830,32760,32763,32764,32767,55913,0
368,938,32741,32803,32761,32763,32765,32766,55914,1
369,938,32714,32829,32760,32763,32765,32767,55913,0
370,938,32727,32822,32758,32763,32764,32766,55914,0
371,942,32758,32845,32759,32763,32764,32766,55912,0
372,939,32724,32797,32760,32763,32765,32765,55919,0
373,938,32698,32794,32760,32763,32764,32766,55912,0
374,938,32745,32822,32760,32762,32765,32766,55913,0
375,938,32742,32835,32759,32762,32764,32766,55914,0
