counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
16397,914,34709,32775,30795,32777,32783,32784,55663,286
16398,867,34691,32774,30677,32776,32785,32782,55675,290
16399,865,34705,32773,30725,32779,32782,32782,55665,282
16400,868,34735,32776,30751,32779,32782,32783,55680,284
16401,867,34694,32777,30782,32779,32781,32783,55668,283
16402,866,34704,32776,30706,32778,32782,32784,55671,292
16403,867,34761,32777,30738,32777,32781,32783,55672,287
16404,865,34733,32777,30782,32777,32781,32783,55674,288
16405,867,34690,32776,30770,32777,32781,32784,55666,282
16406,866,34752,32776,30736,32778,32781,32783,55667,287
16407,867,34740,32775,30726,32777,32783,32784,55667,287
16408,866,34744,32774,30773,32778,32783,32784,55672,286
16409,865,34769,32776,30790,32779,32782,32782,55674,288
16410,866,34753,32776,30816,32779,32782,32782,55674,288
16411,873,34696,32777,30683,32778,32783,32783,55672,284
16412,865,34737,32777,30721,32777,32782,32783,55671,291
16413,866,34730,32775,30793,32777,32782,32783,55671,286
16414,866,34724,32776,30814,32777,32783,32784,55672,287
16415,865,34771,32776,30740,32778,32783,32783,55674,287
16416,866,34732,32775,30742,32776,32782,32783,55674,287
16417,869,34698,32775,30742,32779,32782,32783,55675,293
16418,866,34717,32775,30765,32780,32781,32781,55663,285
16419,865,34726,32776,30782,32779,32783,32782,55668,288
16420,866,34733,32776,30734,32778,32782,32783,55672,288
16421,866,34756,32774,30758,32777,32783,32781,55674,287
16422,866,34707,32776,30749,32778,32781,32783,55671,285
16423,867,34697,32776,30780,32778,32782,32784,55673,294
16424,863,34748,32775,30751,32776,32781,32782,55668,287
16425,866,34739,32776,30732,32776,32783,32782,55674,287
16426,872,34736,32776,30807,32778,32783,32783,55674,285
16427,865,34756,32776,30818,32777,32782,32783,55672,286
16428,866,34732,32775,30762,32778,32782,32783,55673,287
16429,864,34731,32775,30732,32777,32782,32783,55672,289
16430,866,34766,32776,30770,32777,32783,32783,55672,287
16431,866,34763,32773,30795,32778,32783,32782,55675,288
16432,865,34687,32775,30764,32778,32784,32781,55670,281
16433,866,34714,32775,30694,32779,32783,32782,55665,285
16434,862,34764,32775,30716,32778,32782,32783,55670,288
16435,864,34706,32775,30777,32778,32783,32782,55672,289
16436,866,34756,32775,30799,32777,32782,32783,55672,287
16437,865,34746,32774,30793,32777,32783,32782,55673,286
16438,866,34662,32775,30676,32779,32783,32784,55677,283
16439,866,34704,32776,30708,32780,32781,32783,55675,299
16440,866,34743,32776,30775,32778,32782,32781,55660,288
16441,871,34627,32775,30779,32777,32783,32784,55687,288
16442,866,34702,32775,30704,32776,32782,32784,55670,290
16443,865,34701,32775,30719,32778,32783,32783,55662,281
16444,866,34663,32776,30752,32777,32783,32783,55670,279
16445,862,34672,32776,30787,32778,32782,32784,55667,291
16446,907,34735,32776,30766,32779,32783,32783,55660,287
16447,868,34698,32775,30795,32778,32783,32782,55670,293
16448,865,34706,32775,30794,32778,32783,32782,55672,287
16449,865,34651,32776,30719,32778,32781,32782,55665,281
16450,866,34688,32775,30731,32778,32782,32783,55665,295
16451,903,34706,32775,30831,32777,32781,32783,55657,286
16452,866,34728,32776,30707,32777,32784,32782,55674,290
16453,863,34681,32776,30766,32778,32782,32783,55665,283
16454,865,34707,32776,30794,32776,32782,32782,55668,286
16455,862,34721,32776,30777,32778,32782,32781,55667,290
16456,865,34712,32775,30761,32777,32783,32782,55665,293
16457,862,34680,32775,30684,32779,32782,32783,55679,292
16458,862,34708,32775,30702,32778,32784,32782,55671,299
16459,924,34759,32775,30725,32779,32781,32782,55659,287
16460,866,34725,32776,30724,32777,32781,32784,55672,294
16461,866,34672,32776,30787,32777,32781,32784,55663,283
16462,864,34685,32775,30780,32775,32783,32781,55678,280
16463,865,34720,32775,30703,32776,32783,32782,55671,292
16464,866,34679,32776,30713,32777,32783,32783,55666,284
16465,867,34706,32775,30750,32779,32782,32784,55671,293
16466,866,34723,32776,30767,32778,32783,32783,55664,283
16467,913,34693,32775,30779,32777,32782,32782,55664,288
16468,867,34705,32775,30753,32777,32783,32784,55677,290
16469,866,34674,32775,30733,32778,32782,32784,55661,283
16470,866,34713,32775,30700,32778,32782,32784,55672,283
16471,863,34707,32774,30719,32777,32783,32782,55676,290
16472,880,34707,32775,30821,32778,32781,32782,55659,286
16473,869,34722,32775,30715,32779,32783,32783,55665,282
16474,867,34671,32776,30694,32779,32781,32782,55664,281
16475,863,34688,32776,30733,32778,32781,32782,55679,283
16476,866,34714,32775,30771,32779,32783,32782,55672,299
16477,864,34699,32775,30752,32778,32783,32782,55673,290
16478,867,34738,32775,30728,32777,32782,32781,55669,287
16479,865,34723,32775,30726,32778,32781,32782,55673,289
16480,866,34687,32775,30748,32779,32782,32782,55671,285
16481,865,34688,32777,30767,32777,32783,32780,55675,291
16482,867,34712,32776,30719,32777,32782,32783,55668,291
16483,930,34711,32774,30744,32778,32781,32782,55662,287
16484,866,34663,32777,30684,32778,32782,32783,55677,299
16485,866,34719,32775,30725,32779,32781,32784,55665,284
16486,864,34709,32776,30748,32779,32781,32783,55685,299
16487,866,34674,32777,30783,32778,32780,32782,55667,291
16488,865,34694,32776,30681,32778,32782,32782,55673,295
16489,870,34720,32776,30698,32778,32782,32783,55668,284
16490,867,34681,32774,30770,32777,32784,32782,55671,289
16491,913,34741,32775,30742,32777,32782,32783,55664,286
16492,867,34681,32774,30752,32778,32783,32785,55665,284
16493,866,34718,32775,30779,32777,32783,32783,55670,285
16494,867,34694,32776,30695,32778,32782,32783,55670,285
16495,864,34685,32774,30710,32778,32783,32783,55670,299
16496,921,34741,32776,30728,32777,32782,32782,55658,288
16497,867,34708,32777,30710,32778,32781,32784,55667,283
16498,865,34695,32777,30768,32778,32781,32784,55667,285
16499,868,34674,32777,30768,32778,32782,32783,55682,294
16500,866,34711,32777,30698,32777,32782,32782,55676,285
16501,863,34715,32776,30693,32777,32781,32782,55673,291
16502,867,34676,32777,30729,32778,32782,32785,55671,284
16503,866,34707,32776,30768,32779,32782,32784,55673,293
16504,912,34723,32775,30777,32777,32781,32782,55665,288
16505,866,34726,32778,30755,32777,32781,32785,55666,281
16506,866,34662,32777,30768,32778,32781,32784,55663,289
16507,867,34697,32777,30685,32778,32781,32784,55679,295
16508,867,34725,32774,30699,32778,32781,32783,55672,293
16509,910,34686,32774,30735,32777,32781,32782,55660,287
16510,866,34689,32777,30707,32777,32781,32784,55667,284
16511,866,34674,32776,30754,32776,32782,32783,55671,291
16512,867,34711,32776,30773,32778,32783,32784,55673,293
16513,866,34713,32777,30716,32778,32782,32783,55673,291
16514,867,34710,32776,30739,32781,32783,32783,55689,287
16515,867,34716,32776,30754,32777,32785,32782,55670,283
16516,866,34696,32775,30747,32778,32784,32780,55675,291
16517,862,34710,32774,30790,32777,32782,32782,55670,288
16518,866,34735,32775,30728,32778,32782,32782,55672,288
16519,875,34718,32776,30719,32777,32783,32783,55676,286
16520,867,34690,32776,30763,32778,32783,32782,55668,291
16521,866,34749,32774,30797,32777,32784,32782,55669,286
16522,866,34721,32775,30708,32777,32783,32782,55673,286
16523,866,34727,32775,30750,32778,32783,32782,55671,288
16524,865,34748,32775,30797,32777,32782,32780,55671,287
16525,869,34703,32776,30771,32777,32783,32783,55676,283
16526,866,34701,32776,30708,32777,32782,32783,55664,281
16527,868,34713,32776,30710,32777,32783,32782,55676,290
16528,866,34676,32777,30751,32777,32781,32783,55663,282
16529,862,34696,32776,30774,32777,32781,32782,55677,291
16530,866,34709,32777,30752,32777,32782,32783,55664,292
16531,866,34717,32776,30683,32778,32782,32782,55661,296
16532,863,34685,32778,30714,32778,32781,32784,55670,285
16533,867,34714,32777,30773,32779,32781,32784,55664,286
16534,864,34728,32776,30766,32777,32783,32784,55672,283
16535,865,34669,32776,30737,32778,32782,32784,55670,286
16536,897,34737,32776,30804,32776,32782,32782,55665,287
16537,868,34713,32775,30812,32777,32783,32782,55674,287
16538,865,34754,32775,30755,32777,32783,32782,55672,286
16539,866,34746,32775,30741,32778,32783,32783,55674,285
16540,866,34706,32775,30771,32777,32783,32782,55674,286
16541,866,34746,32775,30803,32778,32784,32783,55673,287
16542,865,34738,32775,30795,32778,32782,32783,55672,288
16543,864,34704,32775,30706,32778,32783,32783,55673,286
16544,866,34760,32775,30749,32777,32783,32781,55672,287
16545,865,34736,32776,30807,32777,32782,32782,55671,287
16546,866,34675,32775,30777,32777,32783,32781,55677,286
16547,866,34719,32774,30711,32778,32784,32781,55663,283
16548,865,34740,32774,30745,32777,32783,32780,55666,287
16549,870,34688,32776,30726,32779,32782,32783,55676,299
16550,865,34711,32775,30786,32777,32783,32783,55675,290
16551,866,34739,32775,30809,32777,32782,32782,55657,288
16552,862,34671,32777,30675,32779,32782,32783,55694,292
16553,866,34709,32778,30720,32777,32781,32783,55665,285
16554,866,34696,32777,30770,32777,32782,32784,55663,299
16555,869,34697,32776,30824,32777,32783,32782,55670,286
16556,866,34742,32776,30755,32778,32783,32783,55673,287
16557,865,34744,32775,30757,32777,32782,32782,55673,287
16558,866,34707,32774,30782,32777,32784,32783,55673,287
16559,866,34710,32776,30768,32779,32783,32783,55673,278
16560,865,34713,32776,30767,32778,32782,32783,55670,294
16561,899,34726,32774,30735,32778,32783,32782,55661,286
16562,866,34728,32776,30778,32778,32783,32783,55672,288
16563,865,34667,32776,30744,32779,32783,32783,55665,283
16564,871,34711,32776,30676,32776,32783,32782,55687,292
16565,865,34728,32776,30740,32776,32782,32781,55674,293
16566,866,34673,32776,30790,32776,32783,32781,55671,279
16567,868,34701,32776,30751,32777,32784,32783,55679,299
16568,867,34724,32775,30698,32776,32781,32783,55663,299
16569,912,34707,32775,30799,32777,32782,32783,55665,287
16570,866,34702,32774,30690,32777,32782,32783,55667,285
16571,866,34676,32776,30726,32777,32784,32783,55670,289
16572,871,34718,32776,30760,32778,32783,32781,55679,291
16573,868,34676,32775,30773,32779,32781,32782,55668,283
16574,920,34723,32775,30812,32778,32780,32783,55662,289
16575,863,34698,32776,30756,32778,32781,32782,55670,283
16576,865,34711,32776,30694,32777,32782,32783,55675,288
16577,868,34705,32777,30755,32776,32784,32788,55688,280
16578,866,34699,32776,30741,32778,32783,32782,55675,294
16579,867,34720,32774,30775,32778,32784,32784,55673,295
16580,872,34696,32775,30690,32779,32783,32783,55678,299
16581,867,34702,32776,30711,32776,32782,32783,55667,289
16582,913,34720,32776,30803,32777,32783,32781,55662,288
16583,866,34724,32777,30709,32778,32781,32782,55666,291
16584,865,34695,32775,30767,32778,32783,32783,55673,283
16585,884,34738,32779,30721,32777,32780,32781,55683,283
16586,863,34730,32775,30685,32779,32782,32783,55665,285
16587,865,34664,32775,30741,32778,32781,32784,55672,289
16588,865,34690,32775,30768,32777,32782,32783,55675,291
16589,867,34719,32777,30769,32776,32782,32783,55674,291
16590,908,34683,32775,30806,32778,32781,32782,55661,287
16591,864,34725,32775,30771,32778,32783,32784,55673,294
16592,866,34675,32776,30702,32778,32782,32785,55664,286
16593,867,34779,32779,30698,32780,32781,32782,55683,280
16594,867,34728,32776,30724,32779,32783,32783,55671,283
16595,866,34680,32775,30746,32778,32782,32782,55675,292
16596,867,34745,32775,30730,32778,32783,32781,55684,299
16597,868,34734,32775,30669,32777,32782,32783,55667,284
16598,930,34740,32777,30713,32777,32780,32782,55666,288
16599,866,34723,32777,30693,32778,32782,32783,55679,291
16600,865,34757,32777,30741,32778,32781,32783,55669,281
16601,899,34755,32775,30807,32777,32782,32782,55668,288
16602,866,34752,32777,30702,32778,32781,32784,55671,281
16603,864,34724,32776,30736,32779,32781,32783,55671,283
16604,868,34719,32776,30723,32779,32783,32785,55683,283
16605,867,34716,32776,30688,32778,32783,32784,55664,283
16606,866,34697,32775,30708,32778,32783,32783,55674,299
16607,863,34706,32776,30751,32779,32783,32785,55674,283
16608,862,34729,32775,30794,32778,32781,32783,55673,291
16609,924,34743,32776,30792,32778,32782,32782,55664,287
16610,866,34718,32775,30777,32778,32782,32782,55670,295
16611,866,34705,32777,30704,32779,32782,32783,55668,291
16612,868,34741,32776,30710,32777,32781,32783,55673,286
16613,866,34712,32777,30752,32776,32782,32782,55672,299
16614,899,34733,32775,30716,32777,32780,32783,55661,287
16615,866,34702,32776,30717,32777,32782,32784,55676,285
16616,866,34702,32777,30754,32777,32783,32784,55665,280
16617,869,34724,32771,30736,32778,32783,32782,55689,287
16618,867,34683,32776,30668,32779,32782,32783,55674,294
16619,866,34713,32776,30693,32779,32781,32783,55669,291
16620,863,34723,32773,30729,32778,32784,32782,55670,284
16621,864,34696,32774,30764,32777,32785,32784,55674,290
16622,926,34721,32775,30810,32777,32782,32782,55664,285
16623,866,34702,32776,30767,32778,32782,32783,55671,289
16624,866,34711,32777,30702,32778,32782,32784,55664,283
16625,867,34688,32776,30682,32778,32785,32784,55686,288
16626,866,34702,32775,30743,32777,32784,32782,55678,287
16627,866,34733,32774,30762,32778,32783,32782,55674,285
16628,865,34706,32774,30729,32780,32783,32783,55671,285
16629,862,34689,32776,30673,32777,32783,32784,55668,282
16630,913,34748,32775,30791,32778,32781,32782,55665,288
16631,867,34726,32776,30693,32778,32782,32784,55676,292
16632,866,34720,32777,30721,32777,32783,32785,55665,287
16633,867,34701,32775,30738,32775,32780,32783,55682,292
16634,867,34735,32776,30758,32778,32783,32783,55669,278
16635,871,34723,32776,30681,32778,32781,32782,55673,299
16636,866,34687,32776,30711,32777,32781,32783,55678,291
16637,865,34721,32777,30740,32779,32782,32785,55664,287
16638,909,34774,32774,30720,32777,32783,32782,55665,286
16639,864,34742,32776,30724,32779,32784,32782,55667,283
16640,866,34702,32776,30747,32779,32782,32782,55671,289
16641,866,34694,32775,30700,32778,32783,32781,55686,296
16642,867,34717,32775,30674,32779,32781,32782,55675,290
16643,871,34692,32777,30720,32778,32782,32782,55665,278
16644,863,34694,32776,30757,32777,32781,32782,55672,291
16645,865,34704,32776,30760,32777,32783,32782,55675,291
16646,863,34700,32778,30672,32778,32781,32784,55678,287
16647,866,34677,32776,30671,32776,32781,32783,55666,284
16648,898,34758,32776,30802,32777,32781,32783,55661,287
16649,866,34706,32778,30680,32777,32782,32783,55667,287
16650,866,34723,32776,30711,32778,32782,32784,55667,290
16651,865,34704,32776,30760,32778,32783,32784,55667,283
16652,866,34689,32777,30762,32778,32782,32784,55664,291
16653,866,34743,32777,30755,32780,32783,32782,55681,288
16654,866,34712,32775,30693,32778,32783,32783,55664,283
16655,866,34703,32776,30729,32778,32781,32783,55667,289
16656,862,34745,32775,30796,32777,32782,32783,55671,288
16657,868,34754,32775,30809,32779,32783,32783,55672,287
16658,871,34704,32776,30721,32778,32781,32782,55673,288
16659,865,34758,32775,30752,32778,32781,32782,55675,288
16660,866,34737,32776,30790,32777,32782,32782,55674,288
16661,866,34716,32776,30810,32777,32782,32782,55675,288
16662,866,34727,32776,30698,32777,32782,32784,55678,291
16663,862,34720,32777,30679,32777,32784,32783,55665,286
16664,865,34701,32776,30760,32777,32782,32783,55668,287
16665,866,34740,32776,30795,32777,32783,32782,55674,288
16666,865,34749,32776,30798,32776,32783,32781,55675,287
16667,866,34711,32775,30719,32776,32783,32782,55674,286
16668,866,34748,32776,30736,32776,32783,32782,55674,285
16669,863,34768,32777,30773,32777,32782,32783,55673,286
16670,866,34705,32776,30817,32778,32782,32783,55674,286
16671,866,34756,32776,30774,32778,32781,32784,55674,287
16672,866,34722,32775,30684,32778,32783,32782,55674,289
16673,870,34683,32775,30718,32777,32783,32782,55665,282
16674,862,34747,32775,30808,32778,32783,32783,55669,288
16675,868,34752,32776,30809,32779,32781,32782,55673,287
16676,865,34699,32775,30742,32778,32782,32780,55672,288
16677,866,34745,32776,30739,32778,32782,32783,55675,289
16678,866,34726,32776,30757,32778,32782,32782,55684,296
16679,866,34667,32775,30772,32777,32782,32781,55670,283
16680,904,34739,32775,30760,32777,32782,32783,55660,285
16681,864,34669,32777,30749,32780,32782,32785,55672,291
16682,866,34710,32776,30778,32777,32782,32783,55674,286
16683,868,34721,32775,30678,32778,32783,32783,55684,292
16684,867,34679,32775,30694,32779,32783,32783,55669,283
16685,866,34738,32775,30743,32779,32782,32782,55675,287
16686,866,34735,32776,30766,32778,32783,32781,55678,290
16687,866,34678,32775,30718,32778,32783,32782,55674,293
16688,927,34746,32776,30783,32777,32783,32782,55665,286
16689,865,34724,32775,30687,32777,32784,32783,55669,294
16690,866,34715,32775,30723,32778,32783,32783,55664,284
16691,865,34685,32776,30767,32778,32782,32783,55676,290
16692,866,34729,32776,30771,32779,32783,32783,55664,281
16693,922,34755,32775,30739,32778,32782,32781,55657,288
16694,863,34736,32778,30757,32781,32781,32783,55666,283
16695,866,34669,32775,30689,32779,32781,32783,55674,291
16696,869,34722,32774,30700,32776,32781,32782,55683,287
16697,865,34742,32775,30758,32776,32783,32783,55668,281
16698,866,34688,32776,30783,32778,32782,32784,55664,288
16699,867,34722,32774,30708,32777,32783,32782,55674,294
16700,867,34734,32775,30679,32778,32783,32783,55675,299
16701,914,34721,32775,30738,32778,32781,32783,55663,287
16702,865,34700,32775,30685,32779,32782,32784,55670,294
16703,866,34720,32776,30729,32779,32782,32783,55667,280
16704,864,34726,32775,30759,32778,32782,32783,55683,288
16705,864,34714,32775,30745,32779,32783,32784,55667,279
16706,866,34708,32774,30677,32776,32783,32782,55665,293
16707,869,34735,32774,30701,32778,32783,32783,55671,283
16708,867,34672,32776,30746,32779,32782,32784,55665,281
16709,914,34712,32775,30753,32778,32782,32782,55664,287
16710,867,34677,32774,30758,32779,32784,32782,55674,291
16711,864,34730,32776,30775,32780,32782,32783,55671,289
16712,874,34719,32775,30684,32778,32782,32784,55679,291
16713,866,34702,32776,30715,32779,32782,32784,55671,280
16714,909,34763,32773,30733,32778,32782,32782,55660,287
16715,866,34728,32775,30702,32777,32782,32782,55677,286
16716,866,34729,32776,30747,32776,32783,32783,55671,291
16717,871,34675,32775,30758,32778,32783,32783,55680,283
16718,867,34735,32775,30698,32777,32783,32782,55669,289
16719,866,34722,32774,30686,32778,32783,32782,55672,291
16720,868,34698,32775,30774,32777,32782,32783,55671,288
16721,866,34733,32778,30769,32778,32781,32783,55678,289
16722,866,34716,32777,30725,32779,32781,32783,55664,283
16723,869,34685,32776,30696,32777,32782,32782,55675,289
16724,866,34731,32776,30750,32777,32783,32785,55677,282
16725,913,34753,32775,30732,32777,32783,32782,55660,287
16726,866,34736,32775,30743,32776,32782,32783,55676,293
16727,866,34688,32775,30767,32778,32783,32782,55667,289
16728,865,34715,32776,30731,32777,32783,32783,55679,285
16729,865,34743,32776,30689,32778,32782,32784,55664,283
16730,865,34686,32776,30705,32779,32782,32784,55674,288
16731,868,34714,32774,30752,32778,32783,32783,55678,287
16732,867,34737,32774,30766,32779,32785,32782,55675,288
16733,914,34721,32775,30793,32778,32783,32783,55665,286
16734,867,34732,32776,30767,32778,32783,32783,55664,283
16735,864,34699,32774,30704,32777,32784,32783,55672,283
16736,868,34740,32776,30697,32780,32783,32784,55674,285
16737,867,34713,32776,30738,32779,32780,32783,55674,288
16738,909,34743,32774,30715,32776,32783,32782,55662,286
16739,866,34685,32775,30738,32777,32783,32782,55668,282
16740,866,34725,32774,30766,32776,32783,32781,55663,290
16741,870,34752,32774,30731,32778,32780,32780,55679,283
16742,862,34708,32775,30650,32778,32782,32782,55670,284
16743,866,34738,32776,30686,32778,32784,32781,55666,291
16744,863,34751,32776,30713,32781,32781,32783,55670,285
16745,867,34693,32775,30747,32779,32782,32782,55667,285
16746,911,34767,32774,30768,32777,32782,32782,55665,288
16747,867,34745,32776,30753,32778,32782,32784,55668,285
16748,866,34746,32776,30699,32778,32783,32783,55674,299
16749,867,34735,32775,30656,32777,32783,32783,55692,296
16750,867,34735,32775,30722,32778,32782,32781,55679,292
16751,866,34738,32776,30739,32777,32783,32783,55668,291
16752,862,34740,32776,30735,32778,32780,32784,55677,283
16753,868,34697,32776,30681,32777,32781,32784,55673,284
16754,926,34798,32776,30727,32778,32783,32782,55666,287
16755,866,34735,32776,30697,32780,32783,32782,55666,291
16756,866,34725,32775,30736,32778,32783,32783,55675,293
16757,865,34702,32777,30762,32779,32781,32782,55673,283
16758,866,34722,32775,30745,32778,32781,32782,55672,294
16759,874,34722,32775,30739,32776,32783,32782,55657,286
16760,865,34704,32775,30730,32778,32781,32783,55668,287
16761,862,34742,32776,30767,32776,32783,32783,55669,278
16762,864,34727,32775,30768,32776,32782,32784,55678,291
16763,866,34690,32775,30716,32777,32784,32783,55669,292
16764,866,34753,32775,30689,32776,32782,32783,55679,286
16765,868,34739,32775,30746,32778,32783,32784,55672,289
16766,904,34730,32773,30724,32779,32782,32781,55657,289
16767,870,34704,32776,30725,32778,32782,32782,55667,291
16768,865,34723,32777,30750,32777,32782,32784,55667,283
16769,863,34747,32775,30775,32777,32781,32784,55668,284
16770,866,34695,32775,30686,32777,32783,32783,55676,292
16771,867,34724,32777,30699,32778,32783,32783,55675,291
16772,865,34737,32778,30747,32778,32781,32785,55667,282
16773,865,34732,32776,30810,32777,32781,32783,55660,287
16774,866,34747,32776,30766,32777,32783,32784,55672,286
16775,865,34765,32776,30719,32777,32782,32783,55674,286
16776,866,34737,32774,30722,32777,32785,32783,55685,287
16777,868,34705,32775,30777,32779,32783,32784,55665,285
16778,866,34760,32775,30826,32778,32781,32782,55656,288
16779,866,34738,32776,30721,32778,32781,32783,55674,287
16780,866,34751,32776,30747,32778,32781,32782,55674,288
16781,865,34764,32775,30791,32777,32782,32782,55674,288
16782,866,34737,32776,30810,32777,32782,32781,55675,288
16783,863,34693,32777,30733,32779,32781,32784,55669,282
16784,866,34732,32776,30677,32778,32781,32783,55672,293
16785,865,34760,32776,30754,32779,32781,32783,55668,288
16786,866,34720,32776,30791,32777,32782,32783,55673,288
16787,866,34750,32776,30819,32777,32781,32783,55673,288
16788,866,34755,32776,30736,32777,32782,32783,55674,287
16789,868,34721,32776,30734,32778,32782,32783,55673,288
16790,865,34769,32776,30792,32779,32782,32783,55672,287
16791,866,34767,32775,30796,32779,32782,32784,55674,286
16792,866,34724,32774,30757,32778,32784,32783,55673,286
16793,866,34736,32774,30680,32778,32784,32782,55674,287
16794,866,34738,32775,30712,32777,32782,32782,55665,281
16795,868,34715,32775,30802,32778,32782,32781,55669,288
16796,866,34736,32776,30759,32779,32782,32784,55672,294
16797,865,34732,32776,30682,32778,32781,32782,55665,285
16798,917,34729,32775,30728,32778,32782,32782,55683,291
16799,866,34689,32777,30689,32778,32781,32783,55664,296
16800,865,34717,32777,30718,32778,32781,32785,55671,288
16801,870,34725,32776,30760,32778,32782,32784,55672,283
16802,862,34699,32776,30775,32778,32782,32784,55675,290
16803,913,34759,32776,30798,32777,32782,32783,55664,289
16804,866,34695,32776,30764,32778,32781,32784,55678,293
16805,871,34739,32778,30705,32777,32780,32784,55671,291
16806,865,34695,32773,30694,32776,32782,32782,55681,289
16807,863,34709,32775,30741,32777,32783,32784,55671,293
16808,866,34742,32775,30768,32778,32782,32784,55666,284
16809,869,34712,32774,30711,32779,32783,32781,55687,292
16810,867,34705,32775,30693,32779,32781,32783,55676,293
16811,866,34736,32777,30734,32779,32781,32783,55664,286
16812,866,34701,32777,30751,32779,32780,32783,55669,281
16813,867,34703,32777,30767,32778,32781,32784,55664,287
16814,930,34760,32776,30729,32778,32782,32781,55665,289
16815,866,34718,32775,30687,32777,32782,32781,55678,287
16816,866,34687,32776,30703,32777,32782,32783,55663,291
16817,868,34721,32777,30753,32778,32782,32783,55678,287
16818,866,34755,32776,30760,32779,32781,32783,55670,295
16819,918,34722,32775,30791,32778,32782,32783,55661,287
16820,862,34705,32777,30773,32778,32783,32784,55678,287
16821,865,34700,32776,30731,32778,32783,32784,55672,292
16822,868,34736,32775,30677,32777,32783,32783,55679,285
16823,866,34711,32775,30733,32777,32784,32782,55675,292
16824,866,34707,32773,30772,32778,32783,32782,55670,291
16825,870,34729,32776,30734,32780,32782,32784,55674,290
16826,867,34684,32776,30691,32778,32781,32783,55673,290
16827,912,34726,32776,30769,32776,32782,32782,55662,287
16828,866,34684,32777,30681,32780,32781,32783,55669,283
16829,865,34728,32777,30720,32779,32782,32782,55666,281
16830,865,34736,32776,30756,32778,32781,32783,55675,295
16831,863,34666,32774,30752,32778,32784,32781,55673,294
16832,866,34731,32776,30743,32779,32782,32782,55653,288
16833,869,34730,32776,30693,32777,32780,32784,55677,287
16834,862,34691,32775,30733,32778,32782,32782,55672,299
16835,928,34701,32773,30714,32775,32782,32780,55682,283
16836,867,34719,32775,30755,32778,32782,32783,55669,285
16837,865,34723,32775,30766,32778,32784,32782,55672,286
16838,870,34692,32776,30681,32778,32781,32784,55673,283
16839,866,34738,32776,30711,32776,32782,32782,55675,294
16840,913,34762,32776,30789,32778,32781,32780,55664,287
16841,866,34724,32777,30713,32779,32782,32784,55667,284
16842,865,34702,32776,30759,32778,32781,32783,55672,294
16843,867,34711,32776,30770,32777,32783,32783,55680,283
16844,867,34734,32775,30695,32777,32784,32784,55671,280
16845,865,34693,32776,30691,32777,32783,32783,55670,282
16846,864,34720,32776,30729,32778,32781,32784,55673,283
16847,862,34727,32775,30749,32776,32782,32782,55668,281
16848,865,34742,32776,30801,32776,32782,32783,55665,287
16849,867,34695,32775,30688,32777,32783,32783,55674,287
16850,866,34737,32776,30705,32777,32783,32782,55669,283
16851,866,34727,32775,30742,32777,32785,32784,55680,288
16852,866,34709,32774,30757,32777,32782,32783,55669,293
16853,904,34761,32775,30764,32778,32783,32781,55658,286
16854,867,34705,32774,30754,32778,32784,32781,55677,292
16855,864,34724,32775,30767,32778,32781,32781,55674,289
16856,866,34696,32774,30670,32778,32781,32783,55678,283
16857,865,34697,32776,30680,32778,32781,32782,55669,294
16858,866,34735,32777,30727,32779,32782,32782,55675,287
16859,866,34698,32775,30758,32779,32781,32783,55670,283
16860,865,34712,32777,30740,32779,32782,32783,55673,289
16861,920,34763,32776,30814,32778,32782,32784,55664,287
16862,866,34742,32776,30700,32779,32782,32785,55668,284
16863,866,34720,32775,30674,32778,32782,32783,55672,292
16864,868,34695,32774,30732,32778,32785,32784,55682,286
16865,867,34714,32773,30760,32778,32783,32782,55674,299
16866,899,34726,32775,30736,32778,32782,32782,55658,287
16867,865,34743,32774,30747,32777,32784,32782,55676,290
16868,865,34697,32775,30763,32778,32784,32782,55667,283
16869,868,34708,32777,30690,32779,32783,32782,55681,284
16870,866,34730,32776,30683,32777,32782,32783,55674,293
16871,866,34694,32775,30725,32778,32781,32784,55669,287
16872,863,34733,32775,30792,32777,32782,32781,55672,287
16873,867,34736,32775,30762,32776,32782,32783,55673,291
16874,867,34711,32774,30678,32776,32782,32783,55670,283
16875,872,34748,32775,30762,32778,32783,32782,55670,287
16876,865,34767,32775,30795,32779,32783,32781,55673,287
16877,866,34727,32774,30799,32777,32783,32781,55674,289
16878,866,34751,32775,30723,32778,32782,32781,55672,288
16879,870,34737,32776,30704,32778,32782,32781,55676,291
16880,866,34685,32776,30737,32777,32782,32783,55669,283
16881,862,34711,32776,30757,32777,32782,32782,55675,295
16882,867,34732,32776,30712,32777,32783,32783,55676,289
16883,862,34712,32776,30675,32777,32782,32783,55674,284
16884,865,34699,32776,30706,32777,32781,32784,55667,283
16885,864,34737,32776,30787,32779,32783,32782,55652,287
16886,867,34722,32777,30787,32778,32782,32782,55668,286
16887,866,34700,32774,30708,32776,32783,32783,55674,299
16888,862,34729,32776,30692,32778,32781,32783,55666,286
16889,866,34722,32777,30730,32778,32781,32784,55673,299
16890,872,34711,32775,30809,32776,32783,32783,55667,287
16891,866,34760,32775,30791,32778,32784,32782,55672,286
16892,866,34751,32775,30727,32778,32782,32782,55673,287
16893,866,34689,32777,30706,32780,32782,32783,55680,291
16894,866,34721,32776,30749,32780,32782,32782,55674,286
